RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
51,0,02239,Scott Verplank,1.587,2743,1728
51,0,26489,Cameron Yancey,1.587,1600,1008
54,0,23541,Ben Crane,1.588,2629,1656
54,0,20121,Todd Fischer,1.588,2715,1710
54,0,01761,Len Mattiace,1.588,2659,1674
54,0,25450,Ty Tryon,1.588,1429,900
58,0,11032,Frank Lickliter II,1.589,2602,1638
59,0,23135,Tim Clark,1.590,2233,1404
59,0,01706,Davis Love III,1.590,2261,1422
61,0,08547,John Maginnes,1.591,2491,1566
61,0,08793,Tiger Woods,1.591,1947,1224
63,0,21633,Steve Allan,1.592,1404,882
64,0,01797,Rocco Mediate,1.593,2236,1404
64,0,02002,John Riegger,1.593,1491,936
66,0,01139,Olin Browne,1.594,3156,1980
66,0,12645,Brent Geiberger,1.594,1463,918
66,0,22046,Geoff Ogilvy,1.594,2353,1476
69,0,01035,Tommy Armour III,1.595,1838,1152
69,0,01226,Fred Couples,1.595,1924,1206
69,0,10809,Jim Furyk,1.595,2900,1818
69,0,01553,John Huston,1.595,2153,1350
69,0,23108,Matt Kuchar,1.595,1751,1098
69,0,25345,Carl Pettersson,1.595,2268,1422
75,0,24925,Jonathan Byrd,1.596,2902,1818
76,0,06004,Stephen Ames,1.597,2558,1602
76,0,07867,Woody Austin,1.597,2990,1872
76,0,22892,Jason Gore,1.597,2386,1494
76,0,20940,Kenichi Kuboya,1.597,2559,1602
80,0,08075,Jerry Kelly,1.598,2992,1872
80,0,01723,Andrew Magee,1.598,2560,1602
82,0,12661,Todd Barranger,1.599,2158,1350
82,0,10733,Kent Jones,1.599,2015,1260
84,0,25031,Andy Miller,1.600,2160,1350
84,0,07101,Dave Stockton Jr.,1.600,2218,1386
86,0,23036,Chris Anderson,1.601,2767,1728
86,0,21739,Aaron Barber,1.601,2709,1692
86,0,08537,J.P. Hayes,1.601,2276,1422
86,0,22295,Darron Stiles,1.601,2593,1620
90,0,01249,John Daly,1.602,1615,1008
90,0,08633,Per-Ulrik Johansson,1.602,2769,1728
90,0,01938,David Peoples,1.602,2769,1728
90,0,20566,Kaname Yokoo,1.602,1557,972
94,0,01320,Bob Estes,1.603,2625,1638
94,0,01475,Donnie Hammond,1.603,2655,1656
94,0,12680,Shigeki Maruyama,1.603,2453,1530
94,0,20663,Brenden Pappas,1.603,2972,1854
94,0,06595,Kevin Sutherland,1.603,2713,1692
99,0,10425,Jay Williamson,1.604,2656,1656
100,0,01175,Jim Carter,1.605,2687,1674
100,0,24357,K.J. Choi,1.605,3062,1908
100,0,06332,Neal Lancaster,1.605,3091,1926
103,0,01098,Jay Don Blake,1.607,2169,1350
103,0,19881,Robert Damron,1.607,2777,1728
103,0,23983,Luke Donald,1.607,2545,1584
103,0,01666,Bernhard Langer,1.607,1851,1152
103,0,01887,Mark O'Meara,1.607,1938,1206
108,0,20099,Doug Barron,1.610,2551,1584
108,0,02170,Hal Sutton,1.610,2347,1458
110,0,01577,Lee Janzen,1.611,2320,1440
111,0,07721,Pat Bates,1.612,3134,1944
111,0,23338,David Gossett,1.612,2670,1656
111,0,01724,Jeff Maggert,1.612,2351,1458
111,0,23034,Brent Schwarzrock,1.612,1683,1044
111,0,02214,Kirk Triplett,1.612,2612,1620
116,0,01381,Fred Funk,1.613,3165,1962
117,0,20095,Carl Paulson,1.614,2935,1818
118,0,20029,Notah Begay III,1.615,2617,1620
118,0,19825,Darren Clarke,1.615,1570,972
120,0,22621,Ben Curtis,1.616,2007,1242
120,0,12660,Jesper Parnevik,1.616,2909,1800
122,0,20623,Gavin Coles,1.618,1922,1188
123,0,01945,Kenny Perry,1.619,2826,1746
123,0,08375,Paul Stankowski,1.619,1952,1206
125,0,23656,Jason Caron,1.620,2070,1278
125,0,12388,Michael Clark II,1.620,1575,972
125,0,20548,Hidemichi Tanaka,1.620,3265,2016
128,0,23125,Brad Elder,1.621,1430,882
128,0,12705,Cliff Kresge,1.621,2917,1800
128,0,24502,Adam Scott,1.621,1342,828
131,0,12652,Cameron Beckman,1.622,2423,1494
131,0,21961,Charles Howell III,1.622,3358,2070
131,0,01766,Billy Mayfair,1.622,3066,1890
134,0,06475,Jeff Klein,1.623,1694,1044
134,0,02206,David Toms,1.623,2366,1458
136,0,07223,Brian Bateman,1.624,1959,1206
136,0,23621,Rory Sabbatini,1.624,2718,1674
136,0,21878,Mark Wilson,1.624,2338,1440
139,0,06034,Marco Dawson,1.625,2457,1512
139,0,21805,Harrison Frazar,1.625,2487,1530
139,0,26950,John Morgan,1.625,2311,1422
142,0,06573,Brandt Jobe,1.626,2253,1386
142,0,25692,Akio Sadakata,1.626,2370,1458
142,0,06078,Esteban Toledo,1.626,3103,1908
145,0,19824,Craig Barlow,1.627,2724,1674
145,0,06522,Ernie Els,1.627,1757,1080
145,0,01707,Steve Lowery,1.627,2343,1440
145,0,10912,Craig Perks,1.627,2313,1422
149,0,19972,José Coceres,1.628,1817,1116
150,0,08123,Jeff Brehaut,1.629,3138,1926
151,0,12755,Vance Veazey,1.630,1936,1188
152,0,20472,Alex Cejka,1.631,2671,1638
152,0,02104,Jeff Sluman,1.631,3053,1872
154,0,02246,Duffy Waldorf,1.632,2526,1548
155,0,01042,Paul Azinger,1.633,2146,1314
155,0,20634,Peter Lonard,1.633,2646,1620
157,0,01569,Peter Jacobsen,1.634,2206,1350
158,0,01307,Joel Edwards,1.635,1766,1080
158,0,20157,Retief Goosen,1.635,1883,1152
160,0,06809,Bob Burns,1.636,2474,1512
160,0,08337,Mike Heinen,1.636,2591,1584
162,0,01685,J.L. Lewis,1.637,2858,1746
163,0,22293,Heath Slocum,1.638,2889,1764
164,0,01361,Dan Forsman,1.639,2892,1764
165,0,10885,Robert Allenby,1.640,2361,1440
165,0,08545,Glen Hnatiuk,1.640,2627,1602
165,0,20094,Jonathan Kaye,1.640,2598,1584
165,0,20645,John Senden,1.640,3158,1926
169,0,24356,Jason Buha,1.641,1713,1044
169,0,02223,Bob Tway,1.641,2511,1530
171,0,23614,Rich Beem,1.642,2276,1386
172,0,12823,Carlos Franco,1.643,2868,1746
172,0,02049,Gene Sauers,1.643,2514,1530
174,0,01677,Tom Lehman,1.644,2426,1476
175,0,08339,Spike McRoy,1.646,2993,1818
176,0,08725,Tom Gillis,1.648,2017,1224
177,0,02101,Joey Sindelar,1.650,2703,1638
178,0,06581,David Sutherland,1.651,2170,1314
179,0,12510,Chad Campbell,1.652,3033,1836
180,0,20498,Briny Baird,1.655,3247,1962
180,0,20574,Mathew Goggin,1.655,2562,1548
182,0,06515,Shaun Micheel,1.656,2802,1692
183,0,07941,Mike Grob,1.657,2416,1458
184,0,12662,Thomas Levet,1.661,2481,1494
185,0,23353,J.J. Henry,1.664,2875,1728
185,0,10565,Ian Leggatt,1.664,2037,1224
187,0,21209,Sergio Garcia,1.668,1711,1026
188,0,06621,Joe Durant,1.674,2892,1728
189,0,23177,Kenneth Staton,1.681,1725,1026
190,0,02106,Chris Smith,1.684,2788,1656
