78,0,21528,Henrik Stenson,2.80,112,4000,0
79,0,33399,Adam Hadwin,2.75,110,4000,0
80,0,28132,Tyrone Van Aswegen,2.70,108,4000,0
81,0,33413,Ben Martin,2.67,160,6000,0
82,0,26851,Marc Leishman,2.63,158,6000,0
83,0,24924,Bill Haas,2.60,156,6000,0
84,0,36699,Patrick Rodgers,2.20,88,4000,0
85,0,34098,Russell Henley,2.10,84,4000,0
85,0,29221,Webb Simpson,2.10,84,4000,0
87,0,34262,Jon Curran,1.83,110,6000,0
88,0,25572,Graeme McDowell,1.80,108,6000,0
89,0,23800,Bryce Molder,1.65,66,4000,0
90,0,06567,Vijay Singh,1.50,60,4000,0
91,0,27466,Spencer Levin,1.15,46,4000,0
92,0,34409,David Lingmerth,1.10,66,6000,0
92,0,33418,Shawn Stefani,1.10,22,2000,0
94,0,22371,Aaron Baddeley,.80,48,6000,0
95,0,25834,Daniel Summerhays,.20,12,6000,0
96,0,25900,Lucas Glover,.19,4,2000,0
96,0,34431,Robert Streb,.19,4,2000,0
98,0,40058,Zac Blair,.18,4,2000,0
98,0,27895,Jonas Blixt,.18,4,2000,0
98,0,30110,Kyle Stanley,.18,4,2000,0
101,0,27436,Graham DeLaet,.17,3,2000,0
101,0,34466,Peter Malnati,.17,3,2000,0
103,0,24507,Jason Bohn,.09,3,4000,0
