RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
85,-2,36699,Patrick Rodgers,28.442,739.488
86,-2,34098,Russell Henley,27.920,642.167
87,-2,24358,Robert Garrigus,27.881,557.620
88,-2,27936,Martin Laird,27.514,605.308
89,-2,23800,Bryce Molder,27.163,651.917
90,-2,29926,Danny Lee,26.865,698.500
91,-2,25900,Lucas Glover,26.662,586.556
92,-2,24846,Ricky Barnes,26.593,718.000
93,-2,29476,Kyle Reifers,26.470,820.583
94,-2,29479,Scott Brown,25.716,642.900
95,-2,33399,Adam Hadwin,25.527,638.167
96,-2,02206,David Toms,25.284,455.120
97,-2,26476,Chez Reavie,25.196,629.900
98,-2,26951,Johnson Wagner,24.908,597.790
99,-2,25369,Jamie Donaldson,24.802,322.430
100,-2,37189,Harold Varner III,24.717,642.633
101,-2,20766,Padraig Harrington,24.560,392.967
102,-2,27436,Graham DeLaet,24.355,487.100
103,-2,12510,Chad Campbell,24.338,632.779
104,-2,20157,Retief Goosen,23.732,379.711
105,-2,31420,Anirban Lahiri,23.523,493.975
106,-2,24140,Sean O'Hair,23.304,536.000
107,-2,26758,David Hearn,23.047,599.219
108,-2,27895,Jonas Blixt,22.893,572.330
109,-2,34431,Robert Streb,22.692,590.000
110,-2,01666,Bernhard Langer,22.500,45.000
111,-2,33419,Cameron Tringale,22.474,539.382
112,-2,34264,Hudson Swafford,22.321,602.667
113,-2,20645,John Senden,22.183,576.750
114,-2,33141,Keegan Bradley,21.810,545.250
115,-2,27644,Brian Harman,21.680,607.053
116,-2,27466,Spencer Levin,21.476,644.284
117,-2,26289,Boo Weekley,21.291,532.281
118,-2,35300,Andrew Loupe,20.589,535.321
119,-2,34174,John Huh,20.213,525.534
120,-2,35545,Blayne Barber,19.984,519.590
121,-2,29485,Brett Stegmaier,19.949,558.562
122,-2,27095,Nick Watney,19.800,99.000
123,-2,25349,Tim Wilkinson,19.358,425.873
124,-2,32640,Troy Merritt,19.276,481.910
125,-2,23541,Ben Crane,19.240,500.250
126,-2,34466,Peter Malnati,19.230,596.138
127,-2,28132,Tyrone Van Aswegen,18.980,550.413
128,-2,01823,Larry Mize,18.500,18.500
129,-2,27129,Luke List,18.497,480.917
130,-2,40058,Zac Blair,18.437,553.121
131,-2,30110,Kyle Stanley,18.405,496.933
132,-2,24138,Ian Poulter,18.154,236.000
133,-2,28158,Steve Marino,17.888,429.313
134,-2,39975,Michael Kim,17.857,500.000
135,-2,31416,Derek Fathauer,17.531,490.860
136,-2,27974,Sung Kang,17.530,473.310
137,-2,20229,Stewart Cink,17.421,331.000
138,-2,34265,Will Wilcox,17.349,399.021
139,-2,36801,Mark Hubbard,17.336,502.750
140,-2,22056,Cameron Percy,17.223,258.350
141,-2,33461,Morgan Hoffmann,16.971,424.268
142,-2,25493,Nick Taylor,16.968,441.163
143,-2,29289,S.Y. Noh,16.830,454.420
144,-2,26300,Matt Jones,16.496,445.380
145,-2,37454,Whee Kim,16.444,443.987
146,-2,30692,Scott Stallings,16.400,442.806
147,-2,33418,Shawn Stefani,16.382,458.700
148,-2,29268,Bronson Burgoon,15.843,427.760
149,-2,20098,Stuart Appleby,15.652,360.000
150,-2,20104,Ken Duke,15.468,309.358
151,-2,25720,Chad Collins,15.442,401.500
152,-2,25892,Steve Wheatcroft,15.401,400.430
153,-2,27963,Chris Stroud,15.269,412.261
154,-2,29535,Brice Garnett,14.829,222.430
155,-2,32150,Michael Thompson,14.773,339.770
156,-2,10860,Justin Leonard,14.335,186.360
157,-2,27942,Rob Oppenheim,14.271,299.693
158,-2,29745,Tyler Aldridge,13.726,384.333
159,-2,35879,Kelly Kraft,13.627,272.535
160,-2,29223,Sam Saunders,13.499,323.983
161,-2,35532,Tom Hoge,13.420,348.916
162,-2,12782,Tim Herron,13.261,185.650
163,-2,01797,Rocco Mediate,13.125,26.250
164,-2,06522,Ernie Els,13.019,273.400
165,-2,30163,Henrik Norlander,12.980,272.580
166,-2,22046,Geoff Ogilvy,12.881,283.373
167,-2,32876,Martin Piller,12.649,278.280
168,-2,35891,Cameron Smith,12.646,303.510
169,-2,35539,Luke Guthrie,12.340,234.461
170,-2,23135,Tim Clark,12.233,85.633
171,-2,24925,Jonathan Byrd,12.208,73.250
172,-2,24912,Will MacKenzie,12.183,316.750
173,-2,34261,Scott Langley,12.085,265.880
174,-2,33410,Andrew Landry,12.072,217.290
175,-2,27747,Hiroshi Iwata,11.700,339.305
176,-2,24461,Thomas Aiken,11.641,267.750
177,-2,27770,Camilo Villegas,11.603,313.290
178,-2,28475,Jeff Overton,11.557,288.917
179,-2,35732,Wes Roach,11.493,241.360
180,-2,19846,Brian Gay,11.462,149.000
181,-2,22892,Jason Gore,11.379,307.241
182,-2,20691,Greg Owen,10.996,318.895
183,-2,29720,Andres Gonzales,10.980,307.443
184,-2,34563,Chesson Hadley,10.833,292.500
185,-2,21878,Mark Wilson,10.709,224.890
186,-2,01706,Davis Love III,10.259,153.878
187,-2,30946,Alex Prugh,10.232,133.020
188,-2,23638,Brendon de Jonge,10.131,303.917
189,-2,10505,Shane Bertsch,10.090,90.810
190,-2,24494,Erik Compton,9.844,236.250
191,-2,19825,Darren Clarke,9.625,38.500
192,-2,28114,Dawie van der Walt,9.550,238.750
193,-2,27933,John Merrick,9.473,113.680
194,-2,06515,Shaun Micheel,9.333,28.000
195,-2,25240,D.A. Points,9.305,167.493
196,-2,30852,Ryo Ishikawa,9.117,54.700
197,-2,35451,Scott Pinckney,8.891,257.840
198,-2,23788,D.J. Trahan,8.867,124.140
199,-2,28093,Miguel Angel Carballo,8.836,159.053
200,-2,27120,Troy Matteson,8.792,26.375
201,-2,25562,Andres Romero,8.571,120.000
202,-2,20848,Ángel Cabrera,8.518,187.391
203,-2,33667,Carlos Ortiz,8.198,237.750
204,-2,37273,Derek Ernst,7.963,159.263
205,-2,24781,Hunter Mahan,7.926,174.380
206,-2,01116,Michael Bradley,7.781,62.250
207,-2,45526,Abraham Ancer,7.725,146.780
208,-2,25274,Steven Bowditch,7.368,191.570
209,-2,23621,Rory Sabbatini,7.144,142.870
210,-2,22913,John Rollins,6.838,61.540
211,-2,20572,Rod Pampling,6.798,122.360
212,-2,23353,J.J. Henry,6.762,162.283
213,-2,28307,Matt Every,6.574,111.760
214,-2,01381,Fred Funk,6.375,25.500
215,-2,26668,Marc Turnesa,6.178,61.780
216,-2,08725,Tom Gillis,5.985,71.820
217,-2,23048,Eric Axley,5.890,41.230
218,-2,32888,Lucas Lee,5.835,93.360
219,-2,24490,George McNeill,5.824,133.961
220,-2,01766,Billy Mayfair,5.677,39.740
221,-2,32618,Rhein Gibson,5.642,112.840
222,-2,20160,Charlie Wi,5.200,26.000
223,-2,28092,D.H. Lee,4.741,104.310
224,-2,22621,Ben Curtis,4.400,22.000
225,-2,21959,Ted Purdy,4.250,38.250
226,-2,28486,Michael Putnam,4.214,29.500
227,-2,10213,Dicky Pride,3.994,83.875
228,-2,12652,Cameron Beckman,3.790,45.480
229,-2,23623,Bo Van Pelt,3.600,18.000
230,-2,01887,Mark O'Meara,3.500,7.000
231,-2,21407,Arjun Atwal,3.417,20.500
232,-2,07457,Steve Flesch,3.167,19.000
233,-2,24361,Pat Perez,3.115,34.260
234,-2,11032,Frank Lickliter II,3.111,28.000
235,-2,10733,Kent Jones,3.000,3.000
236,-2,22295,Darron Stiles,2.611,44.380
237,-2,21753,Brian Davis,2.556,23.000
238,-2,08385,Omar Uresti,2.375,9.500
239,-2,25345,Carl Pettersson,2.194,48.260
240,-2,30927,Brendon Todd,2.054,59.560
241,-2,06034,Marco Dawson,1.745,1.745
242,-2,26881,Jarrod Lyle,.988,9.875
243,-2,23614,Rich Beem,.890,.890
244,-2,22378,Trevor Immelman,.675,7.430
245,-2,10885,Robert Allenby,.402,9.245
246,-2,20433,Mark Hensby,.384,1.920
247,-2,35541,John Peterson,.287,.860
248,-2,01948,Tim Petrovic,.259,1.810
249,-2,30750,Tommy Gainey,.230,.920
250,-2,20070,Matt Bettencourt,.154,.770
251,-2,32334,Charlie Beljan,.066,.860
