RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
120,0,07867,Woody Austin,2.80,281,1004
120,0,10875,Todd Demsey,2.80,226,808
120,0,01677,Tom Lehman,2.80,249,890
120,0,08339,Spike McRoy,2.80,212,757
120,0,02223,Bob Tway,2.80,322,1148
125,0,01381,Fred Funk,2.79,382,1370
126,0,01040,Emlyn Aubrey,2.78,225,808
126,0,01361,Dan Forsman,2.78,281,1010
126,0,01761,Len Mattiace,2.78,352,1266
126,0,02159,Curtis Strange,2.78,199,715
126,0,02246,Duffy Waldorf,2.78,303,1090
131,0,01378,David Frost,2.77,205,741
131,0,01748,Doug Martin,2.77,342,1233
131,0,01864,Larry Nelson,2.77,162,584
131,0,01926,Steve Pate,2.77,269,972
135,0,06575,Dudley Hart,2.76,245,889
135,0,01619,Skip Kendall,2.76,351,1270
137,0,01219,John Cook,2.75,342,1242
137,0,01307,Joel Edwards,2.75,291,1057
137,0,20158,Anthony Rodriguez,2.75,182,661
137,0,06595,Kevin Sutherland,2.75,280,1020
137,0,02267,D.A. Weibring,2.75,190,691
142,0,01313,Steve Elkington,2.74,204,745
142,0,01717,Sandy Lyle,2.74,197,718
144,0,07003,David Berganio Jr.,2.73,269,986
144,0,06036,Scott Dunlap,2.73,284,1039
144,0,10963,Jimmy Green,2.73,251,920
144,0,05466,Jack O'Keefe,2.73,232,851
144,0,01996,Mike Reid,2.73,268,983
144,0,08385,Omar Uresti,2.73,321,1175
150,0,01132,Mark Brooks,2.72,268,987
150,0,01766,Billy Mayfair,2.72,291,1071
152,0,01006,John Adams,2.70,258,956
152,0,01175,Jim Carter,2.70,317,1174
152,0,02100,Tim Simpson,2.70,186,688
155,0,01928,Corey Pavin,2.69,175,650
156,0,02245,Grant Waite,2.68,336,1252
157,0,07547,Craig Kanada,2.67,151,565
157,0,02008,Lee Rinker,2.67,294,1101
159,0,01569,Peter Jacobsen,2.66,290,1091
160,0,01306,David Edwards,2.65,211,797
160,0,01489,Steve Hart,2.65,189,713
160,0,10962,Bradley Hughes,2.65,246,930
160,0,07465,Hideki Kase,2.65,255,962
164,0,01014,Fulton Allem,2.64,194,735
164,0,02226,Tray Tyner,2.64,225,851
164,0,02321,Fuzzy Zoeller,2.64,173,656
167,0,10457,Frank Nobilo,2.63,189,720
167,0,02101,Joey Sindelar,2.63,323,1227
167,0,02104,Jeff Sluman,2.63,309,1175
170,0,01133,Billy Ray Brown,2.62,206,786
171,0,08553,Lee Porter,2.61,235,899
172,0,06044,Scott Gump,2.60,342,1315
173,0,01797,Rocco Mediate,2.59,261,1007
173,0,01823,Larry Mize,2.59,214,825
175,0,10207,Jimmy Johnston,2.58,252,976
176,0,12826,Paul Claxton,2.57,193,751
176,0,01288,Ed Dougherty,2.57,185,719
176,0,07087,Hugh Royer III,2.57,235,913
176,0,02292,Bob Wolcott,2.57,204,795
180,0,01139,Olin Browne,2.55,295,1158
181,0,01072,Chip Beck,2.52,175,695
182,0,01633,Tom Kite,2.51,212,844
182,0,06515,Shaun Micheel,2.51,146,582
184,0,10505,Shane Bertsch,2.48,236,950
184,0,07235,John Morse,2.48,261,1051
184,0,02023,Clarence Rose,2.48,279,1127
184,0,06132,Sonny Skinner,2.48,203,819
188,0,01771,Blaine McCallister,2.47,255,1034
188,0,01975,Tom Purtzer,2.47,189,765
190,0,01346,Ed Fiori,2.45,121,493
191,0,06144,John Dowdall,2.42,165,683
191,0,10213,Dicky Pride,2.42,206,852
193,0,01487,Jeff Hart,2.41,226,936
194,0,07363,Craig Bowden,2.35,147,625
195,0,07267,Allen Doyle,2.26,223,987
