RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
86,0,01320,Bob Estes,1.566,1945,1242
86,0,02008,Lee Rinker,1.566,2678,1710
88,0,10585,Scott McCarron,1.568,2286,1458
89,0,02104,Jeff Sluman,1.569,2767,1764
90,0,01706,Davis Love III,1.570,2544,1620
91,0,01011,Rafael Alarcon,1.571,2234,1422
91,0,06034,Marco Dawson,1.571,2403,1530
93,0,06214,Guy Boros,1.572,2235,1422
93,0,01677,Tom Lehman,1.572,2037,1296
93,0,01945,Kenny Perry,1.572,2292,1458
96,0,01960,Don Pooley,1.573,2039,1296
97,0,01203,Russ Cochran,1.576,2921,1854
98,0,01072,Chip Beck,1.578,2017,1278
98,0,01196,Brian Claar,1.578,1676,1062
98,0,01619,Skip Kendall,1.578,2898,1836
98,0,02131,Mike Springer,1.578,1875,1188
98,0,02218,Ted Tryba,1.578,2926,1854
103,0,06124,Patrick Burke,1.579,1847,1170
104,0,01157,Tom Byrum,1.580,2788,1764
104,0,01891,David Ogrin,1.580,2731,1728
106,0,01040,Emlyn Aubrey,1.581,2049,1296
107,0,01185,Brandel Chamblee,1.583,2251,1422
107,0,01323,Brad Fabel,1.583,2678,1692
109,0,01569,Peter Jacobsen,1.584,2480,1566
110,0,01766,Billy Mayfair,1.585,2567,1620
111,0,01346,Ed Fiori,1.587,1428,900
111,0,01385,Jim Gallagher Jr.,1.587,2485,1566
111,0,02101,Joey Sindelar,1.587,2913,1836
114,0,06090,Jim McGovern,1.589,2545,1602
114,0,02245,Grant Waite,1.589,2917,1836
116,0,01761,Len Mattiace,1.590,3063,1926
116,0,02170,Hal Sutton,1.590,2747,1728
116,0,02225,Howard Twitty,1.590,1374,864
119,0,20099,Doug Barron,1.591,2950,1854
119,0,01353,Bruce Fleisher,1.591,1747,1098
119,0,06581,David Sutherland,1.591,2348,1476
122,0,01006,John Adams,1.594,2324,1458
122,0,01306,David Edwards,1.594,2009,1260
122,0,01926,Steve Pate,1.594,2381,1494
125,0,01408,Kelly Gibson,1.595,3473,2178
125,0,08537,J.P. Hayes,1.595,2727,1710
125,0,02279,Mark Wiebe,1.595,2210,1386
128,0,01249,John Daly,1.596,1436,900
128,0,12782,Tim Herron,1.596,2901,1818
128,0,02242,Lanny Wadkins,1.596,2040,1278
131,0,06036,Scott Dunlap,1.597,2645,1656
131,0,01475,Donnie Hammond,1.597,1955,1224
131,0,01549,Mike Hulbert,1.597,2817,1764
134,0,07547,Craig Kanada,1.598,1553,972
134,0,12663,Phil Tataurangi,1.598,2186,1368
136,0,21007,Gabriel Hjertstedt,1.599,2072,1296
137,0,12645,Brent Geiberger,1.601,2680,1674
137,0,06044,Scott Gump,1.601,3113,1944
137,0,06577,John Wilson,1.601,2622,1638
140,0,01553,John Huston,1.602,2163,1350
141,0,01307,Joel Edwards,1.603,2655,1656
142,0,01288,Ed Dougherty,1.604,1877,1170
142,0,02135,Mike Standly,1.604,2483,1548
144,0,06617,Brian Henninger,1.605,2225,1386
144,0,08385,Omar Uresti,1.605,2917,1818
146,0,01533,P.H. Horgan III,1.606,2573,1602
146,0,01941,Tom Pernice Jr.,1.606,2457,1530
146,0,08553,Lee Porter,1.606,2341,1458
149,0,08265,Eric Johnson,1.608,2403,1494
149,0,08339,Spike McRoy,1.608,1968,1224
151,0,11032,Frank Lickliter II,1.609,2462,1530
151,0,02023,Clarence Rose,1.609,2664,1656
153,0,02095,Larry Silveira,1.614,1714,1062
154,0,01139,Olin Browne,1.615,2936,1818
154,0,07087,Hugh Royer III,1.615,2413,1494
156,0,01035,Tommy Armour III,1.619,2739,1692
157,0,06595,Kevin Sutherland,1.620,2478,1530
158,0,07101,Dave Stockton Jr.,1.621,2889,1782
159,0,07867,Woody Austin,1.622,2540,1566
159,0,06621,Joe Durant,1.622,2862,1764
159,0,02214,Kirk Triplett,1.622,2570,1584
162,0,12826,Paul Claxton,1.623,1928,1188
162,0,02100,Tim Simpson,1.623,1841,1134
164,0,01381,Fred Funk,1.625,3364,2070
164,0,01771,Blaine McCallister,1.625,2487,1530
166,0,10963,Jimmy Green,1.626,2400,1476
167,0,01261,Jay Delsing,1.628,2461,1512
167,0,01996,Mike Reid,1.628,2373,1458
169,0,01444,Ken Green,1.630,1555,954
169,0,02099,Scott Simpson,1.630,2347,1440
171,0,02292,Bob Wolcott,1.632,2086,1278
172,0,01388,Robert Gamez,1.633,2411,1476
172,0,05466,Jack O'Keefe,1.633,2204,1350
174,0,01133,Billy Ray Brown,1.634,2059,1260
175,0,01797,Rocco Mediate,1.636,2356,1440
176,0,10837,Kevin Burton,1.637,2181,1332
176,0,07267,Allen Doyle,1.637,2504,1530
176,0,01823,Larry Mize,1.637,2033,1242
176,0,02049,Gene Sauers,1.637,1562,954
180,0,01334,Keith Fergus,1.640,1712,1044
180,0,20158,Anthony Rodriguez,1.640,1801,1098
182,0,02166,Chip Sullivan,1.645,2280,1386
183,0,10505,Shane Bertsch,1.649,2464,1494
184,0,10207,Jimmy Johnston,1.650,2525,1530
185,0,07363,Craig Bowden,1.652,1635,990
185,0,01487,Jeff Hart,1.652,2349,1422
187,0,06144,John Dowdall,1.655,1817,1098
187,0,02246,Duffy Waldorf,1.655,2651,1602
189,0,06132,Sonny Skinner,1.656,2116,1278
190,0,10962,Bradley Hughes,1.657,2327,1404
191,0,10213,Dicky Pride,1.659,2270,1368
192,0,07465,Hideki Kase,1.661,2541,1530
193,0,02226,Tray Tyner,1.665,2218,1332
194,0,06515,Shaun Micheel,1.671,1594,954
195,0,02321,Fuzzy Zoeller,1.696,1587,936
