RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
120,-1,30163,Henrik Norlander,2,2017160
120,-1,26341,Wade Ormsby,2,2018200
120,-1,01920,Craig Parry,2,2008320
120,-1,33293,Thomas Pieters,2,2018420
120,-1,35912,Haydn Porteous,2,2016400
120,-1,36699,Patrick Rodgers,2,2018440
120,-1,34541,Poom Saksansin,2,2018020
120,-1,02064,John Schroeder,2,1995300
120,-1,46441,Robby Shelton,2,2017400
120,-1,29078,Chan Shih-chang,2,2017020
120,-1,39328,Conrad Shindler,2,2018440
120,-1,22293,Heath Slocum,2,2018410
120,-1,02105,Bob Smith,2,1985280
120,-1,30692,Scott Stallings,2,2018480
120,-1,29485,Brett Stegmaier,2,2018440
120,-1,31560,Brian Stuard,2,2018480
120,-1,32150,Michael Thompson,2,2018440
120,-1,27095,Nick Watney,2,2018480
120,-1,32254,Xinjun Zhang,2,2018440
120,-1,35107,Jordan Zunic,2,2016180
