RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
166,0,27060,John Mallinger,16.43,23,140,-0.35
167,0,20098,Stuart Appleby,16.20,23,142,-0.35
168,0,32150,Michael Thompson,15.97,23,144,-0.35
169,0,22548,Patrick Sheehan,15.38,16,104,-0.38
170,0,19846,Brian Gay,14.94,26,174,-0.27
171,0,06036,Scott Dunlap,14.71,15,102,-0.33
172,0,01941,Tom Pernice Jr.,14.66,17,116,-0.18
173,0,02206,David Toms,14.13,13,92,-0.46
174,0,21350,Ryuji Imada,13.16,20,152,-0.05
175,0,29222,Billy Hurley III,12.88,17,132,-0.24
176,0,22961,David Mathis,12.67,19,150,-0.11
177,0,23983,Luke Donald,12.50,12,96,-0.08
177,0,01797,Rocco Mediate,12.50,16,128,-0.31
179,0,22293,Heath Slocum,11.76,20,170,-0.15
180,0,24507,Jason Bohn,11.27,16,142,-0.13
181,0,10809,Jim Furyk,10.29,14,136,-0.14
182,0,23135,Tim Clark,10.00,10,100,-0.20
182,0,21878,Mark Wilson,10.00,14,140,-0.29
184,0,22621,Ben Curtis,9.62,10,104,-0.10
185,0,08075,Jerry Kelly,9.38,15,160,+0.13
186,0,23800,Bryce Molder,8.44,13,154,E
187,0,21753,Brian Davis,7.65,13,170,-0.15
188,0,20623,Gavin Coles,6.06,8,132,-0.25
189,0,30711,Colt Knost,6.00,9,150,-0.11
190,0,22348,Nick O'Hern,5.41,8,148,-0.25
191,0,06251,Chris DiMarco,5.06,8,158,-0.38
