RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
87,0,49771,J.T. Poston,24.17,246,1018,+0.033
88,0,25198,Francesco Molinari,24.09,199,826,+0.045
89,0,29478,Kevin Kisner,24.03,259,1078,+0.015
90,0,23621,Rory Sabbatini,23.85,177,742,-0.011
91,0,24361,Pat Perez,23.78,244,1026,+0.033
92,0,27974,Sung Kang,23.65,271,1146,E
93,0,33399,Adam Hadwin,23.59,260,1102,-0.015
94,0,27936,Martin Laird,23.56,237,1006,E
95,0,25191,Gonzalo Fernandez-Castaño,23.54,145,616,+0.034
96,0,30110,Kyle Stanley,23.48,308,1312,-0.019
97,0,32757,Patton Kizzire,23.26,234,1006,+0.154
98,0,31557,Jim Herman,23.05,213,924,+0.075
99,0,23353,J.J. Henry,22.94,240,1046,+0.088
100,0,20229,Stewart Cink,22.74,257,1130,+0.128
101,0,33461,Morgan Hoffmann,22.73,260,1144,E
102,0,24924,Bill Haas,22.71,228,1004,-0.044
103,0,25364,Paul Casey,22.43,223,994,-0.063
104,0,34021,Bud Cauley,22.29,255,1144,+0.031
105,0,27214,Kevin Streelman,22.24,242,1088,+0.037
106,0,35506,Mackenzie Hughes,22.11,298,1348,+0.050
107,0,20572,Rod Pampling,22.08,204,924,+0.167
108,0,33122,Russell Knox,22.03,167,758,-0.048
109,0,25686,Jason Dufner,21.83,220,1008,-0.005
110,0,34431,Robert Streb,21.81,256,1174,+0.113
111,0,48822,Sebastián Muñoz,21.79,119,546,+0.193
112,0,46443,Brian Campbell,21.78,125,574,+0.096
112,0,32640,Troy Merritt,21.78,213,978,+0.178
114,0,22056,Cameron Percy,21.56,166,770,+0.108
115,0,28252,Seamus Power,21.52,204,948,+0.034
116,0,37455,Si Woo Kim,21.47,181,843,+0.204
117,0,01810,Phil Mickelson,21.33,206,966,+0.005
118,0,25274,Steven Bowditch,21.02,132,628,+0.220
119,0,33418,Shawn Stefani,21.00,176,838,+0.074
120,0,25900,Lucas Glover,20.67,248,1200,E
121,0,32448,James Hahn,20.63,234,1134,+0.132
122,0,34098,Russell Henley,20.42,245,1200,+0.122
123,0,40009,Dominic Bozzelli,20.37,156,766,+0.122
124,0,30692,Scott Stallings,20.36,193,948,+0.067
125,0,39954,Cody Gribble,20.26,199,982,+0.101
126,0,47959,Bryson DeChambeau,20.24,206,1018,+0.126
127,0,24358,Robert Garrigus,19.98,167,836,+0.096
128,0,24781,Hunter Mahan,19.95,164,822,+0.110
129,0,25818,Scott Piercy,19.88,136,684,+0.147
130,0,26851,Marc Leishman,19.86,203,1022,+0.015
131,0,29720,Andres Gonzales,19.80,158,798,+0.070
132,0,33204,Shane Lowry,19.74,105,532,-0.019
133,0,21961,Charles Howell III,19.73,187,948,+0.107
134,0,34046,Jordan Spieth,19.56,187,956,-0.118
135,0,29420,Billy Horschel,19.41,217,1118,+0.115
136,0,34099,Harris English,19.32,194,1004,+0.082
137,0,27095,Nick Watney,19.28,172,892,+0.041
138,0,29974,Branden Grace,19.18,127,662,-0.031
139,0,34264,Hudson Swafford,19.15,203,1060,-0.005
140,0,33141,Keegan Bradley,18.98,241,1270,+0.021
141,0,34360,Patrick Reed,18.88,222,1176,-0.036
142,0,37189,Harold Varner III,18.80,226,1202,+0.049
143,0,25632,Jimmy Walker,18.75,132,704,+0.045
144,0,23497,Tag Ridings,18.71,131,700,+0.084
145,0,28307,Matt Every,18.66,159,852,+0.252
146,0,36699,Patrick Rodgers,18.55,171,922,+0.082
147,0,26329,Louis Oosthuizen,18.35,131,714,+0.008
148,0,23320,Ryan Palmer,18.22,125,686,+0.040
149,0,32102,Rickie Fowler,18.03,159,882,+0.057
150,0,28089,Jason Day,17.96,139,774,+0.014
151,0,26300,Matt Jones,17.93,128,714,+0.102
152,0,31420,Anirban Lahiri,17.92,148,826,+0.074
153,0,46732,Rick Lamb,17.86,95,532,+0.105
154,0,46501,Ollie Schniederjans,17.76,201,1132,+0.040
155,0,35300,Andrew Loupe,17.53,115,656,+0.200
156,0,28500,Martin Flores,17.41,163,936,+0.055
157,0,27436,Graham DeLaet,17.27,171,990,+0.041
158,0,29289,S.Y. Noh,17.18,180,1048,+0.017
159,0,12716,Charley Hoffman,16.64,217,1304,+0.065
160,0,27064,Jhonattan Vegas,16.53,165,998,+0.103
161,0,28420,Ryan Brehm,16.37,149,910,+0.087
162,0,40026,Daniel Berger,16.32,158,968,-0.082
163,0,46550,Brandon Hagy,16.05,155,966,+0.135
164,0,34213,Grayson Murray,15.91,189,1188,+0.106
165,0,33948,Byeong Hun An,15.87,126,794,+0.143
166,0,24140,Sean O'Hair,15.75,154,978,+0.032
167,0,30944,Jason Kokrak,15.54,180,1158,+0.078
168,0,46440,Smylie Kaufman,15.45,136,880,+0.088
169,0,31323,Gary Woodland,15.40,146,948,-0.027
170,0,48081,Xander Schauffele,15.35,159,1036,+0.013
171,0,35450,Patrick Cantlay,15.16,97,640,+0.010
172,0,32333,Kevin Tway,15.15,157,1036,-0.025
173,0,32839,Hideki Matsuyama,15.06,125,830,+0.016
174,0,22405,Justin Rose,14.96,111,742,-0.054
175,0,32366,Kevin Chappell,14.88,150,1008,-0.080
176,0,21209,Sergio Garcia,14.60,94,644,+0.011
177,0,26331,Charl Schwartzel,14.52,97,668,+0.041
178,0,29725,Tony Finau,14.44,184,1274,-0.011
179,0,46601,Trey Mullinax,14.42,141,978,+0.057
180,0,27141,J.B. Holmes,14.29,122,854,+0.082
181,0,25804,Bubba Watson,14.25,106,744,+0.047
182,0,24502,Adam Scott,14.12,83,588,+0.108
183,0,27129,Luke List,14.08,169,1200,-0.018
184,0,29518,Brendan Steele,13.73,137,998,+0.051
185,0,36689,Brooks Koepka,12.15,114,938,-0.079
186,0,29461,Jamie Lovemark,12.10,135,1116,+0.089
187,0,46970,Jon Rahm,11.58,107,924,+0.028
188,0,33448,Justin Thomas,11.07,101,912,+0.020
189,0,30925,Dustin Johnson,10.84,90,830,-0.044
190,0,28237,Rory McIlroy,8.33,42,504,+0.071
