RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
165,0,24138,Ian Poulter,17.97,23,128,-0.26
166,0,20593,Greg Chalmers,17.61,25,142,-0.24
167,0,25349,Tim Wilkinson,17.24,20,116,-0.30
168,0,33419,Cameron Tringale,17.09,27,158,-0.30
169,0,25892,Steve Wheatcroft,15.96,15,94,-0.40
170,0,48084,Wesley Bryan,15.93,29,182,-0.24
171,0,29222,Billy Hurley III,15.79,24,152,-0.25
172,0,20472,Alex Cejka,15.75,23,146,-0.04
173,0,25240,D.A. Points,15.44,21,136,-0.38
174,0,19846,Brian Gay,15.38,24,156,-0.21
175,0,26758,David Hearn,12.96,21,162,-0.19
176,0,19803,Ryan Armour,12.71,15,118,-0.40
176,0,25345,Carl Pettersson,12.71,15,118,-0.40
178,0,20771,Steven Alker,12.70,16,126,+0.06
179,0,32200,Roberto Castro,12.50,16,128,-0.31
179,0,23983,Luke Donald,12.50,12,96,-0.42
181,0,23800,Bryce Molder,12.16,18,148,-0.33
182,0,24507,Jason Bohn,11.97,17,142,-0.35
182,0,20104,Ken Duke,11.97,17,142,+0.12
184,0,23541,Ben Crane,11.39,18,158,+0.06
185,0,25572,Graeme McDowell,10.71,12,112,-0.25
186,0,22986,Søren Kjeldsen,10.00,9,90,-0.56
187,0,27466,Spencer Levin,9.26,15,162,-0.27
188,0,31560,Brian Stuard,6.63,11,166,-0.09
189,0,40058,Zac Blair,6.32,12,190,-0.25
190,0,10809,Jim Furyk,5.88,6,102,E
