RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
54,0,20572,Rod Pampling,7.75,11,142,+0.55
55,0,27963,Chris Stroud,7.63,9,118,E
56,0,20157,Retief Goosen,7.61,7,92,+0.71
57,0,35110,Brett Drewitt,7.55,8,106,+0.13
58,0,31420,Anirban Lahiri,7.35,10,136,+0.20
59,0,06522,Ernie Els,7.29,7,96,-0.29
60,0,25720,Chad Collins,7.26,9,124,E
61,0,30926,Chris Kirk,7.23,12,166,+0.08
62,0,34174,John Huh,7.14,12,168,+0.25
63,0,26596,Ryan Moore,7.04,10,142,-0.30
64,0,31646,Emiliano Grillo,6.96,11,158,+0.09
65,0,27770,Camilo Villegas,6.94,10,144,+0.20
66,0,24846,Ricky Barnes,6.82,12,176,+0.08
67,0,25198,Francesco Molinari,6.62,9,136,+0.33
68,0,29479,Scott Brown,6.59,12,182,-0.25
69,0,32640,Troy Merritt,6.58,10,152,+0.40
70,0,29221,Webb Simpson,6.57,13,198,E
71,0,34046,Jordan Spieth,6.41,10,156,-0.10
72,0,22056,Cameron Percy,6.15,8,130,+0.25
73,0,28093,Miguel Angel Carballo,6.14,7,114,+1.00
74,0,48822,Sebastián Muñoz,6.12,6,98,+0.17
75,0,26329,Louis Oosthuizen,6.03,7,116,E
76,0,25818,Scott Piercy,5.93,7,118,+0.14
77,0,32757,Patton Kizzire,5.92,9,152,+0.44
78,0,29926,Danny Lee,5.88,10,170,+0.20
79,0,23353,J.J. Henry,5.81,10,172,-0.20
79,0,29908,C.T. Pan,5.81,10,172,+0.20
81,0,28307,Matt Every,5.71,8,140,E
82,0,35545,Blayne Barber,5.63,8,142,+0.50
83,0,27974,Sung Kang,5.61,11,196,+0.36
84,0,27141,J.B. Holmes,5.56,8,144,-0.13
84,0,29478,Kevin Kisner,5.56,10,180,+0.20
84,0,29485,Brett Stegmaier,5.56,8,144,+0.25
84,0,34431,Robert Streb,5.56,10,180,+0.60
84,0,26951,Johnson Wagner,5.56,7,126,+0.14
89,0,25274,Steven Bowditch,5.45,6,110,+0.50
90,0,29476,Kyle Reifers,5.36,9,168,+0.11
90,0,26331,Charl Schwartzel,5.36,6,112,E
92,0,24361,Pat Perez,5.23,9,172,+0.22
93,0,27644,Brian Harman,5.21,10,192,E
94,0,39954,Cody Gribble,5.19,8,154,+0.25
95,0,46501,Ollie Schniederjans,5.17,9,174,E
96,0,40026,Daniel Berger,5.13,8,156,+0.38
97,0,33413,Ben Martin,5.06,8,158,-0.25
98,0,46732,Rick Lamb,5.00,5,100,E
99,0,28500,Martin Flores,4.94,8,162,+0.50
100,0,35891,Cameron Smith,4.88,8,164,+0.13
101,0,29740,Brad Fritsch,4.81,5,104,-0.40
102,0,33399,Adam Hadwin,4.79,9,188,-0.22
103,0,26851,Marc Leishman,4.65,8,172,E
103,0,39324,J.J. Spaun,4.65,8,172,+0.25
105,0,29289,S.Y. Noh,4.60,8,174,+0.13
106,0,30692,Scott Stallings,4.55,7,154,+0.14
107,0,25191,Gonzalo Fernandez-Castaño,4.46,5,112,E
108,0,33418,Shawn Stefani,4.41,6,136,+0.50
109,0,24140,Sean O'Hair,4.38,7,160,+0.14
109,0,29518,Brendan Steele,4.38,7,160,-0.14
111,0,29720,Andres Gonzales,4.35,6,138,E
111,0,34360,Patrick Reed,4.35,8,184,-0.25
113,0,24924,Bill Haas,4.32,7,162,-0.14
114,0,27064,Jhonattan Vegas,4.27,7,164,E
115,0,28679,Fabián Gómez,4.24,5,118,+0.20
116,0,25493,Nick Taylor,4.21,8,190,+0.25
117,0,35450,Patrick Cantlay,4.17,4,96,+0.25
118,0,24138,Ian Poulter,3.91,5,128,-0.20
119,0,40009,Dominic Bozzelli,3.85,5,130,+0.60
119,0,26499,Rafa Cabrera Bello,3.85,4,104,E
119,0,23621,Rory Sabbatini,3.85,5,130,+0.20
122,0,48081,Xander Schauffele,3.80,7,184,-0.14
123,0,28089,Jason Day,3.79,5,132,+1.00
124,0,22371,Aaron Baddeley,3.77,4,106,+0.75
124,0,23320,Ryan Palmer,3.77,4,106,+0.25
126,0,01810,Phil Mickelson,3.75,6,160,+0.67
126,0,28252,Seamus Power,3.75,6,160,+0.50
128,0,21209,Sergio Garcia,3.70,4,108,+0.25
129,0,25364,Paul Casey,3.66,6,164,+0.50
129,0,25686,Jason Dufner,3.66,6,164,-0.17
131,0,31557,Jim Herman,3.52,5,142,E
132,0,32102,Rickie Fowler,3.47,5,144,-0.60
132,0,24358,Robert Garrigus,3.47,5,144,+0.20
134,0,26289,Boo Weekley,3.42,5,146,+0.20
135,0,35506,Mackenzie Hughes,3.37,7,208,-0.14
136,0,33204,Shane Lowry,3.33,3,90,+0.67
137,0,32448,James Hahn,3.26,6,184,+0.33
138,0,12716,Charley Hoffman,3.24,7,216,E
139,0,37189,Harold Varner III,3.16,6,190,E
140,0,22405,Justin Rose,3.13,4,128,-0.75
141,0,32366,Kevin Chappell,3.05,5,164,+0.20
142,0,30110,Kyle Stanley,3.00,6,200,+0.17
143,0,46440,Smylie Kaufman,2.99,4,134,+0.25
144,0,32839,Hideki Matsuyama,2.94,4,136,-0.25
145,0,49771,J.T. Poston,2.87,5,174,+0.40
146,0,27895,Jonas Blixt,2.86,4,140,+0.50
146,0,29223,Sam Saunders,2.86,4,140,-0.50
148,0,34021,Bud Cauley,2.84,5,176,E
148,0,33461,Morgan Hoffmann,2.84,5,176,+0.60
148,0,27214,Kevin Streelman,2.84,5,176,-0.20
151,0,35879,Kelly Kraft,2.82,4,142,+0.50
151,0,24781,Hunter Mahan,2.82,4,142,-0.25
153,0,47959,Bryson DeChambeau,2.81,5,178,+0.20
154,0,20229,Stewart Cink,2.69,5,186,-0.20
155,0,34099,Harris English,2.63,4,152,+0.25
156,0,28420,Ryan Brehm,2.60,4,154,+0.25
157,0,21961,Charles Howell III,2.56,4,156,+0.25
158,0,46970,Jon Rahm,2.41,4,166,-0.75
159,0,33948,Byeong Hun An,2.34,3,128,E
160,0,29420,Billy Horschel,2.33,4,172,-0.25
161,0,29461,Jamie Lovemark,2.17,4,184,-0.25
162,0,34409,David Lingmerth,2.11,3,142,-0.33
162,0,33448,Justin Thomas,2.11,3,142,E
164,0,27129,Luke List,2.04,4,196,+0.75
165,0,47128,Richy Werenski,2.03,3,148,E
166,0,24502,Adam Scott,2.00,2,100,+0.50
167,0,27436,Graham DeLaet,1.97,3,152,+1.33
167,0,36689,Brooks Koepka,1.97,3,152,-0.33
169,0,46443,Brian Campbell,1.96,2,102,E
170,0,46601,Trey Mullinax,1.83,3,164,+0.67
171,0,27936,Martin Laird,1.81,3,166,E
172,0,26300,Matt Jones,1.79,2,112,+0.50
173,0,25804,Bubba Watson,1.69,2,118,E
174,0,25900,Lucas Glover,1.67,3,180,+0.67
174,0,34213,Grayson Murray,1.67,3,180,E
176,0,30191,Julián Etulain,1.59,2,126,+0.50
177,0,33141,Keegan Bradley,1.53,3,196,+1.00
178,0,36699,Patrick Rodgers,1.43,2,140,+0.50
179,0,46550,Brandon Hagy,1.30,2,154,E
180,0,34264,Hudson Swafford,1.16,2,172,E
181,0,32333,Kevin Tway,1.14,2,176,E
182,0,30944,Jason Kokrak,1.10,2,182,E
183,0,34098,Russell Henley,1.03,2,194,+0.50
184,0,29725,Tony Finau,1.00,2,200,E
185,0,35300,Andrew Loupe,.96,1,104,E
186,0,23497,Tag Ridings,.85,1,118,E
187,0,27095,Nick Watney,.72,1,138,E
188,0,31323,Gary Woodland,.62,1,162,E
189,0,30925,Dustin Johnson,.00,0,132,E
189,0,28237,Rory McIlroy,.00,0,88,E
