RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
54,0,27214,Kevin Streelman,6,282,2
54,0,32150,Michael Thompson,6,176,1
54,0,31323,Gary Woodland,6,274,2
85,0,33948,Byeong Hun An,5,236,1
85,0,29479,Scott Brown,5,276,2
85,0,06522,Ernie Els,5,164,0
85,0,19846,Brian Gay,5,220,0
85,0,29720,Andres Gonzales,5,221,1
85,0,29974,Branden Grace,5,204,0
85,0,39954,Cody Gribble,5,240,1
85,0,32448,James Hahn,5,308,1
85,0,34098,Russell Henley,5,286,1
85,0,21961,Charles Howell III,5,248,0
85,0,26596,Ryan Moore,5,251,1
85,0,22056,Cameron Percy,5,202,0
85,0,25818,Scott Piercy,5,216,1
85,0,25240,D.A. Points,5,218,4
85,0,49771,J.T. Poston,5,280,1
85,0,28252,Seamus Power,5,246,2
85,0,22405,Justin Rose,5,198,0
85,0,33419,Cameron Tringale,5,260,2
85,0,37189,Harold Varner III,5,310,0
85,0,26289,Boo Weekley,5,228,2
85,0,47128,Richy Werenski,5,236,0
106,0,33120,Mark Anderson,4,172,0
106,0,35545,Blayne Barber,4,228,0
106,0,40058,Zac Blair,4,310,1
106,0,20472,Alex Cejka,4,246,2
106,0,20104,Ken Duke,4,224,1
106,0,31416,Derek Fathauer,4,234,1
106,0,25191,Gonzalo Fernandez-Castaño,4,180,2
106,0,35506,Mackenzie Hughes,4,326,1
106,0,34174,John Huh,4,266,1
106,0,37455,Si Woo Kim,4,245,0
106,0,32757,Patton Kizzire,4,230,0
106,0,46732,Rick Lamb,4,157,2
106,0,27466,Spencer Levin,4,264,0
106,0,34466,Peter Malnati,4,262,0
106,0,25572,Graeme McDowell,4,180,0
106,0,32640,Troy Merritt,4,250,1
106,0,25198,Francesco Molinari,4,230,3
106,0,29908,C.T. Pan,4,264,1
106,0,34358,Jonathan Randolph,4,205,3
106,0,26331,Charl Schwartzel,4,186,0
106,0,24502,Adam Scott,4,186,1
106,0,34264,Hudson Swafford,4,278,0
106,0,28132,Tyrone Van Aswegen,4,300,2
106,0,27770,Camilo Villegas,4,222,1
106,0,26951,Johnson Wagner,4,194,2
106,0,25632,Jimmy Walker,4,204,1
106,0,25349,Tim Wilkinson,4,178,2
133,0,22371,Aaron Baddeley,3,198,1
133,0,24507,Jason Bohn,3,214,1
133,0,46443,Brian Campbell,3,166,1
133,0,32200,Roberto Castro,3,226,0
133,0,23541,Ben Crane,3,241,0
133,0,47959,Bryson DeChambeau,3,263,1
133,0,23983,Luke Donald,3,144,0
133,0,30191,Julián Etulain,3,200,1
133,0,32102,Rickie Fowler,3,232,0
133,0,29740,Brad Fritsch,3,172,1
133,0,10809,Jim Furyk,3,168,1
133,0,28679,Fabián Gómez,3,188,1
133,0,33399,Adam Hadwin,3,318,0
133,0,29420,Billy Horschel,3,242,2
133,0,29222,Billy Hurley III,3,250,1
133,0,30852,Ryo Ishikawa,3,188,1
133,0,33122,Russell Knox,3,208,1
133,0,29926,Danny Lee,3,279,0
133,0,37278,Nicholas Lindheim,3,183,0
133,0,33204,Shane Lowry,3,171,1
133,0,33413,Ben Martin,3,248,2
133,0,28237,Rory McIlroy,3,146,0
133,0,25396,Kevin Na,3,250,1
133,0,23320,Ryan Palmer,3,154,1
133,0,24138,Ian Poulter,3,208,1
133,0,34431,Robert Streb,3,269,2
133,0,27064,Jhonattan Vegas,3,282,0
133,0,25892,Steve Wheatcroft,3,154,1
161,0,20771,Steven Alker,2,202,1
161,0,27958,Ryan Blaum,2,297,0
161,0,25274,Steven Bowditch,2,176,0
161,0,20593,Greg Chalmers,2,228,0
161,0,34099,Harris English,2,224,0
161,0,20157,Retief Goosen,2,150,0
161,0,24924,Bill Haas,2,258,2
161,0,26758,David Hearn,2,262,0
161,0,35532,Tom Hoge,2,148,1
161,0,24024,Zach Johnson,2,234,2
161,0,26300,Matt Jones,2,170,1
161,0,39975,Michael Kim,2,270,0
161,0,30926,Chris Kirk,2,272,0
161,0,35879,Kelly Kraft,2,213,0
161,0,23800,Bryce Molder,2,240,2
161,0,48822,Sebastián Muñoz,2,154,0
161,0,22046,Geoff Ogilvy,2,218,0
161,0,20572,Rod Pampling,2,220,0
161,0,29223,Sam Saunders,2,222,1
161,0,27649,Brandt Snedeker,2,160,0
161,0,27963,Chris Stroud,2,172,2
161,0,23325,Vaughn Taylor,2,259,1
183,0,26499,Rafa Cabrera Bello,1,188,1
183,0,24357,K.J. Choi,1,208,0
183,0,22986,Søren Kjeldsen,1,160,0
183,0,34360,Patrick Reed,1,316,0
183,0,36699,Patrick Rodgers,1,218,0
183,0,31560,Brian Stuard,1,282,0
