RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
98,0,10809,Jim Furyk,8' 6",3395.250,400
98,0,12660,Jesper Parnevik,8' 6",3922.917,461
98,0,25562,Andres Romero,8' 6",2518.667,297
98,0,10425,Jay Williamson,8' 6",3545.833,418
105,0,20433,Mark Hensby,8' 7",2904.417,338
105,0,27141,J.B. Holmes,8' 7",3211.750,373
105,0,22806,Doug LaBelle II,8' 7",2359.333,276
105,0,25190,Jeff Quinney,8' 7",3426.333,399
105,0,08845,Scott Sterling,8' 7",3302.250,384
110,0,23048,Eric Axley,8' 8",4711.583,545
110,0,01161,Mark Calcavecchia,8' 8",2450.917,282
110,0,26500,Alejandro Cañizares,8' 8",2069.667,239
110,0,12826,Paul Claxton,8' 8",2372.667,273
110,0,23125,Brad Elder,8' 8",2517.000,291
110,0,25900,Lucas Glover,8' 8",3802.583,438
110,0,12716,Charley Hoffman,8' 8",3947.667,457
110,0,26420,Richard Johnson,8' 8",2372.833,273
110,0,20572,Rod Pampling,8' 8",3304.583,382
110,0,20645,John Senden,8' 8",3417.833,393
110,0,27963,Chris Stroud,8' 8",2830.750,327
110,0,26951,Johnson Wagner,8' 8",3544.917,409
122,0,20098,Stuart Appleby,8' 9",3290.583,376
122,0,25720,Chad Collins,8' 9",3267.583,375
122,0,01313,Steve Elkington,8' 9",3416.750,389
122,0,21805,Harrison Frazar,8' 9",2402.917,275
122,0,20574,Mathew Goggin,8' 9",3622.833,414
122,0,24924,Bill Haas,8' 9",3851.750,442
122,0,01706,Davis Love III,8' 9",3074.583,352
122,0,27060,John Mallinger,8' 9",4537.583,519
122,0,01797,Rocco Mediate,8' 9",3470.833,397
122,0,23497,Tag Ridings,8' 9",3933.500,450
122,0,23325,Vaughn Taylor,8' 9",4324.750,492
122,0,26668,Marc Turnesa,8' 9",3825.583,436
134,0,01024,Billy Andrade,8' 10",3143.250,357
134,0,01035,Tommy Armour III,8' 10",2856.583,323
134,0,22371,Aaron Baddeley,8' 10",3109.333,352
134,0,23409,James Driscoll,8' 10",3540.333,402
134,0,08537,J.P. Hayes,8' 10",3379.917,382
134,0,22913,John Rollins,8' 10",3982.833,451
134,0,22548,Patrick Sheehan,8' 10",5040.750,572
141,0,06643,Paul Goydos,8' 11",3486.333,391
141,0,06575,Dudley Hart,8' 11",3195.750,360
141,0,01707,Steve Lowery,8' 11",3696.417,413
141,0,02223,Bob Tway,8' 11",2628.500,296
141,0,27095,Nick Watney,8' 11",3723.750,418
141,0,26289,Boo Weekley,8' 11",2803.167,315
147,0,07867,Woody Austin,9' 0",3995.000,443
147,0,09011,David Duval,9' 0",1916.083,212
147,0,24912,Will MacKenzie,9' 0",2787.917,311
147,0,24663,Y.E. Yang,9' 0",3759.667,416
151,0,24925,Jonathan Byrd,9' 1",3906.583,429
151,0,20850,Daniel Chopra,9' 1",3723.583,410
151,0,26631,Cody Freeman,9' 1",2911.333,321
151,0,24358,Robert Garrigus,9' 1",3877.333,425
151,0,01473,Todd Hamilton,9' 1",3782.917,417
151,0,27120,Troy Matteson,9' 1",4197.167,461
151,0,28475,Jeff Overton,9' 1",4518.167,496
151,0,27649,Brandt Snedeker,9' 1",3441.583,378
151,0,25804,Bubba Watson,9' 1",3572.333,394
151,0,19913,Ron Whittaker,9' 1",2006.417,221
161,0,23540,Jason Allred,9' 2",2732.667,297
161,0,06251,Chris DiMarco,9' 2",3982.333,434
161,0,20104,Ken Duke,9' 2",5345.750,585
161,0,01577,Lee Janzen,9' 2",3647.083,397
161,0,12705,Cliff Kresge,9' 2",3583.083,392
166,0,21633,Steve Allan,9' 3",2139.167,232
166,0,01139,Olin Browne,9' 3",3594.833,389
166,0,20848,Ángel Cabrera,9' 3",1973.333,213
166,0,24024,Zach Johnson,9' 3",3220.417,349
166,0,06012,Greg Kraft,9' 3",3023.750,328
166,0,12309,Bob Sowards,9' 3",2668.583,288
172,0,27936,Martin Laird,9' 4",4068.583,437
172,0,24490,George McNeill,9' 4",3987.167,429
174,0,20378,Mathias Grönberg,9' 5",4405.917,469
174,0,21949,Joe Ogilvie,9' 5",4699.417,501
176,0,12510,Chad Campbell,9' 6",3884.667,408
176,0,23353,J.J. Henry,9' 6",4445.667,470
176,0,06573,Brandt Jobe,9' 6",2267.083,238
176,0,27933,John Merrick,9' 6",3646.000,383
176,0,22582,Kyle Thompson,9' 6",3058.167,323
181,0,25364,Paul Casey,9' 7",1860.667,195
181,0,28089,Jason Day,9' 7",4044.167,423
181,0,27214,Kevin Streelman,9' 7",4858.583,508
184,0,01724,Jeff Maggert,9' 8",4015.167,415
185,0,23320,Ryan Palmer,9' 9",3058.667,313
186,0,30925,Dustin Johnson,9' 10",4518.667,458
187,0,06621,Joe Durant,9' 11",3749.250,378
188,0,24227,Justin Bolli,10' 0",3655.167,365
188,0,27561,Nick Flanagan,10' 0",4616.667,461
188,0,22892,Jason Gore,10' 0",4523.000,453
191,0,26596,Ryan Moore,10' 1",3985.167,394
192,0,30750,Tommy Gainey,10' 3",2221.500,217
192,0,25594,Travis Perkins,10' 3",2380.667,232
192,0,26679,Kevin Stadler,10' 3",4019.500,393
192,0,23349,Charles Warren,10' 3",3930.000,384
196,0,24781,Hunter Mahan,10' 4",3434.917,332
197,0,19803,Ryan Armour,11' 3",4565.750,405
