RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
183,0,01810,Phil Mickelson,15,20
183,0,06373,José María Olazábal,15,16
187,0,24980,Scott Gutschewski,14,20
187,0,20766,Padraig Harrington,14,19
187,0,02214,Kirk Triplett,14,26
187,0,12755,Vance Veazey,14,18
191,0,22371,Aaron Baddeley,13,20
191,0,01887,Mark O'Meara,13,17
193,0,01823,Larry Mize,12,17
194,0,20608,David Howell,11,15
195,0,12660,Jesper Parnevik,10,17
196,0,06527,Steve Stricker,9,11
