RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
58,0,09011,David Duval,3,34
58,0,01313,Steve Elkington,3,37
58,0,01320,Bob Estes,3,35
58,0,21805,Harrison Frazar,3,32
58,0,21209,Sergio Garcia,3,31
58,0,24358,Robert Garrigus,3,55
58,0,12645,Brent Geiberger,3,44
58,0,06643,Paul Goydos,3,41
58,0,24924,Bill Haas,3,41
58,0,06575,Dudley Hart,3,49
58,0,21961,Charles Howell III,3,48
58,0,01619,Skip Kendall,3,25
58,0,06012,Greg Kraft,3,30
58,0,01706,Davis Love III,3,26
58,0,21470,Daisuke Maruyama,3,41
58,0,01810,Phil Mickelson,3,20
58,0,01823,Larry Mize,3,17
58,0,24140,Sean O'Hair,3,54
58,0,25345,Carl Pettersson,3,47
58,0,07749,Brett Quigley,3,49
58,0,23621,Rory Sabbatini,3,39
58,0,22293,Heath Slocum,3,40
58,0,08375,Paul Stankowski,3,40
58,0,06595,Kevin Sutherland,3,48
58,0,23307,Roger Tambellini,3,45
58,0,02214,Kirk Triplett,3,26
58,0,08385,Omar Uresti,3,35
58,0,23623,Bo Van Pelt,3,58
58,0,27770,Camilo Villegas,3,48
58,0,25804,Bubba Watson,3,45
58,0,10423,Mike Weir,3,36
58,0,19913,Ron Whittaker,3,38
58,0,12602,Dean Wilson,3,45
58,0,21878,Mark Wilson,3,39
101,0,20098,Stuart Appleby,2,28
101,0,23048,Eric Axley,2,30
101,0,19824,Craig Barlow,2,36
101,0,20099,Doug Barron,2,47
101,0,08123,Jeff Brehaut,2,53
101,0,20850,Daniel Chopra,2,31
101,0,11123,Chris Couch,2,45
101,0,23541,Ben Crane,2,24
101,0,06034,Marco Dawson,2,32
101,0,06522,Ernie Els,2,20
101,0,01329,Brad Faxon,2,30
101,0,20121,Todd Fischer,2,35
101,0,07457,Steve Flesch,2,51
101,0,10809,Jim Furyk,2,20
101,0,01388,Robert Gamez,2,49
101,0,19846,Brian Gay,2,25
101,0,25900,Lucas Glover,2,40
101,0,20574,Mathew Goggin,2,50
101,0,24980,Scott Gutschewski,2,20
101,0,01473,Todd Hamilton,2,29
101,0,21350,Ryuji Imada,2,38
101,0,10733,Kent Jones,2,49
101,0,01677,Tom Lehman,2,28
101,0,01724,Jeff Maggert,2,37
101,0,25842,Jon Mills,2,30
101,0,26596,Ryan Moore,2,23
101,0,01887,Mark O'Meara,2,17
101,0,28475,Jeff Overton,2,47
101,0,20572,Rod Pampling,2,28
101,0,01941,Tom Pernice Jr.,2,52
101,0,20645,John Senden,2,50
101,0,22548,Patrick Sheehan,2,45
101,0,02101,Joey Sindelar,2,53
101,0,02104,Jeff Sluman,2,37
101,0,06527,Steve Stricker,2,11
101,0,02223,Bob Tway,2,36
101,0,20812,Tjaart van der Walt,2,37
101,0,02246,Duffy Waldorf,2,45
101,0,25632,Jimmy Walker,2,23
101,0,27095,Nick Watney,2,65
141,0,10885,Robert Allenby,1,27
141,0,25936,Alex Aragon,1,38
141,0,22371,Aaron Baddeley,1,20
141,0,07223,Brian Bateman,1,37
141,0,01139,Olin Browne,1,41
141,0,24925,Jonathan Byrd,1,31
141,0,24357,K.J. Choi,1,36
141,0,20229,Stewart Cink,1,27
141,0,12760,Danny Ellis,1,26
141,0,25935,John Engler Jr.,1,34
141,0,23353,J.J. Henry,1,33
141,0,12782,Tim Herron,1,34
141,0,23616,Ryan Hietala,1,26
141,0,20608,David Howell,1,15
141,0,22378,Trevor Immelman,1,36
141,0,21731,Freddie Jacobson,1,25
141,0,26420,Richard Johnson,1,28
141,0,24024,Zach Johnson,1,30
141,0,01599,Steve Jones,1,41
141,0,08075,Jerry Kelly,1,45
141,0,01666,Bernhard Langer,1,32
141,0,10565,Ian Leggatt,1,33
141,0,10860,Justin Leonard,1,25
141,0,20634,Peter Lonard,1,44
141,0,12680,Shigeki Maruyama,1,39
141,0,01761,Len Mattiace,1,32
141,0,06350,Bob May,1,28
141,0,20628,Arron Oberholser,1,38
141,0,06373,José María Olazábal,1,16
141,0,20691,Greg Owen,1,45
141,0,12660,Jesper Parnevik,1,17
141,0,01928,Corey Pavin,1,25
141,0,24361,Pat Perez,1,29
141,0,01945,Kenny Perry,1,36
141,0,25240,D.A. Points,1,33
141,0,24138,Ian Poulter,1,23
141,0,21660,Jason Schultz,1,36
141,0,02106,Chris Smith,1,48
141,0,20548,Hidemichi Tanaka,1,33
141,0,23325,Vaughn Taylor,1,42
141,0,12755,Vance Veazey,1,18
141,0,02239,Scott Verplank,1,27
141,0,08793,Tiger Woods,1,18
