RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
171,0,01320,Bob Estes,15.64,176,1125,+0.03
172,0,06515,Shaun Micheel,15.70,181,1153,+0.07
173,0,23623,Bo Van Pelt,15.76,211,1339,+0.04
174,0,12510,Chad Campbell,16.03,163,1017,+0.11
175,0,25935,John Engler Jr.,16.04,150,935,+0.30
176,0,25936,Alex Aragon,16.10,137,851,+0.20
177,0,01761,Len Mattiace,16.22,133,820,+0.07
178,0,23497,Tag Ridings,16.24,221,1361,+0.11
179,0,23307,Roger Tambellini,16.47,140,850,+0.19
180,0,01553,John Huston,16.48,165,1001,+0.12
181,0,22378,Trevor Immelman,16.51,175,1060,+0.01
182,0,08793,Tiger Woods,16.54,88,532,+0.02
183,0,21660,Jason Schultz,16.56,173,1045,+0.14
184,0,24361,Pat Perez,16.57,111,670,+0.07
185,0,20098,Stuart Appleby,16.67,154,924,+0.18
186,0,20593,Greg Chalmers,16.68,156,935,+0.15
187,0,01473,Todd Hamilton,16.76,145,865,+0.25
188,0,06573,Brandt Jobe,17.09,181,1059,+0.19
188,0,28475,Jeff Overton,17.09,222,1299,+0.13
190,0,01329,Brad Faxon,17.40,185,1063,+0.17
191,0,12716,Charley Hoffman,17.54,230,1311,+0.07
192,0,21961,Charles Howell III,17.71,210,1186,+0.12
193,0,22371,Aaron Baddeley,17.89,175,978,+0.15
194,0,23409,James Driscoll,19.00,212,1116,+0.12
195,0,25804,Bubba Watson,19.02,209,1099,+0.08
196,0,25632,Jimmy Walker,19.68,159,808,+0.09
