RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
131,0,23135,Tim Clark,+.154
134,0,01928,Corey Pavin,+.155
135,0,02106,Chris Smith,+.157
136,0,24507,Jason Bohn,+.159
137,0,24024,Zach Johnson,+.161
138,0,21753,Brian Davis,+.167
138,0,06621,Joe Durant,+.167
138,0,01685,J.L. Lewis,+.167
141,0,01329,Brad Faxon,+.168
142,0,23673,Michael Connell,+.170
143,0,01381,Fred Funk,+.174
143,0,20574,Mathew Goggin,+.174
145,0,20098,Stuart Appleby,+.175
146,0,02214,Kirk Triplett,+.176
147,0,01132,Mark Brooks,+.177
148,0,23614,Rich Beem,+.181
148,0,01941,Tom Pernice Jr.,+.181
150,0,25345,Carl Pettersson,+.184
150,0,02239,Scott Verplank,+.184
152,0,23307,Roger Tambellini,+.186
153,0,10505,Shane Bertsch,+.188
153,0,06573,Brandt Jobe,+.188
153,0,02110,Jerry Smith,+.188
156,0,02101,Joey Sindelar,+.192
157,0,01219,John Cook,+.195
158,0,10860,Justin Leonard,+.196
159,0,25936,Alex Aragon,+.197
160,0,22621,Ben Curtis,+.200
160,0,01619,Skip Kendall,+.200
162,0,20631,David McKenzie,+.201
163,0,24980,Scott Gutschewski,+.205
163,0,26420,Richard Johnson,+.205
165,0,21470,Daisuke Maruyama,+.209
166,0,06643,Paul Goydos,+.210
167,0,21646,David Branshaw,+.218
167,0,20572,Rod Pampling,+.218
169,0,20634,Peter Lonard,+.219
170,0,08537,J.P. Hayes,+.220
170,0,24781,Hunter Mahan,+.220
172,0,20548,Hidemichi Tanaka,+.221
173,0,08075,Jerry Kelly,+.222
174,0,12662,Thomas Levet,+.223
175,0,25842,Jon Mills,+.225
176,0,22293,Heath Slocum,+.226
177,0,23320,Ryan Palmer,+.227
178,0,27141,J.B. Holmes,+.233
179,0,19913,Ron Whittaker,+.235
180,0,22046,Geoff Ogilvy,+.236
181,0,06012,Greg Kraft,+.238
182,0,01139,Olin Browne,+.239
183,0,08385,Omar Uresti,+.243
184,0,23788,D.J. Trahan,+.245
185,0,23983,Luke Donald,+.246
186,0,01473,Todd Hamilton,+.248
187,0,26360,Bubba Dickerson,+.250
188,0,25240,D.A. Points,+.252
189,0,01724,Jeff Maggert,+.259
190,0,11011,Mike Sposa,+.266
191,0,20127,Chris Riley,+.282
192,0,20608,David Howell,+.297
193,0,25935,John Engler Jr.,+.300
194,0,07013,Wes Short Jr.,+.303
195,0,01388,Robert Gamez,+.326
196,0,01823,Larry Mize,+.370
