RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
56,0,32448,James Hahn,43' 2",136162,263,11346.833,+29.00
56,0,27942,Rob Oppenheim,43' 2",116957,226,9746.417,+28.00
59,0,20229,Stewart Cink,43' 3",103708,200,8642.333,+16.00
59,0,23541,Ben Crane,43' 3",122454,236,10204.500,+15.00
59,0,34099,Harris English,43' 3",166236,320,13853.000,+16.00
59,0,30711,Colt Knost,43' 3",97999,189,8166.583,+18.00
59,0,36689,Brooks Koepka,43' 3",127660,246,10638.333,+16.00
64,0,20572,Rod Pampling,43' 4",64486,124,5373.833,+19.00
64,0,34264,Hudson Swafford,43' 4",173263,333,14438.583,+34.00
66,0,34360,Patrick Reed,43' 5",185006,355,15417.167,+19.00
66,0,31323,Gary Woodland,43' 5",155767,299,12980.583,-2.00
68,0,24461,Thomas Aiken,43' 6",74655,143,6221.250,+11.00
68,0,27936,Martin Laird,43' 6",156475,300,13039.583,+22.00
68,0,01810,Phil Mickelson,43' 6",142938,274,11911.500,+9.00
71,0,24507,Jason Bohn,43' 7",92059,176,7671.583,+22.00
71,0,34046,Jordan Spieth,43' 7",115531,221,9627.583,E
71,0,33418,Shawn Stefani,43' 7",163052,312,13587.667,+27.00
71,0,34431,Robert Streb,43' 7",131881,252,10990.083,+19.00
71,0,27963,Chris Stroud,43' 7",140273,268,11689.417,+36.00
76,0,32366,Kevin Chappell,43' 8",154027,294,12835.583,+17.00
77,0,29926,Danny Lee,43' 9",125540,239,10461.667,+41.00
78,0,32618,Rhein Gibson,43' 10",114770,218,9564.167,+25.00
78,0,34466,Peter Malnati,43' 10",151351,288,12612.583,+43.00
80,0,21961,Charles Howell III,43' 11",195618,371,16301.500,+21.00
80,0,32150,Michael Thompson,43' 11",106533,202,8877.750,+39.00
82,0,33413,Ben Martin,44' 0",146886,278,12240.500,+38.00
82,0,30163,Henrik Norlander,44' 0",94040,178,7836.667,+29.00
82,0,35891,Cameron Smith,44' 0",98764,187,8230.333,+36.00
85,0,31557,Jim Herman,44' 1",133946,253,11162.167,+43.00
85,0,30926,Chris Kirk,44' 1",144873,274,12072.750,+24.00
87,0,34563,Chesson Hadley,44' 2",144609,273,12050.750,+52.00
87,0,29222,Billy Hurley III,44' 2",103782,196,8648.500,+23.00
87,0,23108,Matt Kuchar,44' 2",135126,255,11260.500,+16.00
87,0,27466,Spencer Levin,44' 2",132454,250,11037.833,+32.00
87,0,24140,Sean O'Hair,44' 2",170703,322,14225.250,+23.00
92,0,33141,Keegan Bradley,44' 3",108821,205,9068.417,+27.00
92,0,35539,Luke Guthrie,44' 3",106128,200,8844.000,+29.00
94,0,34174,John Huh,44' 4",132574,249,11047.833,+25.00
95,0,23638,Brendon de Jonge,44' 5",135422,254,11285.167,+36.00
95,0,26851,Marc Leishman,44' 5",133230,250,11102.500,+13.00
95,0,34409,David Lingmerth,44' 5",97028,182,8085.667,+34.00
95,0,23621,Rory Sabbatini,44' 5",68781,129,5731.750,+23.00
99,0,34261,Scott Langley,44' 6",106803,200,8900.250,+18.00
99,0,21878,Mark Wilson,44' 6",98870,185,8239.167,+22.00
101,0,24494,Erik Compton,44' 7",112347,210,9362.250,+33.00
101,0,28092,D.H. Lee,44' 7",93712,175,7809.333,+37.00
101,0,32876,Martin Piller,44' 7",89879,168,7489.917,+17.00
104,0,23800,Bryce Molder,44' 8",130867,244,10905.583,+32.00
104,0,29223,Sam Saunders,44' 8",102904,192,8575.333,+28.00
106,0,24924,Bill Haas,44' 9",125670,234,10472.500,+15.00
106,0,39975,Michael Kim,44' 9",169810,316,14150.833,+49.00
106,0,24912,Will MacKenzie,44' 9",133663,249,11138.583,+28.00
106,0,29485,Brett Stegmaier,44' 9",154679,288,12889.917,+31.00
110,0,29720,Andres Gonzales,44' 10",145146,270,12095.500,+33.00
110,0,33399,Adam Hadwin,44' 10",166192,309,13849.333,+56.00
112,0,28475,Jeff Overton,44' 11",123970,230,10330.833,+30.00
112,0,26951,Johnson Wagner,44' 11",154806,287,12900.500,+21.00
114,0,29518,Brendan Steele,45' 0",123052,228,10254.333,+24.00
114,0,27770,Camilo Villegas,45' 0",169158,313,14096.500,+55.00
116,0,12510,Chad Campbell,45' 1",148198,274,12349.833,+35.00
116,0,27436,Graham DeLaet,45' 1",123261,228,10271.750,+28.00
116,0,28132,Tyrone Van Aswegen,45' 1",195829,362,16319.083,+39.00
119,0,36801,Mark Hubbard,45' 2",164141,303,13678.417,+48.00
120,0,29268,Bronson Burgoon,45' 3",144376,266,12031.333,+34.00
120,0,30110,Kyle Stanley,45' 3",141654,261,11804.500,+51.00
122,0,33461,Morgan Hoffmann,45' 4",125585,231,10465.417,+21.00
122,0,25818,Scott Piercy,45' 4",139786,257,11648.833,+32.00
124,0,33667,Carlos Ortiz,45' 5",148227,272,12352.250,+28.00
125,0,28089,Jason Day,45' 6",133872,245,11156.000,E
125,0,21731,Freddie Jacobson,45' 6",154098,282,12841.500,+30.00
125,0,25349,Tim Wilkinson,45' 6",103178,189,8598.167,+17.00
128,0,23353,J.J. Henry,45' 7",117130,214,9760.833,+43.00
128,0,33122,Russell Knox,45' 7",102896,188,8574.667,+33.00
130,0,32757,Patton Kizzire,45' 8",169892,310,14157.667,+42.00
130,0,25572,Graeme McDowell,45' 8",75054,137,6254.500,+33.00
130,0,06527,Steve Stricker,45' 8",85447,156,7120.583,+14.00
133,0,31646,Emiliano Grillo,45' 9",122378,223,10198.167,+39.00
133,0,27644,Brian Harman,45' 9",177775,324,14814.583,+24.00
133,0,28158,Steve Marino,45' 9",129040,235,10753.333,+42.00
136,0,22371,Aaron Baddeley,45' 10",173237,315,14436.417,+35.00
136,0,35545,Blayne Barber,45' 10",140783,256,11731.917,+48.00
136,0,27747,Hiroshi Iwata,45' 10",155575,283,12964.583,+39.00
136,0,31202,William McGirt,45' 10",167689,305,13974.083,+31.00
136,0,29289,S.Y. Noh,45' 10",177097,322,14758.083,+26.00
141,0,21209,Sergio Garcia,45' 11",59010,107,4917.500,+9.00
141,0,35732,Wes Roach,45' 11",88734,161,7394.500,+24.00
143,0,29479,Scott Brown,46' 0",128030,232,10669.167,+25.00
143,0,25364,Paul Casey,46' 0",101013,183,8417.750,+22.00
143,0,06567,Vijay Singh,46' 0",144584,262,12048.667,+12.00
143,0,33448,Justin Thomas,46' 0",181044,328,15087.000,+36.00
147,0,10809,Jim Furyk,46' 1",71839,130,5986.583,+26.00
147,0,28679,Fabián Gómez,46' 1",147783,267,12315.250,+44.00
149,0,10885,Robert Allenby,46' 2",90858,164,7571.500,+40.00
149,0,34262,Jon Curran,46' 2",146685,265,12223.750,+61.00
151,0,24024,Zach Johnson,46' 3",127675,230,10639.583,+26.00
151,0,33419,Cameron Tringale,46' 3",159182,287,13265.167,+45.00
153,0,20848,Ángel Cabrera,46' 4",116728,210,9727.333,+34.00
153,0,24781,Hunter Mahan,46' 4",114008,205,9500.667,+26.00
153,0,37189,Harold Varner III,46' 4",176833,318,14736.083,+41.00
156,0,37273,Derek Ernst,46' 6",87601,157,7300.083,+19.00
156,0,26596,Ryan Moore,46' 6",116026,208,9668.833,+27.00
158,0,37455,Si Woo Kim,46' 7",192984,345,16082.000,+54.00
159,0,20098,Stuart Appleby,46' 8",140459,251,11704.917,+42.00
160,0,25720,Chad Collins,46' 9",153184,273,12765.333,+36.00
160,0,35879,Kelly Kraft,46' 9",97130,173,8094.167,+27.00
160,0,34265,Will Wilcox,46' 9",121123,216,10093.583,+28.00
163,0,20766,Padraig Harrington,46' 10",93230,166,7769.167,+15.00
163,0,25198,Francesco Molinari,46' 10",99439,177,8286.583,+9.00
163,0,22405,Justin Rose,46' 10",119219,212,9934.917,+20.00
166,0,40026,Daniel Berger,46' 11",167294,297,13941.167,+28.00
167,0,06522,Ernie Els,47' 0",141578,251,11798.167,+44.00
167,0,37454,Whee Kim,47' 0",138275,245,11522.917,+37.00
167,0,25892,Steve Wheatcroft,47' 0",153471,272,12789.250,+26.00
170,0,27895,Jonas Blixt,47' 3",158267,279,13188.917,+37.00
170,0,25274,Steven Bowditch,47' 3",161539,285,13461.583,+91.00
170,0,25834,Daniel Summerhays,47' 3",177586,313,14798.833,+37.00
173,0,27141,J.B. Holmes,47' 7",161527,283,13460.583,+28.00
173,0,29420,Billy Horschel,47' 7",115950,203,9662.500,+15.00
175,0,31420,Anirban Lahiri,47' 8",118991,208,9915.917,+27.00
175,0,20645,John Senden,47' 8",179147,313,14928.917,+29.00
175,0,27064,Jhonattan Vegas,47' 8",191032,334,15919.333,+22.00
178,0,20157,Retief Goosen,47' 9",107734,188,8977.833,+28.00
179,0,27974,Sung Kang,47' 11",169093,294,14091.083,+35.00
180,0,24357,K.J. Choi,48' 1",113692,197,9474.333,+34.00
181,0,30927,Brendon Todd,48' 4",121862,210,10155.167,+46.00
182,0,26300,Matt Jones,49' 0",152797,260,12733.083,+26.00
183,0,32640,Troy Merritt,49' 1",150129,255,12510.750,+46.00
184,0,24490,George McNeill,49' 3",100484,170,8373.667,+41.00
185,0,29478,Kevin Kisner,51' 3",158073,257,13172.750,+46.00
