course_id,round_number,par,scoring_average_diff,scoring_diff_tendency,yardage,scoring_average,eagles,birdies,pars,bogeys,double_bogeys
925,,36,-1.008,BELOW,3665,34.992,28,875,2242,458,33
925,,71,-1.152,BELOW,7347,69.848,44,1495,4689,971,72
925,4,35,-0.529,BELOW,3596,34.471,5,120,418,81,6
925,4,36,-0.915,BELOW,3606,35.085,3,151,390,79,7
925,4,71,-1.444,BELOW,7202,69.556,8,271,808,160,13
925,3,35,-0.243,BELOW,3570,34.757,4,101,438,82,5
925,3,36,-1.443,BELOW,3569,34.557,0,173,390,62,5
925,3,71,-1.686,BELOW,7139,69.314,4,274,828,144,10
925,2,35,-0.228,BELOW,3612,34.772,2,210,806,156,14
925,2,36,-0.932,BELOW,3587,35.068,15,280,719,161,13
925,2,71,-1.160,BELOW,7199,69.840,17,490,1525,317,27
925,1,35,+0.195,ABOVE,3578,35.195,5,189,785,194,14
925,1,36,-0.902,BELOW,3590,35.098,10,271,743,156,8
925,1,71,-0.707,BELOW,7168,70.293,15,460,1528,350,22
921,,36,-1.608,BELOW,3744,34.392,30,1078,2459,376,25
921,,35,-0.896,BELOW,3670,34.104,18,902,2543,472,32
921,,71,-2.504,BELOW,7414,68.496,48,1980,5002,848,57
921,4,36,-1.667,BELOW,3671,34.333,6,165,361,57,5
921,4,35,-1.816,BELOW,3597,33.184,4,175,356,55,4
921,4,71,-3.483,BELOW,7268,67.517,10,340,717,112,9
921,3,36,-1.470,BELOW,3655,34.530,5,146,386,55,2
921,3,35,-1.014,BELOW,3593,33.986,4,137,383,63,6
921,3,71,-2.484,BELOW,7248,68.516,9,283,769,118,8
921,2,36,-1.817,BELOW,3646,34.183,11,396,839,122,9
921,2,35,-0.602,BELOW,3638,34.398,7,278,899,186,7
921,2,71,-2.419,BELOW,7284,68.581,18,674,1738,308,16
921,1,36,-1.435,BELOW,3650,34.565,8,371,873,142,9
921,1,35,-0.744,BELOW,3658,34.256,3,312,905,168,15
921,1,71,-2.179,BELOW,7308,68.821,11,683,1778,310,24
012,,36,-1.349,BELOW,3639,34.651,20,629,1576,223,34
012,,35,-0.302,BELOW,3574,34.698,5,485,1631,317,45
012,,71,-1.651,BELOW,7213,69.349,25,1114,3207,540,79
012,4,36,-0.971,BELOW,3604,35.029,5,160,369,73,12
012,4,35,+0.419,ABOVE,3491,35.419,1,107,390,111,11
012,4,71,-0.552,BELOW,7095,70.448,6,267,759,184,23
012,3,36,-1.201,BELOW,3585,34.799,4,152,398,57,10
012,3,35,-1.071,BELOW,3490,33.929,3,149,397,63,9
012,3,71,-2.272,BELOW,7075,68.728,7,301,795,120,19
012,2,36,-1.797,BELOW,3561,34.203,7,160,407,44,3
012,2,35,-0.333,BELOW,3508,34.667,1,119,416,72,13
012,2,71,-2.130,BELOW,7069,68.870,8,279,823,116,16
012,1,36,-1.420,BELOW,3569,34.580,4,157,402,49,9
012,1,35,-0.218,BELOW,3507,34.782,0,110,428,71,12
012,1,71,-1.638,BELOW,7076,69.362,4,267,830,120,21
244,,36,-1.339,BELOW,3617,34.661,46,974,2154,416,36
244,,36,-0.198,BELOW,4053,35.802,4,648,2447,504,28
244,,72,-1.537,BELOW,7670,70.463,50,1622,4601,920,64
244,4,36,-1.299,BELOW,3617,34.701,7,166,374,77,6
244,4,36,-0.100,BELOW,4053,35.900,2,107,425,89,6
244,4,72,-1.399,BELOW,7670,70.601,9,273,799,166,12
244,3,36,-1.487,BELOW,3617,34.513,6,165,388,69,2
244,3,36,-0.143,BELOW,4053,35.857,2,109,421,93,5
244,3,72,-1.630,BELOW,7670,70.370,8,274,809,162,7
244,2,36,-1.227,BELOW,3617,34.773,20,329,674,139,17
244,2,36,-0.469,BELOW,4053,35.531,0,228,804,147,8
244,2,72,-1.696,BELOW,7670,70.304,20,557,1478,286,25
244,1,36,-1.393,BELOW,3617,34.607,13,314,718,131,11
244,1,36,-0.007,BELOW,4053,35.993,0,204,797,175,9
244,1,72,-1.400,BELOW,7670,70.600,13,518,1515,306,20
014,,36,+0.329,ABOVE,3775,36.329,14,482,1632,506,42
014,,36,+1.577,ABOVE,3780,37.577,7,384,1570,593,112
014,,72,+1.906,ABOVE,7555,73.906,21,866,3202,1099,154
014,4,36,-0.066,BELOW,3765,35.934,6,110,316,100,6
014,4,36,+0.549,ABOVE,3780,36.549,1,95,334,92,17
014,4,72,+0.483,ABOVE,7545,72.483,7,205,650,192,23
014,3,36,+0.451,ABOVE,3765,36.451,1,91,341,95,11
014,3,36,+1.850,ABOVE,3780,37.850,2,76,308,123,25
014,3,72,+2.301,ABOVE,7545,74.301,3,167,649,218,36
014,2,36,+0.912,ABOVE,3765,36.912,3,130,469,184,12
014,2,36,+2.170,ABOVE,3780,38.170,0,95,467,196,38
014,2,72,+3.082,ABOVE,7545,75.082,3,225,936,380,50
014,1,36,-0.068,BELOW,3765,35.932,4,151,506,127,13
014,1,36,+1.495,ABOVE,3780,37.495,4,118,461,182,32
014,1,72,+1.427,ABOVE,7545,73.427,8,269,967,309,45
770,,36,+0.856,ABOVE,3797,36.856,5,642,2702,777,116
770,,36,-0.344,BELOW,3641,35.656,20,883,2666,621,61
770,,72,+0.512,ABOVE,7438,72.512,25,1525,5368,1398,177
770,4,36,+0.159,ABOVE,3761,36.159,1,138,463,121,13
770,4,36,-1.476,BELOW,3650,34.524,3,203,451,74,7
770,4,72,-1.317,BELOW,7411,70.683,4,341,914,195,20
770,3,36,+0.600,ABOVE,3762,36.600,0,113,485,124,13
770,3,36,-0.183,BELOW,3649,35.817,5,151,447,124,11
770,3,72,+0.417,ABOVE,7411,72.417,5,264,932,248,24
770,2,36,+1.091,ABOVE,3751,37.091,2,192,868,272,38
770,2,36,+0.111,ABOVE,3642,36.111,4,237,893,224,19
770,2,72,+1.202,ABOVE,7393,73.202,6,429,1761,496,57
770,1,36,+1.127,ABOVE,3790,37.127,2,199,886,260,52
770,1,36,-0.275,BELOW,3676,35.725,8,292,875,199,24
770,1,72,+0.852,ABOVE,7466,72.852,10,491,1761,459,76
897,,35,-0.279,BELOW,3672,34.721,19,810,2577,623,46
897,,35,+0.527,ABOVE,3763,35.527,10,621,2658,707,74
897,,70,+0.248,ABOVE,7435,70.248,29,1431,5235,1330,120
897,4,35,-0.867,BELOW,3595,34.133,8,168,468,94,9
897,4,35,-0.242,BELOW,3552,34.758,2,132,503,105,4
897,4,70,-1.109,BELOW,7147,68.891,10,300,971,199,13
897,3,35,-0.807,BELOW,3581,34.193,2,171,473,94,7
897,3,35,+0.168,ABOVE,3529,35.168,2,131,485,114,13
897,3,70,-0.639,BELOW,7110,69.361,4,302,958,208,20
897,2,35,+0.511,ABOVE,3593,35.511,4,230,767,263,21
897,2,35,+0.854,ABOVE,3612,35.854,4,179,833,237,31
897,2,70,+1.365,ABOVE,7205,71.365,8,409,1600,500,52
897,1,35,-0.425,BELOW,3640,34.575,5,241,869,172,9
897,1,35,+0.853,ABOVE,3661,35.853,2,179,837,251,26
897,1,70,+0.428,ABOVE,7301,70.428,7,420,1706,423,35
665,,36,+0.257,ABOVE,3800,36.257,16,697,2590,710,57
665,,35,+0.153,ABOVE,3540,35.153,19,728,2589,658,75
665,,71,+0.410,ABOVE,7340,71.410,35,1425,5179,1368,132
665,4,36,+0.689,ABOVE,3705,36.689,2,97,452,132,8
665,4,35,-0.338,BELOW,3397,34.662,7,142,426,107,9
665,4,71,+0.351,ABOVE,7102,71.351,9,239,878,239,17
665,3,36,+0.156,ABOVE,3675,36.156,4,130,421,127,10
665,3,35,+0.104,ABOVE,3394,35.104,4,120,442,119,7
665,3,71,+0.260,ABOVE,7069,71.260,8,250,863,246,17
665,2,36,+0.233,ABOVE,3687,36.233,8,211,862,224,17
665,2,35,+0.633,ABOVE,3432,35.633,4,206,851,222,37
665,2,71,+0.866,ABOVE,7119,71.866,12,417,1713,446,54
665,1,36,+0.113,ABOVE,3635,36.113,2,259,855,227,22
665,1,35,-0.040,BELOW,3445,34.960,4,260,870,210,22
665,1,71,+0.073,ABOVE,7080,71.073,6,519,1725,437,44
011,,36,-0.236,BELOW,3670,35.764,12,862,2328,577,93
011,,36,-0.292,BELOW,3605,35.708,46,849,2305,567,96
011,,72,-0.528,BELOW,7275,71.472,58,1711,4633,1144,189
011,4,36,-0.603,BELOW,3614,35.397,5,153,396,88,14
011,4,36,-0.301,BELOW,3483,35.699,3,169,364,94,23
011,4,72,-0.904,BELOW,7097,71.096,8,322,760,182,37
011,3,36,-0.698,BELOW,3621,35.302,2,155,405,82,13
011,3,36,-1.013,BELOW,3474,34.987,6,178,378,79,14
011,3,72,-1.711,BELOW,7095,70.289,8,333,783,161,27
011,2,36,-0.028,BELOW,3625,35.972,2,280,762,192,38
011,2,36,+0.239,ABOVE,3556,36.239,14,236,778,214,28
011,2,72,+0.211,ABOVE,7181,72.211,16,516,1540,406,66
011,1,36,-0.021,BELOW,3639,35.979,3,274,765,215,28
011,1,36,-0.446,BELOW,3547,35.554,23,266,785,180,31
011,1,72,-0.467,BELOW,7186,71.533,26,540,1550,395,59
742,,36,-1.195,BELOW,3707,34.805,24,918,2283,418,27
742,,36,-0.736,BELOW,3799,35.264,11,779,2425,415,40
742,,72,-1.931,BELOW,7506,70.069,35,1697,4708,833,67
742,4,36,-1.180,BELOW,3707,34.820,5,156,412,69,6
742,4,36,-0.694,BELOW,3799,35.306,4,136,425,73,9
742,4,72,-1.874,BELOW,7506,70.126,9,292,837,142,15
742,3,36,-1.473,BELOW,3707,34.527,4,174,398,68,4
742,3,36,-0.901,BELOW,3799,35.099,0,146,428,67,7
742,3,72,-2.374,BELOW,7506,69.626,4,320,826,135,11
742,2,36,-1.099,BELOW,3707,34.901,5,296,735,144,7
742,2,36,-0.901,BELOW,3799,35.099,2,262,789,124,10
742,2,72,-2.000,BELOW,7506,70.000,7,558,1524,268,17
742,1,36,-1.150,BELOW,3707,34.850,10,292,738,137,10
742,1,36,-0.501,BELOW,3799,35.499,5,235,783,151,14
742,1,72,-1.651,BELOW,7506,70.349,15,527,1521,288,24
009,,36,+0.524,ABOVE,3800,36.524,4,384,1437,411,42
009,,36,-0.192,BELOW,3666,35.808,11,494,1368,364,44
009,,72,+0.332,ABOVE,7466,72.332,15,878,2805,775,86
009,4,36,+0.931,ABOVE,3739,36.931,0,78,331,97,13
009,4,36,+0.224,ABOVE,3640,36.224,3,102,314,87,14
009,4,72,+1.155,ABOVE,7379,73.155,3,180,645,184,27
009,3,36,+0.517,ABOVE,3696,36.517,1,91,325,92,12
009,3,36,+0.052,ABOVE,3596,36.052,1,106,316,88,10
009,3,72,+0.569,ABOVE,7292,72.569,2,197,641,180,22
009,2,36,+0.334,ABOVE,3748,36.334,3,110,385,112,8
009,2,36,-0.073,BELOW,3586,35.927,2,130,371,108,9
009,2,72,+0.261,ABOVE,7334,72.261,5,240,756,220,17
009,1,36,+0.377,ABOVE,3752,36.377,0,105,396,110,9
009,1,36,-0.869,BELOW,3624,35.131,5,156,367,81,11
009,1,72,-0.492,BELOW,7376,71.508,5,261,763,191,20
928,,35,-0.275,BELOW,3532,34.725,15,724,2512,483,66
928,,36,-0.629,BELOW,3615,35.371,38,889,2314,453,95
928,,71,-0.904,BELOW,7147,70.096,53,1613,4826,936,161
928,4,35,-1.000,BELOW,3521,34.000,3,141,401,56,10
928,4,36,-1.206,BELOW,3591,34.794,5,150,394,49,13
928,4,71,-2.206,BELOW,7112,68.794,8,291,795,105,23
928,3,35,-0.325,BELOW,3494,34.675,1,115,414,69,13
928,3,36,-0.737,BELOW,3573,35.263,5,147,369,79,8
928,3,71,-1.062,BELOW,7067,69.938,6,262,783,148,21
928,2,35,+0.175,ABOVE,3448,35.175,3,210,865,182,24
928,2,36,+0.169,ABOVE,3541,36.169,10,278,743,201,45
928,2,71,+0.344,ABOVE,6989,71.344,13,488,1608,383,69
928,1,35,-0.355,BELOW,3503,34.645,8,258,832,176,19
928,1,36,-1.097,BELOW,3562,34.903,18,314,808,124,29
928,1,71,-1.452,BELOW,7065,69.548,26,572,1640,300,48
978,,35,-0.583,BELOW,3656,34.417,19,796,2158,472,61
978,,36,-0.341,BELOW,3800,35.659,24,746,2151,526,55
978,,71,-0.924,BELOW,7456,70.076,43,1542,4309,998,116
978,4,35,-1.246,BELOW,3598,33.754,6,147,362,62,8
978,4,36,-0.032,BELOW,3756,35.968,3,112,370,86,13
978,4,71,-1.278,BELOW,7354,69.722,9,259,732,148,21
978,3,35,-1.370,BELOW,3611,33.630,1,150,375,56,2
978,3,36,-0.601,BELOW,3704,35.399,4,135,355,81,7
978,3,71,-1.971,BELOW,7315,69.029,5,285,730,137,9
978,2,35,-0.275,BELOW,3604,34.725,5,254,688,181,24
978,2,36,-0.429,BELOW,3719,35.571,10,244,709,172,14
978,2,71,-0.704,BELOW,7323,70.296,15,498,1397,353,38
978,1,35,-0.174,BELOW,3620,34.826,7,245,733,173,27
978,1,36,-0.280,BELOW,3729,35.720,7,255,717,187,21
978,1,71,-0.454,BELOW,7349,70.546,14,500,1450,360,48
500,,35,-0.751,BELOW,3576,34.249,17,459,1385,287,10
500,,36,-0.145,BELOW,3746,35.855,17,450,1278,385,26
500,,71,-0.896,BELOW,7322,70.104,34,909,2663,672,36
500,4,35,-0.274,BELOW,3558,34.726,2,83,304,67,3
500,4,36,-0.254,BELOW,3720,35.746,1,100,277,74,6
500,4,71,-0.528,BELOW,7278,70.472,3,183,581,141,9
500,3,35,-0.843,BELOW,3570,34.157,4,92,308,53,2
500,3,36,-0.941,BELOW,3695,35.059,3,111,280,61,4
500,3,71,-1.784,BELOW,7265,69.216,7,203,588,114,6
500,2,35,-0.897,BELOW,3532,34.103,7,137,382,83,2
500,2,36,+0.324,ABOVE,3736,36.324,6,116,350,131,8
500,2,71,-0.573,BELOW,7268,70.427,13,253,732,214,10
500,1,35,-0.885,BELOW,3568,34.115,4,147,391,84,3
500,1,36,+0.058,ABOVE,3728,36.058,7,123,371,119,8
500,1,71,-0.827,BELOW,7296,70.173,11,270,762,203,11
510,,35,-0.243,BELOW,3631,34.757,16,651,2468,514,28
510,,36,-0.862,BELOW,3630,35.138,33,844,2298,465,31
510,,71,-1.105,BELOW,7261,69.895,49,1495,4766,979,59
510,4,35,-0.782,BELOW,3659,34.218,2,135,443,72,5
510,4,36,-1.012,BELOW,3635,34.988,9,160,392,91,2
510,4,71,-1.794,BELOW,7294,69.206,11,295,835,163,7
510,3,35,-0.204,BELOW,3654,34.796,2,118,434,99,4
510,3,36,-0.919,BELOW,3581,35.081,5,158,401,87,4
510,3,71,-1.123,BELOW,7235,69.877,7,276,835,186,8
510,2,35,-0.381,BELOW,3654,34.619,5,207,809,150,7
510,2,36,-1.336,BELOW,3630,34.664,9,303,742,107,15
510,2,71,-1.717,BELOW,7284,69.283,14,510,1551,257,22
510,1,35,+0.167,ABOVE,3652,35.167,7,191,782,193,12
510,1,36,-0.273,BELOW,3622,35.727,10,223,763,180,10
510,1,71,-0.106,BELOW,7274,70.894,17,414,1545,373,22
005,,36,-1.363,BELOW,3388,34.637,17,382,864,159,16
005,,36,-1.006,BELOW,3584,34.994,6,322,958,137,15
005,,72,-2.369,BELOW,6972,69.631,23,704,1822,296,31
005,3,36,-1.364,BELOW,3366,34.636,7,198,427,76,10
005,3,36,-1.564,BELOW,3572,34.436,4,180,477,55,4
005,3,72,-2.928,BELOW,6938,69.072,11,378,904,131,14
005,2,36,-1.825,BELOW,3348,34.175,8,99,215,34,4
005,2,36,-0.800,BELOW,3542,35.200,1,71,253,30,4
005,2,72,-2.625,BELOW,6890,69.375,9,170,468,64,8
005,1,36,-0.900,BELOW,3348,35.100,2,85,222,49,2
005,1,36,-0.100,BELOW,3541,35.900,1,71,228,52,7
005,1,72,-1.000,BELOW,6889,71.000,3,156,450,101,9
205,,36,-0.562,BELOW,3514,35.438,3,152,464,91,8
205,,36,-0.862,BELOW,3527,35.138,4,160,464,85,7
205,,72,-1.424,BELOW,7041,70.576,7,312,928,176,15
205,2,36,-0.775,BELOW,3514,35.225,2,77,237,38,6
205,2,36,-0.400,BELOW,3527,35.600,3,75,222,55,5
205,2,72,-1.175,BELOW,7041,70.825,5,152,459,93,11
205,1,36,-0.350,BELOW,3514,35.650,1,75,227,53,2
205,1,36,-1.325,BELOW,3527,34.675,1,85,242,30,2
205,1,72,-1.675,BELOW,7041,70.325,2,160,469,83,4
004,,36,-0.249,BELOW,3803,35.751,19,556,1763,444,33
004,,36,+0.651,ABOVE,3962,36.651,14,435,1761,555,46
004,,72,+0.402,ABOVE,7765,72.402,33,991,3524,999,79
004,4,36,-0.671,BELOW,3715,35.329,8,157,434,103,9
004,4,36,+0.531,ABOVE,3886,36.531,6,109,441,147,8
004,4,72,-0.140,BELOW,7601,71.860,14,266,875,250,17
004,3,36,+0.292,ABOVE,3732,36.292,1,137,425,136,11
004,3,36,+1.253,ABOVE,3855,37.253,2,98,433,158,18
004,3,72,+1.545,ABOVE,7587,73.545,3,235,858,294,29
004,2,36,-0.155,BELOW,3726,35.845,7,124,443,113,5
004,2,36,+0.390,ABOVE,3856,36.390,5,120,421,137,8
004,2,72,+0.235,ABOVE,7582,72.235,12,244,864,250,13
004,1,36,-0.462,BELOW,3772,35.538,3,138,461,92,8
004,1,36,+0.422,ABOVE,3874,36.422,1,108,466,113,12
004,1,72,-0.040,BELOW,7646,71.960,4,246,927,205,20
104,,36,-1.160,BELOW,3669,34.840,11,318,917,157,1
104,,36,-1.341,BELOW,3589,34.659,20,363,839,171,10
104,,72,-2.501,BELOW,7258,69.499,31,681,1756,328,11
104,2,36,-1.193,BELOW,3669,34.807,7,153,468,74,0
104,2,36,-1.512,BELOW,3589,34.488,13,179,428,77,5
104,2,72,-2.705,BELOW,7258,69.295,20,332,896,151,5
104,1,36,-1.129,BELOW,3634,34.871,4,165,449,83,1
104,1,36,-1.168,BELOW,3589,34.832,7,184,411,94,5
104,1,72,-2.297,BELOW,7223,69.703,11,349,860,177,6
704,,36,-1.610,BELOW,3572,34.390,12,587,1200,172,30
704,,36,-1.242,BELOW,3615,34.758,12,541,1233,167,44
704,,72,-2.852,BELOW,7187,69.148,24,1128,2433,339,74
704,4,36,-1.612,BELOW,3603,34.388,3,166,380,44,10
704,4,36,-1.105,BELOW,3619,34.895,4,172,352,51,18
704,4,72,-2.717,BELOW,7222,69.283,7,338,732,95,28
704,3,36,-1.826,BELOW,3574,34.174,3,149,268,38,8
704,3,36,-1.845,BELOW,3633,34.155,2,134,296,30,6
704,3,72,-3.671,BELOW,7207,68.329,5,283,564,68,14
704,2,36,-1.770,BELOW,3575,34.230,3,145,274,38,5
704,2,36,-1.231,BELOW,3637,34.769,3,119,299,38,6
704,2,72,-3.001,BELOW,7212,68.999,6,264,573,76,11
704,1,36,-1.231,BELOW,3575,34.769,3,127,278,52,7
704,1,36,-0.828,BELOW,3634,35.172,3,116,286,48,14
704,1,72,-2.059,BELOW,7209,69.941,6,243,564,100,21
202,,36,-2.188,BELOW,3401,33.812,16,451,807,101,17
202,,36,-1.910,BELOW,3659,34.090,21,411,825,121,15
202,,72,-4.098,BELOW,7060,67.902,37,862,1632,222,32
202,3,36,-2.176,BELOW,3401,33.824,6,146,266,35,6
202,3,36,-1.785,BELOW,3659,34.215,11,132,262,46,7
202,3,72,-3.961,BELOW,7060,68.039,17,278,528,81,13
202,2,36,-2.115,BELOW,3401,33.885,6,151,267,35,9
202,2,36,-1.731,BELOW,3659,34.269,5,131,286,41,5
202,2,72,-3.846,BELOW,7060,68.154,11,282,553,76,14
202,1,36,-2.270,BELOW,3401,33.730,4,154,274,31,2
202,1,36,-2.213,BELOW,3659,33.787,5,148,277,34,3
202,1,72,-4.483,BELOW,7060,67.517,9,302,551,65,5
233,,36,-1.749,BELOW,3583,34.251,4,441,812,107,25
233,,36,-2.169,BELOW,3576,33.831,16,434,828,103,14
233,,72,-3.918,BELOW,7159,68.082,20,875,1640,210,39
233,3,36,-1.979,BELOW,3583,34.021,1,152,260,40,5
233,3,36,-2.176,BELOW,3576,33.824,5,147,266,36,5
233,3,72,-4.155,BELOW,7159,67.845,6,299,526,76,10
233,2,36,-1.923,BELOW,3583,34.077,2,156,268,28,12
233,2,36,-2.326,BELOW,3576,33.674,5,150,276,34,3
233,2,72,-4.249,BELOW,7159,67.751,7,306,544,62,15
233,1,36,-1.347,BELOW,3583,34.653,1,133,284,39,8
233,1,36,-2.002,BELOW,3576,33.998,6,137,286,33,6
233,1,72,-3.349,BELOW,7159,68.651,7,270,570,72,14
006,,35,-0.576,BELOW,3592,34.424,57,862,2497,576,61
006,,35,-0.603,BELOW,3452,34.397,11,813,2706,499,27
006,,70,-1.179,BELOW,7044,68.821,68,1675,5203,1075,88
006,4,35,-0.987,BELOW,3603,34.013,17,168,433,100,11
006,4,35,-1.112,BELOW,3453,33.888,2,163,492,67,5
006,4,70,-2.099,BELOW,7056,67.901,19,331,925,167,16
006,3,35,-0.731,BELOW,3567,34.269,6,168,455,99,9
006,3,35,-0.744,BELOW,3466,34.256,3,167,464,97,6
006,3,70,-1.475,BELOW,7033,68.525,9,335,919,196,15
006,2,35,-0.812,BELOW,3541,34.188,19,275,826,159,14
006,2,35,-0.832,BELOW,3415,34.168,4,263,881,145,3
006,2,70,-1.644,BELOW,6956,68.356,23,538,1707,304,17
006,1,35,-0.021,BELOW,3606,34.979,15,251,783,218,27
006,1,35,-0.007,BELOW,3458,34.993,2,220,869,190,13
006,1,70,-0.028,BELOW,7064,69.972,17,471,1652,408,40
656,,36,-1.886,BELOW,3806,34.114,26,609,1293,179,14
656,,37,-2.749,BELOW,3790,34.251,28,756,1205,112,18
656,,73,-4.635,BELOW,7596,68.365,54,1365,2498,291,32
656,4,36,-2.865,BELOW,3819,33.135,8,191,299,29,3
656,4,37,-3.474,BELOW,3750,33.526,13,208,286,19,5
656,4,73,-6.339,BELOW,7569,66.661,21,399,585,48,8
656,3,36,-0.795,BELOW,3789,35.205,7,117,328,75,3
656,3,37,-1.712,BELOW,3739,35.288,5,153,325,37,8
656,3,73,-2.507,BELOW,7528,70.493,12,270,653,112,11
656,2,36,-2.458,BELOW,3765,33.542,5,175,315,33,2
656,2,37,-3.068,BELOW,3753,33.932,7,196,303,22,2
656,2,73,-5.526,BELOW,7518,67.474,12,371,618,55,4
656,1,36,-1.425,BELOW,3782,34.575,6,126,351,42,6
656,1,37,-2.747,BELOW,3776,34.253,3,199,291,34,3
656,1,73,-4.172,BELOW,7558,68.828,9,325,642,76,9
688,,35,-0.250,BELOW,3674,34.750,7,209,691,157,16
688,,35,-1.000,BELOW,3672,34.000,6,277,645,136,16
688,,70,-1.250,BELOW,7346,68.750,13,486,1336,293,32
688,4,35,-0.140,BELOW,3656,34.860,2,57,159,49,3
688,4,35,-1.200,BELOW,3612,33.800,2,74,159,28,7
688,4,70,-1.340,BELOW,7268,68.660,4,131,318,77,10
688,3,35,-0.010,BELOW,3634,34.990,2,43,184,35,6
688,3,35,-0.410,BELOW,3612,34.590,0,61,165,39,5
688,3,70,-0.420,BELOW,7246,69.580,2,104,349,74,11
688,2,35,-0.460,BELOW,3627,34.540,1,56,175,34,4
688,2,35,-0.940,BELOW,3613,34.060,1,63,171,33,2
688,2,70,-1.400,BELOW,7240,68.600,2,119,346,67,6
688,1,35,-0.360,BELOW,3678,34.640,2,53,173,39,3
688,1,35,-1.470,BELOW,3711,33.530,3,79,150,36,2
688,1,70,-1.830,BELOW,7389,68.170,5,132,323,75,5
896,,35,-0.320,BELOW,3733,34.680,1,333,1190,228,21
896,,35,-0.300,BELOW,3633,34.700,1,352,1147,254,19
896,,70,-0.620,BELOW,7366,69.380,2,685,2337,482,40
896,4,35,-0.770,BELOW,3717,34.230,0,88,307,42,4
896,4,35,-0.520,BELOW,3569,34.480,0,100,274,60,7
896,4,70,-1.290,BELOW,7286,68.710,0,188,581,102,11
896,3,35,-0.110,BELOW,3700,34.890,1,87,278,67,8
896,3,35,-0.170,BELOW,3596,34.830,0,86,281,71,3
896,3,70,-0.280,BELOW,7296,69.720,1,173,559,138,11
896,2,35,-0.300,BELOW,3693,34.700,0,72,315,51,3
896,2,35,-0.350,BELOW,3613,34.650,0,91,280,67,3
896,2,70,-0.650,BELOW,7306,69.350,0,163,595,118,6
896,1,35,-0.120,BELOW,3693,34.880,0,86,290,68,6
896,1,35,-0.160,BELOW,3588,34.840,1,75,312,56,6
896,1,70,-0.280,BELOW,7281,69.720,1,161,602,124,12
923,,35,+0.800,ABOVE,3561,35.800,8,592,2719,751,106
923,,36,+0.940,ABOVE,3822,36.940,14,651,2566,806,139
923,,71,+1.740,ABOVE,7383,72.740,22,1243,5285,1557,245
923,4,35,+1.010,ABOVE,3489,36.010,3,89,443,132,17
923,4,36,+0.580,ABOVE,3706,36.580,0,108,442,121,13
923,4,71,+1.590,ABOVE,7195,72.590,3,197,885,253,30
923,3,35,-0.160,BELOW,3441,34.840,1,115,472,90,6
923,3,36,-0.410,BELOW,3666,35.590,2,139,441,93,9
923,3,71,-0.570,BELOW,7107,70.430,3,254,913,183,15
923,2,35,+0.930,ABOVE,3463,35.930,2,197,901,265,39
923,2,36,+1.520,ABOVE,3662,37.520,7,188,835,318,56
923,2,71,+2.450,ABOVE,7125,73.450,9,385,1736,583,95
923,1,35,+1.060,ABOVE,3438,36.060,2,191,903,264,44
923,1,36,+1.200,ABOVE,3685,37.200,5,216,848,274,61
923,1,71,+2.260,ABOVE,7123,73.260,7,407,1751,538,105
043,,35,+0.210,ABOVE,3536,35.210,18,841,2265,749,105
043,,35,+1.560,ABOVE,3887,36.560,5,493,2390,989,101
043,,70,+1.770,ABOVE,7423,71.770,23,1334,4655,1738,206
043,4,35,+0.080,ABOVE,3454,35.080,4,122,342,103,14
043,4,35,+1.520,ABOVE,3905,36.520,1,68,364,137,15
043,4,70,+1.600,ABOVE,7359,71.600,5,190,706,240,29
043,3,35,-0.030,BELOW,3443,34.970,5,127,330,111,12
043,3,35,+1.880,ABOVE,3839,36.880,1,67,343,157,17
043,3,70,+1.850,ABOVE,7282,71.850,6,194,673,268,29
043,2,35,+0.480,ABOVE,3522,35.480,3,288,796,269,48
043,2,35,+1.750,ABOVE,3901,36.750,1,177,818,368,40
043,2,70,+2.230,ABOVE,7423,72.230,4,465,1614,637,88
043,1,35,+0.090,ABOVE,3472,35.090,6,304,797,266,31
043,1,35,+1.300,ABOVE,3780,36.300,2,181,865,327,29
043,1,70,+1.390,ABOVE,7252,71.390,8,485,1662,593,60
908,,36,+0.920,ABOVE,3795,36.920,6,655,2517,865,108
908,,36,-1.150,BELOW,3469,34.850,22,1042,2570,484,34
908,,72,-0.230,BELOW,7264,71.770,28,1697,5087,1349,142
908,4,36,-0.120,BELOW,3746,35.880,2,125,427,104,8
908,4,36,-1.610,BELOW,3517,34.390,4,179,424,51,8
908,4,72,-1.730,BELOW,7263,70.270,6,304,851,155,16
908,3,36,+0.940,ABOVE,3733,36.940,2,98,419,140,16
908,3,36,-1.480,BELOW,3445,34.520,3,176,429,63,4
908,3,72,-0.540,BELOW,7178,71.460,5,274,848,203,20
908,2,36,+1.070,ABOVE,3767,37.070,2,224,827,311,40
908,2,36,-1.110,BELOW,3479,34.890,7,371,823,188,13
908,2,72,-0.040,BELOW,7246,71.960,9,595,1650,499,53
908,1,36,+1.240,ABOVE,3770,37.240,0,208,842,310,44
908,1,36,-0.810,BELOW,3479,35.190,7,314,892,182,9
908,1,72,+0.430,ABOVE,7249,72.430,7,522,1734,492,53
514,,35,+1.851,ABOVE,3765,36.851,0,459,2557,1002,158
514,,35,+0.815,ABOVE,3629,35.815,6,652,2575,844,99
514,,70,+2.666,ABOVE,7394,72.666,6,1111,5132,1846,257
514,4,35,+0.570,ABOVE,3699,35.570,0,122,416,128,18
