RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL BALL SPEED,TOTAL ATTEMPTS
46,0,27770,Camilo Villegas,170.24,7320.11,43
47,0,23623,Bo Van Pelt,170.18,11232.10,66
48,0,28486,Michael Putnam,170.13,7826.16,46
49,0,23638,Brendon de Jonge,170.08,7143.37,42
50,0,20098,Stuart Appleby,169.92,10025.28,59
51,0,28475,Jeff Overton,169.84,6453.90,38
52,0,20574,Mathew Goggin,169.56,10512.56,62
53,0,23621,Rory Sabbatini,169.50,7457.79,44
54,0,21633,Steve Allan,169.40,6437.24,38
55,0,22913,John Rollins,169.10,10822.49,64
56,0,20229,Stewart Cink,168.94,10981.27,65
57,0,26679,Kevin Stadler,168.81,8609.15,51
58,0,21959,Ted Purdy,168.78,9283.00,55
59,0,06373,José María Olazábal,168.72,4386.73,26
60,0,06567,Vijay Singh,168.65,11468.29,68
60,0,23788,D.J. Trahan,168.65,9612.92,57
62,0,12714,Chris Tidland,168.63,7250.95,43
63,0,24781,Hunter Mahan,168.47,8592.05,51
64,0,07749,Brett Quigley,168.43,6568.89,39
65,0,20378,Mathias Grönberg,168.28,10433.56,62
66,0,25273,Andrew Buckle,168.21,8915.15,53
67,0,26360,Bubba Dickerson,168.13,4539.61,27
68,0,25345,Carl Pettersson,167.85,12756.47,76
69,0,06621,Joe Durant,167.65,9556.24,57
69,0,26596,Ryan Moore,167.65,10562.26,63
71,0,24912,Will MacKenzie,167.56,11561.35,69
71,0,28158,Steve Marino,167.56,9383.36,56
71,0,02036,Jim Rutledge,167.56,4524.12,27
74,0,21660,Jason Schultz,167.55,4858.95,29
75,0,19824,Craig Barlow,167.49,4354.65,26
76,0,12510,Chad Campbell,167.28,9534.80,57
76,0,23800,Bryce Molder,167.28,4851.19,29
78,0,06034,Marco Dawson,167.19,7021.81,42
79,0,25892,Steve Wheatcroft,167.06,6515.28,39
80,0,23614,Rich Beem,167.01,9853.83,59
81,0,20572,Rod Pampling,166.78,9673.38,58
82,0,23613,Rich Barcelo,166.74,7836.58,47
83,0,27933,John Merrick,166.72,9670.01,58
84,0,01473,Todd Hamilton,166.69,6834.36,41
84,0,01945,Kenny Perry,166.69,9168.12,55
86,0,27963,Chris Stroud,166.54,6328.40,38
87,0,01161,Mark Calcavecchia,166.39,9484.20,57
88,0,20634,Peter Lonard,166.35,8816.51,53
89,0,07867,Woody Austin,166.33,11143.81,67
90,0,26881,Jarrod Lyle,166.28,7981.54,48
91,0,01677,Tom Lehman,166.27,6318.27,38
92,0,01577,Lee Janzen,166.24,6317.22,38
93,0,26951,Johnson Wagner,166.23,9641.10,58
94,0,12782,Tim Herron,166.22,10471.97,63
95,0,06197,Michael Allen,166.20,7146.73,43
96,0,07223,Brian Bateman,166.12,5481.82,33
97,0,20104,Ken Duke,166.09,9300.81,56
98,0,01948,Tim Petrovic,166.08,9632.53,58
99,0,24357,K.J. Choi,165.86,8956.45,54
100,0,24507,Jason Bohn,165.81,5803.27,35
101,0,22405,Justin Rose,165.65,5797.78,35
102,0,25686,Jason Dufner,165.47,8935.58,54
103,0,10423,Mike Weir,165.44,7775.66,47
104,0,06595,Kevin Sutherland,165.38,9096.04,55
105,0,06515,Shaun Micheel,165.32,7439.22,45
106,0,07457,Steve Flesch,165.04,9407.02,57
107,0,01024,Billy Andrade,165.02,9736.05,59
108,0,21731,Freddie Jacobson,164.88,7254.70,44
109,0,21646,David Branshaw,164.72,8894.82,54
110,0,08123,Jeff Brehaut,164.71,6094.09,37
111,0,20160,Charlie Wi,164.68,9716.26,59
112,0,24290,D.J. Brigman,164.62,6420.08,39
113,0,11032,Frank Lickliter II,164.61,10699.43,65
114,0,24449,Parker McLachlin,164.49,7073.04,43
115,0,12660,Jesper Parnevik,164.46,9374.05,57
116,0,12195,Tom Johnson,164.09,7548.15,46
117,0,20472,Alex Cejka,164.00,7872.10,48
118,0,23718,Nathan Green,163.91,10490.46,64
119,0,01707,Steve Lowery,163.80,8190.23,50
120,0,06004,Stephen Ames,163.79,7206.81,44
121,0,25396,Kevin Na,163.71,8840.51,54
122,0,23048,Eric Axley,163.65,10964.29,67
123,0,08537,J.P. Hayes,163.62,9326.62,57
124,0,20498,Briny Baird,163.56,12266.92,75
124,0,06527,Steve Stricker,163.56,9486.47,58
126,0,21949,Joe Ogilvie,163.33,11269.65,69
127,0,10809,Jim Furyk,163.25,9305.05,57
127,0,02246,Duffy Waldorf,163.25,6529.88,40
129,0,02101,Joey Sindelar,163.11,8481.83,52
130,0,10425,Jay Williamson,163.04,4891.28,30
131,0,10733,Kent Jones,163.00,10758.15,66
132,0,01797,Rocco Mediate,162.97,9289.45,57
133,0,20859,Anders Hansen,162.89,4886.81,30
134,0,01320,Bob Estes,162.69,9761.13,60
135,0,12652,Cameron Beckman,162.63,9107.39,56
136,0,20628,Arron Oberholser,162.53,7964.17,49
137,0,12705,Cliff Kresge,162.50,11699.78,72
138,0,20105,Jeff Gove,162.47,11535.14,71
139,0,24138,Ian Poulter,162.33,5681.42,35
140,0,02223,Bob Tway,162.19,10055.89,62
141,0,19803,Ryan Armour,162.12,11510.41,71
142,0,27649,Brandt Snedeker,161.96,10203.74,63
143,0,10860,Justin Leonard,161.84,10681.63,66
144,0,23983,Luke Donald,161.75,6793.70,42
144,0,21350,Ryuji Imada,161.75,12454.76,77
146,0,20433,Mark Hensby,161.71,9217.31,57
147,0,22212,Craig Lile,161.69,7599.62,47
148,0,01142,Bart Bryant,161.41,9039.11,56
149,0,10117,Bob Heintz,161.38,7584.96,47
150,0,24457,Jaco Van Zyl,161.07,5315.29,33
151,0,12602,Dean Wilson,161.04,8535.05,53
152,0,25190,Jeff Quinney,161.00,9498.88,59
153,0,06251,Chris DiMarco,160.92,7563.04,47
154,0,01313,Steve Elkington,160.91,7884.82,49
155,0,02206,David Toms,160.79,8521.78,53
156,0,21470,Daisuke Maruyama,160.63,8673.84,54
157,0,23325,Vaughn Taylor,160.62,9316.08,58
158,0,01035,Tommy Armour III,160.60,8993.35,56
159,0,10213,Dicky Pride,160.45,7220.18,45
160,0,08881,Tripp Isenhour,160.37,8178.77,51
161,0,01941,Tom Pernice Jr.,160.23,9934.21,62
162,0,22806,Doug LaBelle II,160.14,10569.45,66
163,0,22621,Ben Curtis,160.08,8484.22,53
163,0,01724,Jeff Maggert,160.08,9124.59,57
165,0,22348,Nick O'Hern,160.06,7202.91,45
166,0,24024,Zach Johnson,160.00,8959.85,56
167,0,21806,Paul Gow,159.90,6875.61,43
168,0,21878,Mark Wilson,159.85,10230.55,64
169,0,22295,Darron Stiles,159.68,5588.81,35
170,0,20127,Chris Riley,159.58,5266.22,33
171,0,26420,Richard Johnson,159.54,7498.61,47
172,0,02104,Jeff Sluman,159.49,4784.69,30
173,0,22293,Heath Slocum,159.39,11635.17,73
174,0,01766,Billy Mayfair,159.30,10354.78,65
175,0,23108,Matt Kuchar,159.27,7804.32,49
176,0,08075,Jerry Kelly,159.23,10190.72,64
177,0,21753,Brian Davis,158.95,9854.66,62
178,0,27060,John Mallinger,158.93,10489.19,66
179,0,19972,José Coceres,158.87,6196.07,39
180,0,01157,Tom Byrum,158.79,4763.79,30
181,0,20382,Stephen Leaney,158.22,7910.93,50
182,0,02239,Scott Verplank,158.19,8067.84,51
183,0,01388,Robert Gamez,158.09,8694.76,55
184,0,02214,Kirk Triplett,157.33,9439.94,60
185,0,23135,Tim Clark,157.12,8013.37,51
186,0,08931,Glen Day,156.44,8291.29,53
187,0,01381,Fred Funk,156.14,6401.54,41
188,0,06643,Paul Goydos,156.05,6241.94,40
189,0,23933,Michael Boyd,156.00,5460.16,35
190,0,12680,Shigeki Maruyama,155.92,8575.42,55
191,0,07547,Craig Kanada,155.85,11065.61,71
192,0,01928,Corey Pavin,153.72,7686.04,50
193,0,01132,Mark Brooks,152.89,4433.92,29
194,0,19846,Brian Gay,152.22,11568.79,76
195,0,20623,Gavin Coles,151.99,7751.65,51
196,0,07363,Craig Bowden,150.63,7832.57,52
