RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
65,0,01553,John Huston,65.88,475,721
66,0,24227,Justin Bolli,65.74,735,1118
66,0,26596,Ryan Moore,65.74,660,1004
68,0,12510,Chad Campbell,65.68,861,1311
69,0,20572,Rod Pampling,65.65,732,1115
70,0,10885,Robert Allenby,65.64,980,1493
71,0,23353,J.J. Henry,65.60,988,1506
72,0,02206,David Toms,65.58,623,950
73,0,23108,Matt Kuchar,65.53,751,1146
74,0,01161,Mark Calcavecchia,65.44,604,923
75,0,23349,Charles Warren,65.43,721,1102
76,0,20472,Alex Cejka,65.42,628,960
77,0,10875,Todd Demsey,65.38,710,1086
78,0,23788,D.J. Trahan,65.31,853,1306
78,0,26668,Marc Turnesa,65.31,755,1156
80,0,27933,John Merrick,65.23,818,1254
81,0,21949,Joe Ogilvie,65.20,875,1342
82,0,11032,Frank Lickliter II,64.99,967,1488
83,0,23135,Tim Clark,64.98,809,1245
84,0,20574,Mathew Goggin,64.91,823,1268
85,0,26289,Boo Weekley,64.75,753,1163
86,0,01797,Rocco Mediate,64.66,785,1214
87,0,01677,Tom Lehman,64.53,442,685
88,0,26695,Michael Letzig,64.44,754,1170
89,0,26420,Richard Johnson,64.18,482,751
90,0,01941,Tom Pernice Jr.,63.99,926,1447
91,0,28158,Steve Marino,63.84,1022,1601
92,0,06090,Jim McGovern,63.65,611,960
93,0,24663,Y.E. Yang,63.43,770,1214
94,0,10649,Tom Scherrer,63.36,441,696
95,0,01035,Tommy Armour III,63.35,643,1015
95,0,12716,Charley Hoffman,63.35,816,1288
97,0,24361,Pat Perez,63.27,813,1285
98,0,08537,J.P. Hayes,63.24,590,933
99,0,06251,Chris DiMarco,63.12,765,1212
100,0,23320,Ryan Palmer,62.94,552,877
101,0,01577,Lee Janzen,62.91,726,1154
102,0,20378,Mathias Grönberg,62.77,725,1155
103,0,06004,Stephen Ames,62.72,720,1148
104,0,27561,Nick Flanagan,62.66,740,1181
105,0,24912,Will MacKenzie,62.60,539,861
106,0,10423,Mike Weir,62.46,762,1220
107,0,22378,Trevor Immelman,62.45,592,948
108,0,22582,Kyle Thompson,62.44,557,892
109,0,25364,Paul Casey,62.43,452,724
110,0,23325,Vaughn Taylor,62.40,898,1439
111,0,26500,Alejandro Cañizares,62.36,381,611
112,0,20104,Ken Duke,62.27,1005,1614
113,0,12705,Cliff Kresge,62.26,693,1113
114,0,27936,Martin Laird,62.25,798,1282
115,0,27214,Kevin Streelman,62.21,935,1503
116,0,23623,Bo Van Pelt,62.06,839,1352
117,0,26679,Kevin Stadler,62.01,710,1145
118,0,23621,Rory Sabbatini,61.99,662,1068
119,0,25190,Jeff Quinney,61.98,753,1215
120,0,01945,Kenny Perry,61.97,836,1349
121,0,06595,Kevin Sutherland,61.93,846,1366
122,0,07749,Brett Quigley,61.76,672,1088
123,0,12602,Dean Wilson,61.70,902,1462
124,0,23125,Brad Elder,61.67,523,848
125,0,25900,Lucas Glover,61.54,781,1269
126,0,24357,K.J. Choi,61.38,604,984
127,0,27120,Troy Matteson,61.36,802,1307
128,0,27095,Nick Watney,61.21,822,1343
129,0,06575,Dudley Hart,61.18,599,979
130,0,21959,Ted Purdy,61.14,527,862
131,0,12782,Tim Herron,61.10,790,1293
132,0,27613,David Lutterus,61.06,450,737
133,0,26951,Johnson Wagner,61.02,681,1116
134,0,07457,Steve Flesch,60.98,808,1325
135,0,12309,Bob Sowards,60.89,467,767
136,0,12660,Jesper Parnevik,60.85,712,1170
137,0,27649,Brandt Snedeker,60.51,711,1175
138,0,24140,Sean O'Hair,60.44,683,1130
139,0,28089,Jason Day,60.39,683,1131
140,0,21805,Harrison Frazar,60.11,544,905
141,0,06034,Marco Dawson,60.10,467,777
142,0,24924,Bill Haas,59.95,792,1321
142,0,21731,Freddie Jacobson,59.95,654,1091
144,0,01707,Steve Lowery,59.92,619,1033
145,0,25345,Carl Pettersson,59.87,919,1535
146,0,24138,Ian Poulter,59.77,410,686
147,0,21350,Ryuji Imada,59.64,665,1115
148,0,30750,Tommy Gainey,59.53,431,724
149,0,23718,Nathan Green,59.50,786,1321
150,0,22371,Aaron Baddeley,59.45,610,1026
150,0,06567,Vijay Singh,59.45,651,1095
152,0,24490,George McNeill,59.42,804,1353
153,0,21209,Sergio Garcia,59.39,582,980
154,0,20766,Padraig Harrington,59.37,415,699
155,0,01024,Billy Andrade,59.35,552,930
156,0,25720,Chad Collins,58.98,542,919
157,0,24449,Parker McLachlin,58.84,689,1171
158,0,25842,Jon Mills,58.38,707,1211
159,0,29718,Anthony Kim,58.34,661,1133
160,0,20433,Mark Hensby,58.32,578,991
161,0,21633,Steve Allan,58.25,406,697
162,0,01706,Davis Love III,58.22,634,1089
163,0,12823,Carlos Franco,58.20,543,933
164,0,20098,Stuart Appleby,58.19,682,1172
165,0,22046,Geoff Ogilvy,58.18,519,892
166,0,27770,Camilo Villegas,58.15,635,1092
167,0,23778,Brad Adamonis,58.10,671,1155
168,0,23497,Tag Ridings,58.08,712,1226
169,0,01226,Fred Couples,57.49,480,835
169,0,20663,Brenden Pappas,57.49,480,835
171,0,26631,Cody Freeman,57.18,494,864
172,0,12680,Shigeki Maruyama,57.14,356,623
173,0,06522,Ernie Els,56.88,397,698
174,0,20157,Retief Goosen,56.79,460,810
175,0,21961,Charles Howell III,56.78,787,1386
176,0,23048,Eric Axley,56.39,856,1518
177,0,06573,Brandt Jobe,56.35,408,724
178,0,06527,Steve Stricker,56.25,567,1008
179,0,24358,Robert Garrigus,56.23,704,1252
180,0,23797,Brett Rumford,56.04,529,944
181,0,20229,Stewart Cink,55.27,624,1129
181,0,01810,Phil Mickelson,55.27,603,1091
183,0,25804,Bubba Watson,55.16,732,1327
184,0,23540,Jason Allred,55.05,436,792
185,0,24502,Adam Scott,54.66,375,686
186,0,26300,Matt Jones,54.50,691,1268
187,0,28475,Jeff Overton,54.31,750,1381
188,0,23157,Richard Johnson,53.74,561,1044
189,0,23409,James Driscoll,53.51,587,1097
190,0,25594,Travis Perkins,53.44,350,655
191,0,30925,Dustin Johnson,53.05,679,1280
192,0,25562,Andres Romero,52.83,495,937
193,0,25632,Jimmy Walker,52.82,478,905
194,0,20850,Daniel Chopra,52.76,612,1160
195,0,27141,J.B. Holmes,52.40,622,1187
196,0,20848,Ángel Cabrera,51.11,367,718
197,0,09011,David Duval,49.01,348,710
