RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
103,0,07749,Brett Quigley,26' 8",13634.417,511
103,0,26289,Boo Weekley,26' 8",13857.000,519
110,0,10505,Shane Bertsch,26' 9",16911.583,632
110,0,30925,Dustin Johnson,26' 9",10973.000,410
110,0,01941,Tom Pernice Jr.,26' 9",16870.583,630
110,0,20160,Charlie Wi,26' 9",15452.417,578
110,0,25349,Tim Wilkinson,26' 9",15136.417,566
115,0,23778,Brad Adamonis,26' 10",11005.000,410
115,0,06197,Michael Allen,26' 10",17033.583,635
115,0,01142,Bart Bryant,26' 10",13667.917,509
115,0,12510,Chad Campbell,26' 10",16013.083,596
115,0,21350,Ryuji Imada,26' 10",13215.833,493
115,0,20634,Peter Lonard,26' 10",15544.250,579
121,0,22371,Aaron Baddeley,26' 11",11403.083,424
121,0,30750,Tommy Gainey,26' 11",7955.583,296
121,0,22806,Doug LaBelle II,26' 11",10616.583,395
121,0,23788,D.J. Trahan,26' 11",13417.333,499
125,0,23623,Bo Van Pelt,27' 0",15368.000,569
126,0,12652,Cameron Beckman,27' 1",13044.333,481
126,0,25900,Lucas Glover,27' 1",14172.750,523
126,0,24781,Hunter Mahan,27' 1",14914.083,550
129,0,24490,George McNeill,27' 2",15653.083,576
129,0,21878,Mark Wilson,27' 2",20850.667,767
131,0,23614,Rich Beem,27' 3",15756.333,578
131,0,27141,J.B. Holmes,27' 3",10719.333,393
131,0,06012,Greg Kraft,27' 3",10109.833,371
131,0,25396,Kevin Na,27' 3",17068.167,626
131,0,12660,Jesper Parnevik,27' 3",13968.083,512
131,0,23621,Rory Sabbatini,27' 3",14838.583,544
137,0,24925,Jonathan Byrd,27' 4",15371.583,562
138,0,08931,Glen Day,27' 5",9018.500,329
138,0,22348,Nick O'Hern,27' 5",13819.417,504
138,0,08845,Scott Sterling,27' 5",14137.000,515
141,0,20472,Alex Cejka,27' 6",10315.750,375
141,0,01473,Todd Hamilton,27' 6",13878.000,505
141,0,12680,Shigeki Maruyama,27' 6",6679.250,243
141,0,12602,Dean Wilson,27' 6",14829.417,540
145,0,23125,Brad Elder,27' 7",8837.083,320
145,0,26668,Marc Turnesa,27' 7",14454.833,524
147,0,21633,Steve Allan,27' 8",7397.167,267
147,0,08537,J.P. Hayes,27' 8",10001.750,361
147,0,27936,Martin Laird,27' 8",15846.167,572
150,0,23540,Jason Allred,27' 9",6576.583,237
150,0,22892,Jason Gore,27' 9",16770.917,605
152,0,19803,Ryan Armour,27' 10",14949.500,537
152,0,06034,Marco Dawson,27' 10",8215.083,295
152,0,21961,Charles Howell III,27' 10",15758.083,567
152,0,24024,Zach Johnson,27' 10",17219.667,619
152,0,01948,Tim Petrovic,27' 10",15520.583,557
157,0,26300,Matt Jones,27' 11",14324.833,513
157,0,07547,Craig Kanada,27' 11",9432.250,338
159,0,07867,Woody Austin,28' 0",18561.750,662
159,0,24924,Bill Haas,28' 0",13571.500,485
159,0,23108,Matt Kuchar,28' 0",12586.833,449
159,0,02239,Scott Verplank,28' 0",16506.167,590
163,0,01139,Olin Browne,28' 1",15516.667,553
163,0,01161,Mark Calcavecchia,28' 1",11075.250,394
163,0,20766,Padraig Harrington,28' 1",6144.417,219
163,0,02223,Bob Tway,28' 1",8897.000,317
167,0,27095,Nick Watney,28' 2",15729.750,559
168,0,26631,Cody Freeman,28' 3",9435.583,334
168,0,24502,Adam Scott,28' 3",7198.500,255
168,0,10423,Mike Weir,28' 3",13051.167,462
171,0,19846,Brian Gay,28' 7",18608.000,651
171,0,25804,Bubba Watson,28' 7",12984.083,454
173,0,20382,Stephen Leaney,28' 9",7440.083,259
173,0,21949,Joe Ogilvie,28' 9",16137.833,562
173,0,20443,Jin Park,28' 9",12224.333,425
173,0,25190,Jeff Quinney,28' 9",14806.833,515
177,0,06643,Paul Goydos,28' 10",16394.333,569
177,0,01577,Lee Janzen,28' 10",13131.250,455
177,0,10733,Kent Jones,28' 10",10199.833,354
180,0,19913,Ron Whittaker,28' 11",7574.000,262
181,0,06527,Steve Stricker,29' 1",12528.083,431
182,0,10875,Todd Demsey,29' 2",11808.417,405
182,0,06090,Jim McGovern,29' 2",9886.500,339
184,0,20848,Ángel Cabrera,29' 4",7943.167,271
184,0,20850,Daniel Chopra,29' 4",12289.083,419
184,0,07457,Steve Flesch,29' 4",15945.250,543
187,0,01553,John Huston,29' 5",6742.500,229
188,0,20105,Jeff Gove,29' 7",7878.083,266
189,0,23048,Eric Axley,29' 10",16486.833,553
189,0,20127,Chris Riley,29' 10",5813.167,195
191,0,01320,Bob Estes,30' 2",18335.917,608
192,0,25720,Chad Collins,30' 3",11163.917,369
193,0,10649,Tom Scherrer,30' 4",9006.250,297
194,0,01024,Billy Andrade,30' 6",9766.917,320
195,0,09011,David Duval,32' 1",7723.333,241
196,0,01928,Corey Pavin,32' 2",9143.167,284
197,0,20623,Gavin Coles,37' 0",7404.667,200
