RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
173,0,02206,David Toms,62.75,770,1227
174,0,01549,Mike Hulbert,62.60,857,1369
175,0,02115,Taylor Smith,62.44,705,1129
176,0,06577,John Wilson,61.76,785,1271
177,0,01116,Michael Bradley,61.62,724,1175
178,0,06332,Neal Lancaster,61.60,868,1409
178,0,02095,Larry Silveira,61.60,507,823
180,0,07749,Brett Quigley,61.46,952,1549
181,0,01006,John Adams,60.64,687,1133
182,0,06515,Shaun Micheel,60.49,447,739
183,0,07547,Craig Kanada,60.29,454,753
184,0,02131,Mike Springer,60.20,555,922
185,0,07087,Hugh Royer III,60.05,696,1159
186,0,02225,Howard Twitty,59.97,403,672
187,0,10875,Todd Demsey,59.84,617,1031
188,0,06034,Marco Dawson,59.14,702,1187
189,0,08265,Eric Johnson,58.93,683,1159
190,0,20158,Anthony Rodriguez,58.66,498,849
191,0,06527,Steve Stricker,58.43,447,765
192,0,01096,Phil Blackmar,57.87,728,1258
193,0,02166,Chip Sullivan,56.29,604,1073
194,0,01249,John Daly,53.58,374,698
195,0,01072,Chip Beck,50.35,499,991
