RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
125,0,01891,David Ogrin,2.80,258,92
125,0,02090,Tom Sieckmann,2.80,252,90
125,0,02098,Jim Simons,2.80,154,55
125,0,02111,Mike Smith,2.80,207,74
132,0,01096,Phil Blackmar,2.82,282,100
132,0,01501,Vance Heafner,2.82,231,82
132,0,01701,Bob Lohr,2.82,290,103
135,0,01448,Tony Grimes,2.83,178,63
136,0,02126,Bruce Soulsby,2.84,244,86
137,0,02279,Mark Wiebe,2.86,329,115
138,0,01206,Bobby Cole,2.87,278,97
138,0,01331,Rick Fehr,2.87,178,62
138,0,01797,Rocco Mediate,2.87,267,93
138,0,01878,Andy North,2.87,172,60
138,0,02148,Ray Stewart,2.87,247,86
143,0,01197,Bobby Clampett,2.88,236,82
143,0,02041,Bill Sander,2.88,265,92
145,0,01323,Brad Fabel,2.89,211,73
145,0,02087,Don Shirey Jr.,2.89,243,84
145,0,02229,Brett Upper,2.89,234,81
148,0,01103,Charles Bolling,2.90,296,102
149,0,01077,Mike Bender,2.91,230,79
150,0,01495,Morris Hatalsky,2.92,228,78
151,0,01282,Trevor Dodds,2.94,232,79
151,0,01945,Kenny Perry,2.94,226,77
151,0,02195,Leonard Thompson,2.94,300,102
154,0,01385,Jim Gallagher Jr.,2.95,301,102
154,0,02246,Duffy Waldorf,2.95,268,91
156,0,01039,Perry Arthur,2.96,219,74
156,0,01261,Jay Delsing,2.96,284,96
158,0,01061,Ray Barr Jr.,2.97,235,79
158,0,01938,David Peoples,2.97,211,71
160,0,01196,Brian Claar,2.98,307,103
161,0,01425,Ernie Gonzalez,2.99,314,105
161,0,01557,John Inman,2.99,272,91
161,0,01851,Bob Murphy,2.99,233,78
164,0,01790,Pat McGowan,3.00,270,90
165,0,01499,Mark Hayes,3.02,314,104
166,0,01179,Antonio Cerda,3.04,277,91
167,0,01068,Andy Bean,3.09,170,55
167,0,01248,Rick Dalpos,3.09,281,91
169,0,01526,David Hobby,3.11,205,66
169,0,01654,Gary Krueger,3.11,221,71
169,0,02016,Bill Rogers,3.11,233,75
172,0,01861,Jim Nelford,3.14,248,79
173,0,01777,John McComish,3.19,223,70
174,0,01584,Doug Johnson,3.21,234,73
175,0,01522,Lon Hinkle,3.24,220,68
176,0,01037,Dewey Arnette,3.30,211,64
176,0,02002,John Riegger,3.30,185,56
178,0,01446,Brad Greer,3.32,249,75
179,0,02152,Dave Stockton,3.34,187,56
180,0,01392,Tom Garner,3.44,275,80
181,0,01593,Philip Jonas,3.47,208,60
182,0,01513,Denny Hepler,3.54,198,56
183,0,01949,Mark Pfeil,3.58,190,53
184,0,01687,Jeff Lewis,3.69,229,62
185,0,01534,John Horne,3.77,230,61
186,0,02287,Jim Wilson,3.79,235,62
187,0,01095,Woody Blackburn,3.91,215,55
188,0,01676,Ted Lehmann,4.13,264,64
