RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
83,0,22548,Patrick Sheehan,11.87,175,1474,+0.14
84,0,20628,Arron Oberholser,11.90,91,765,+0.01
85,0,01685,J.L. Lewis,11.92,149,1250,+0.17
86,0,28088,Matt Davidson,11.94,88,737,+0.09
86,0,06599,John Elliott,11.94,93,779,+0.20
88,0,23614,Rich Beem,11.95,90,753,+0.11
89,0,20472,Alex Cejka,11.97,128,1069,+0.17
90,0,01042,Paul Azinger,11.98,107,893,+0.25
91,0,01724,Jeff Maggert,12.00,107,892,+0.15
91,0,02106,Chris Smith,12.00,155,1292,+0.19
91,0,26287,Roland Thatcher,12.00,122,1017,+0.16
94,0,24290,D.J. Brigman,12.01,114,949,+0.11
94,0,01761,Len Mattiace,12.01,137,1141,+0.10
96,0,08545,Glen Hnatiuk,12.03,92,765,+0.05
97,0,20645,John Senden,12.04,166,1379,+0.08
98,0,01823,Larry Mize,12.11,81,669,+0.22
99,0,21878,Mark Wilson,12.13,118,973,+0.21
100,0,02206,David Toms,12.15,114,938,-0.01
101,0,24227,Justin Bolli,12.20,107,877,+0.05
101,0,23320,Ryan Palmer,12.20,152,1246,+0.11
103,0,23353,J.J. Henry,12.21,163,1335,+0.01
104,0,12602,Dean Wilson,12.22,146,1195,+0.08
105,0,01329,Brad Faxon,12.28,111,904,+0.05
106,0,21498,Hideto Tanihara,12.29,82,667,+0.33
107,0,10860,Justin Leonard,12.32,105,852,+0.01
108,0,08725,Tom Gillis,12.34,129,1045,+0.20
109,0,01161,Mark Calcavecchia,12.37,141,1140,+0.11
110,0,20572,Rod Pampling,12.38,125,1010,+0.13
111,0,21633,Steve Allan,12.47,163,1307,+0.17
111,0,22913,John Rollins,12.47,155,1243,+0.14
113,0,06373,José María Olazábal,12.48,75,601,+0.16
114,0,21959,Ted Purdy,12.54,189,1507,+0.13
114,0,20548,Hidemichi Tanaka,12.54,178,1420,+0.14
116,0,20094,Jonathan Kaye,12.57,120,955,+0.07
117,0,07867,Woody Austin,12.60,169,1341,+0.11
117,0,21961,Charles Howell III,12.60,137,1087,-0.04
119,0,01035,Tommy Armour III,12.65,174,1376,+0.16
120,0,07457,Steve Flesch,12.67,122,963,+0.16
121,0,24925,Jonathan Byrd,12.71,176,1385,+0.03
121,0,01418,Bill Glasson,12.71,85,669,+0.26
123,0,23036,Chris Anderson,12.72,110,865,+0.23
124,0,22046,Geoff Ogilvy,12.74,144,1130,+0.03
125,0,25240,D.A. Points,12.75,160,1255,+0.16
126,0,22405,Justin Rose,12.76,169,1324,+0.02
127,0,12782,Tim Herron,12.81,151,1179,+0.03
128,0,24507,Jason Bohn,12.90,156,1209,+0.05
129,0,20396,Lee Westwood,12.92,65,503,+0.25
130,0,06251,Chris DiMarco,12.95,114,880,+0.11
131,0,01707,Steve Lowery,12.97,170,1311,+0.19
132,0,23623,Bo Van Pelt,12.98,184,1418,+0.01
133,0,01175,Jim Carter,13.02,109,837,+0.17
134,0,06595,Kevin Sutherland,13.03,151,1159,+0.13
135,0,24980,Scott Gutschewski,13.04,142,1089,-0.04
136,0,23788,D.J. Trahan,13.12,141,1075,+0.15
137,0,20502,Michael Long,13.13,128,975,+0.31
138,0,01723,Andrew Magee,13.16,143,1087,+0.17
139,0,06515,Shaun Micheel,13.17,130,987,+0.19
140,0,24912,Will MacKenzie,13.18,134,1017,+0.28
141,0,27095,Nick Watney,13.19,164,1243,+0.05
142,0,01553,John Huston,13.22,158,1195,+0.11
143,0,24361,Pat Perez,13.26,150,1131,+0.11
144,0,06567,Vijay Singh,13.28,173,1303,-0.05
145,0,22371,Aaron Baddeley,13.29,152,1144,+0.04
146,0,25396,Kevin Na,13.33,156,1170,+0.04
147,0,12645,Brent Geiberger,13.35,106,794,+0.10
148,0,06034,Marco Dawson,13.42,153,1140,+0.03
149,0,24781,Hunter Mahan,13.73,189,1377,+0.10
149,0,08793,Tiger Woods,13.73,112,816,+0.03
151,0,23135,Tim Clark,13.75,136,989,+0.10
151,0,20378,Mathias Grönberg,13.75,111,807,+0.14
153,0,12652,Cameron Beckman,13.76,176,1279,+0.17
154,0,21407,Arjun Atwal,13.80,121,877,+0.08
155,0,19846,Brian Gay,13.85,191,1379,+0.23
156,0,06332,Neal Lancaster,13.89,184,1325,+0.12
157,0,20229,Stewart Cink,13.94,148,1062,+0.05
158,0,07223,Brian Bateman,13.95,182,1305,+0.15
159,0,24604,Hunter Haas,13.96,154,1103,+0.08
160,0,20098,Stuart Appleby,14.07,130,924,+0.03
160,0,20634,Peter Lonard,14.07,141,1002,+0.17
162,0,24140,Sean O'Hair,14.34,182,1269,+0.14
163,0,23497,Tag Ridings,14.42,183,1269,+0.16
164,0,23983,Luke Donald,14.47,89,615,+0.02
165,0,20433,Mark Hensby,14.48,106,732,+0.33
166,0,21731,Freddie Jacobson,14.55,124,852,+0.09
167,0,01577,Lee Janzen,14.62,136,930,E
168,0,08931,Glen Day,14.63,159,1087,+0.13
169,0,26679,Kevin Stadler,14.68,188,1281,+0.07
170,0,23541,Ben Crane,14.74,143,970,+0.20
171,0,06004,Stephen Ames,14.76,134,908,+0.12
172,0,12680,Shigeki Maruyama,14.82,182,1228,+0.13
173,0,23725,Brendan Jones,14.84,164,1105,+0.05
174,0,12662,Thomas Levet,14.86,81,545,+0.20
175,0,20850,Daniel Chopra,14.88,211,1418,+0.01
176,0,06197,Michael Allen,14.92,175,1173,+0.14
177,0,01945,Kenny Perry,14.93,133,891,+0.02
178,0,21350,Ryuji Imada,15.18,157,1034,+0.11
179,0,01706,Davis Love III,15.20,133,875,+0.14
180,0,24502,Adam Scott,15.25,111,728,+0.03
181,0,10117,Bob Heintz,15.29,143,935,+0.14
182,0,12660,Jesper Parnevik,15.33,162,1057,+0.09
183,0,23409,James Driscoll,15.43,148,959,+0.03
184,0,01810,Phil Mickelson,15.45,125,809,-0.07
185,0,12510,Chad Campbell,15.53,169,1088,+0.23
186,0,01249,John Daly,15.55,135,868,+0.13
186,0,10912,Craig Perks,15.55,141,907,+0.19
188,0,23322,Brett Wetterich,15.62,161,1031,+0.10
189,0,23552,Hank Kuehne,15.67,175,1117,+0.02
190,0,07749,Brett Quigley,15.72,197,1253,+0.05
191,0,25900,Lucas Glover,15.80,185,1171,+0.08
192,0,23621,Rory Sabbatini,15.96,147,921,+0.07
193,0,01361,Dan Forsman,16.35,113,691,+0.01
194,0,20663,Brenden Pappas,16.69,119,713,+0.04
195,0,23540,Jason Allred,16.75,165,985,+0.04
196,0,06527,Steve Stricker,17.11,148,865,-0.05
197,0,08993,Franklin Langham,17.12,203,1186,+0.19
198,0,12823,Carlos Franco,17.26,164,950,+0.08
199,0,20157,Retief Goosen,17.62,111,630,+0.03
200,0,20766,Padraig Harrington,18.03,106,588,+0.16
201,0,21209,Sergio Garcia,18.16,138,760,+0.02
202,0,23063,Scott Hend,18.87,187,991,+0.15
