RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS
79,0,24138,Ian Poulter,51.49,69,65
80,0,21731,Freddie Jacobson,51.39,111,105
81,0,20766,Padraig Harrington,51.33,77,73
82,0,23718,Nathan Green,51.28,140,133
83,0,22405,Justin Rose,51.16,88,84
84,0,23353,J.J. Henry,50.84,121,117
85,0,25919,Brian Vranesh,50.78,65,63
86,0,20157,Retief Goosen,50.57,89,87
87,0,06004,Stephen Ames,50.56,91,89
88,0,20098,Stuart Appleby,50.50,102,100
89,0,01948,Tim Petrovic,50.38,133,131
90,0,01161,Mark Calcavecchia,50.26,98,97
91,0,26498,Matt Weibring,50.00,80,80
92,0,07749,Brett Quigley,49.78,114,115
93,0,02239,Scott Verplank,48.88,109,114
94,0,06197,Michael Allen,48.86,86,90
95,0,23325,Vaughn Taylor,48.71,113,119
96,0,25345,Carl Pettersson,48.65,108,114
97,0,12510,Chad Campbell,48.60,104,110
98,0,09011,David Duval,48.57,68,72
99,0,01766,Billy Mayfair,48.42,107,114
100,0,25686,Jason Dufner,48.35,117,125
101,0,25240,D.A. Points,48.29,127,136
102,0,27683,Leif Olson,47.69,62,68
103,0,21949,Joe Ogilvie,47.50,114,126
104,0,24024,Zach Johnson,47.44,111,123
105,0,25396,Kevin Na,47.35,116,129
106,0,07867,Woody Austin,47.03,111,125
107,0,26679,Kevin Stadler,46.99,78,88
108,0,01724,Jeff Maggert,46.98,101,114
109,0,23778,Brad Adamonis,46.74,86,98
110,0,26881,Jarrod Lyle,46.41,71,82
111,0,20472,Alex Cejka,46.33,101,117
112,0,01313,Steve Elkington,46.31,94,109
113,0,21350,Ryuji Imada,46.26,99,115
114,0,02214,Kirk Triplett,45.93,79,93
115,0,24449,Parker McLachlin,45.45,100,120
116,0,21753,Brian Davis,45.32,121,146
117,0,08075,Jerry Kelly,45.29,101,122
118,0,23614,Rich Beem,44.83,78,96
118,0,02206,David Toms,44.83,104,128
120,0,20498,Briny Baird,44.50,97,121
121,0,22293,Heath Slocum,44.40,111,139
122,0,06539,Rick Price,44.03,59,75
123,0,26497,Casey Wittenberg,43.98,73,93
124,0,06527,Steve Stricker,43.88,86,110
125,0,23108,Matt Kuchar,43.86,100,128
126,0,10425,Jay Williamson,43.68,76,98
127,0,24357,K.J. Choi,43.53,74,96
128,0,06621,Joe Durant,43.42,66,86
129,0,12652,Cameron Beckman,43.36,98,128
130,0,23541,Ben Crane,43.32,107,140
131,0,01035,Tommy Armour III,42.86,69,92
132,0,20104,Ken Duke,42.74,100,134
133,0,29221,Webb Simpson,42.54,114,154
134,0,01797,Rocco Mediate,42.42,84,114
135,0,21878,Mark Wilson,42.26,112,153
136,0,27466,Spencer Levin,42.16,86,118
137,0,22961,David Mathis,41.83,87,121
138,0,20160,Charlie Wi,41.67,100,140
139,0,07457,Steve Flesch,41.33,81,115
140,0,28620,Aron Price,40.85,96,139
141,0,07223,Brian Bateman,40.82,60,87
142,0,01941,Tom Pernice Jr.,40.50,98,144
143,0,24503,Jeff Klauk,39.78,109,165
144,0,10860,Justin Leonard,39.64,88,134
145,0,26476,Chez Reavie,39.62,84,128
146,0,27060,John Mallinger,39.55,87,133
147,0,22295,Darron Stiles,39.39,52,80
148,0,20127,Chris Riley,39.29,77,119
149,0,22548,Patrick Sheehan,39.17,47,73
150,0,31416,Derek Fathauer,38.96,60,94
151,0,01577,Lee Janzen,38.92,72,113
152,0,01320,Bob Estes,38.65,80,127
153,0,22621,Ben Curtis,38.61,61,97
154,0,01473,Todd Hamilton,38.46,75,120
155,0,06643,Paul Goydos,38.30,72,116
156,0,10423,Mike Weir,38.27,75,121
157,0,06251,Chris DiMarco,38.10,96,156
158,0,23048,Eric Axley,37.84,70,115
159,0,24507,Jason Bohn,37.80,96,158
160,0,12705,Cliff Kresge,37.24,73,123
161,0,10809,Jim Furyk,37.13,75,127
162,0,23135,Tim Clark,36.90,62,106
163,0,10733,Kent Jones,36.70,69,119
164,0,25190,Jeff Quinney,36.56,83,144
165,0,23983,Luke Donald,36.17,68,120
166,0,26668,Marc Turnesa,36.06,75,133
167,0,08845,Scott Sterling,35.25,43,79
168,0,22348,Nick O'Hern,35.20,88,162
169,0,27649,Brandt Snedeker,35.05,68,126
170,0,01329,Brad Faxon,35.03,55,102
171,0,08931,Glen Day,34.54,67,127
172,0,01142,Bart Bryant,33.79,49,96
173,0,30711,Colt Knost,33.14,57,115
174,0,20634,Peter Lonard,33.05,77,156
175,0,10117,Bob Heintz,32.89,50,102
176,0,23800,Bryce Molder,32.88,48,98
177,0,12602,Dean Wilson,32.14,72,152
178,0,06012,Greg Kraft,31.75,40,86
179,0,26420,Richard Johnson,31.25,70,154
180,0,01132,Mark Brooks,28.46,35,88
181,0,01677,Tom Lehman,28.30,30,76
182,0,30927,Brendon Todd,26.43,37,103
183,0,19846,Brian Gay,25.42,60,176
184,0,01928,Corey Pavin,22.36,36,125
