RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
87,0,27649,Brandt Snedeker,24.8,77530.000,87
93,0,20070,Matt Bettencourt,24.9,173710.000,194
93,0,01797,Rocco Mediate,24.9,94001.000,105
93,0,24502,Adam Scott,24.9,82392.000,92
96,0,01035,Tommy Armour III,25.0,71048.000,79
96,0,02214,Kirk Triplett,25.0,86457.000,96
98,0,01677,Tom Lehman,25.1,31582.000,35
98,0,28158,Steve Marino,25.1,152468.000,169
98,0,26679,Kevin Stadler,25.1,84808.000,94
101,0,21961,Charles Howell III,25.2,149540.000,165
101,0,28620,Aron Price,25.2,96988.000,107
101,0,20160,Charlie Wi,25.2,112409.000,124
104,0,24357,K.J. Choi,25.3,80098.000,88
104,0,20229,Stewart Cink,25.3,93679.000,103
104,0,21753,Brian Davis,25.3,140029.000,154
104,0,25686,Jason Dufner,25.3,122235.000,134
104,0,23349,Charles Warren,25.3,124629.000,137
104,0,10425,Jay Williamson,25.3,80903.000,89
110,0,22913,John Rollins,25.4,169908.000,186
110,0,28780,Nicholas Thompson,25.4,185835.000,203
112,0,12510,Chad Campbell,25.5,123906.000,135
112,0,25919,Brian Vranesh,25.5,73516.000,80
114,0,28087,Kris Blanks,25.6,79109.000,86
114,0,10860,Justin Leonard,25.6,99504.000,108
114,0,25190,Jeff Quinney,25.6,90455.000,98
114,0,23325,Vaughn Taylor,25.6,125388.000,136
118,0,12652,Cameron Beckman,25.7,111032.000,120
119,0,09011,David Duval,25.8,82600.000,89
119,0,27060,John Mallinger,25.8,96520.000,104
119,0,25345,Carl Pettersson,25.8,131171.000,141
122,0,20593,Greg Chalmers,25.9,119282.000,128
122,0,01941,Tom Pernice Jr.,25.9,109141.000,117
124,0,24846,Ricky Barnes,26.0,90671.000,97
124,0,23638,Brendon de Jonge,26.0,155524.000,166
124,0,22348,Nick O'Hern,26.0,97522.000,104
124,0,01948,Tim Petrovic,26.0,155500.000,166
124,0,26497,Casey Wittenberg,26.0,87187.000,93
129,0,21805,Harrison Frazar,26.1,173496.000,185
129,0,27466,Spencer Levin,26.1,98806.000,105
129,0,27933,John Merrick,26.1,125074.000,133
129,0,22405,Justin Rose,26.1,95740.000,102
133,0,20498,Briny Baird,26.2,112149.000,119
133,0,02206,David Toms,26.2,119033.000,126
135,0,26881,Jarrod Lyle,26.5,78244.000,82
135,0,20572,Rod Pampling,26.5,119343.000,125
135,0,25562,Andres Romero,26.5,134348.000,141
138,0,01142,Bart Bryant,26.7,50988.000,53
138,0,20850,Daniel Chopra,26.7,183652.000,191
138,0,21949,Joe Ogilvie,26.7,128640.000,134
141,0,26301,James Nitties,26.8,143492.000,149
142,0,07867,Woody Austin,26.9,126103.000,130
142,0,08931,Glen Day,26.9,74692.000,77
142,0,22293,Heath Slocum,26.9,123744.000,128
145,0,01161,Mark Calcavecchia,27.0,116707.000,120
145,0,07457,Steve Flesch,27.0,90529.000,93
147,0,10117,Bob Heintz,27.1,61485.000,63
147,0,29221,Webb Simpson,27.1,126971.000,130
149,0,06643,Paul Goydos,27.3,93407.000,95
149,0,21731,Freddie Jacobson,27.3,133443.000,136
149,0,01707,Steve Lowery,27.3,169131.000,172
149,0,25804,Bubba Watson,27.3,155117.000,158
153,0,01724,Jeff Maggert,27.4,132185.000,134
154,0,06251,Chris DiMarco,27.5,114845.000,116
154,0,22548,Patrick Sheehan,27.5,53514.000,54
156,0,23497,Tag Ridings,27.6,106324.000,107
157,0,01132,Mark Brooks,27.7,41892.000,42
157,0,01473,Todd Hamilton,27.7,90622.000,91
159,0,06197,Michael Allen,27.8,98159.000,98
159,0,23048,Eric Axley,27.8,83936.000,84
159,0,12782,Tim Herron,27.8,149873.000,150
162,0,23548,Bill Lunde,28.0,150940.000,150
163,0,23718,Nathan Green,28.1,170736.000,169
163,0,01928,Corey Pavin,28.1,42499.000,42
165,0,20098,Stuart Appleby,28.2,119721.000,118
166,0,21350,Ryuji Imada,28.3,120195.000,118
166,0,20634,Peter Lonard,28.3,95755.000,94
168,0,30927,Brendon Todd,28.5,43042.000,42
169,0,31416,Derek Fathauer,28.6,76157.000,74
170,0,22621,Ben Curtis,28.8,82860.000,80
170,0,26668,Marc Turnesa,28.8,91097.000,88
172,0,01329,Brad Faxon,29.0,64807.000,62
173,0,26476,Chez Reavie,29.1,99449.000,95
174,0,24449,Parker McLachlin,29.2,120992.000,115
175,0,22892,Jason Gore,29.3,134974.000,128
175,0,20127,Chris Riley,29.3,94913.000,90
177,0,19846,Brian Gay,29.5,77439.000,73
178,0,22961,David Mathis,29.8,105123.000,98
178,0,06539,Rick Price,29.8,74135.000,69
180,0,06012,Greg Kraft,30.0,50840.000,47
181,0,30711,Colt Knost,30.6,76097.000,69
182,0,07223,Brian Bateman,31.0,81485.000,73
183,0,10733,Kent Jones,31.4,91694.000,81
184,0,26420,Richard Johnson,33.3,95827.000,80
