RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
160,0,28310,Lee Williams,-.64,71.25,70.61
162,0,20572,Rod Pampling,-.66,71.60,70.94
163,0,28455,Will Claxton,-.68,71.73,71.05
164,0,27120,Troy Matteson,-.70,71.52,70.82
164,0,29425,Andrew Svoboda,-.70,71.36,70.66
166,0,26951,Johnson Wagner,-.77,72.22,71.45
167,0,10885,Robert Allenby,-.81,72.20,71.39
168,0,24227,Justin Bolli,-.84,72.02,71.18
169,0,25336,Alistair Presnell,-.86,71.84,70.98
170,0,30750,Tommy Gainey,-.87,71.99,71.12
171,0,22295,Darron Stiles,-.88,71.61,70.73
172,0,24399,Scott Gardiner,-.90,71.85,70.95
173,0,24140,Sean O'Hair,-.98,72.18,71.20
174,0,30711,Colt Knost,-1.12,71.86,70.74
175,0,33869,Eric Meierdierks,-1.15,72.02,70.87
176,0,37273,Derek Ernst,-1.16,72.22,71.06
176,0,22961,David Mathis,-1.16,71.82,70.66
178,0,01116,Michael Bradley,-1.19,72.02,70.83
178,0,27129,Luke List,-1.19,72.07,70.88
180,0,32698,Bobby Gates,-1.41,72.20,70.79
