RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
55,0,28252,Seamus Power,7.33,425,58
56,0,27770,Camilo Villegas,7.32,564,77
57,0,24357,K.J. Choi,7.31,380,52
57,0,46046,Scottie Scheffler,7.31,716,98
59,0,47504,Sam Burns,7.30,613,84
59,0,34076,Joel Dahmen,7.30,599,82
59,0,28679,Fabián Gómez,7.30,394,54
59,0,26329,Louis Oosthuizen,7.30,540,74
63,0,46402,Talor Gooch,7.29,656,90
63,0,26300,Matt Jones,7.29,744,102
63,0,47993,Denny McCarthy,7.29,685,94
63,0,23621,Rory Sabbatini,7.29,547,75
63,0,40006,Erik van Rooyen,7.29,532,73
68,0,39971,Sungjae Im,7.28,888,122
68,0,34431,Robert Streb,7.28,597,82
70,0,25632,Jimmy Walker,7.27,538,74
71,0,32791,K.H. Lee,7.26,770,106
71,0,32839,Hideki Matsuyama,7.26,675,93
71,0,39546,Keith Mitchell,7.26,610,84
71,0,24361,Pat Perez,7.26,697,96
75,0,49766,Hank Lebioda,7.25,522,72
76,0,49960,Sepp Straka,7.24,695,96
77,0,52375,Doug Ghim,7.22,621,86
77,0,29478,Kevin Kisner,7.22,563,78
79,0,29725,Tony Finau,7.21,649,90
80,0,32070,Rafael Campos,7.20,432,60
80,0,29535,Brice Garnett,7.20,662,92
80,0,29974,Branden Grace,7.20,583,81
80,0,26758,David Hearn,7.20,461,64
80,0,46717,Viktor Hovland,7.20,598,83
80,0,33410,Andrew Landry,7.20,475,66
86,0,35461,Beau Hossler,7.18,632,88
87,0,25900,Lucas Glover,7.17,688,96
87,0,32640,Troy Merritt,7.17,703,98
89,0,01810,Phil Mickelson,7.16,530,74
90,0,36801,Mark Hubbard,7.15,686,96
91,0,40026,Daniel Berger,7.14,600,84
91,0,24502,Adam Scott,7.14,514,72
91,0,31560,Brian Stuard,7.14,743,104
91,0,47128,Richy Werenski,7.14,614,86
95,0,32102,Rickie Fowler,7.13,556,78
95,0,32816,Satoshi Kodaira,7.13,542,76
95,0,34256,Andrew Putnam,7.13,635,89
98,0,19803,Ryan Armour,7.12,555,78
98,0,40098,Matt Fitzpatrick,7.12,470,66
98,0,46550,Brandon Hagy,7.12,527,74
98,0,30926,Chris Kirk,7.12,612,86
98,0,35449,Adam Long,7.12,598,84
98,0,32254,Xinjun Zhang,7.12,484,68
104,0,33667,Carlos Ortiz,7.11,654,92
104,0,35658,Kris Ventura,7.11,498,70
106,0,46435,Austin Cook,7.10,511,72
106,0,35506,Mackenzie Hughes,7.10,639,90
106,0,45486,Joaquin Niemann,7.10,724,102
106,0,46970,Jon Rahm,7.10,547,77
110,0,24924,Bill Haas,7.09,312,44
110,0,51894,Vince Whaley,7.09,567,80
112,0,30692,Scott Stallings,7.08,538,76
113,0,31323,Gary Woodland,7.07,495,70
114,0,23108,Matt Kuchar,7.06,466,66
115,0,26851,Marc Leishman,7.05,536,76
115,0,50525,Collin Morikawa,7.05,550,78
115,0,39953,Chase Seiffert,7.05,550,78
118,0,27554,Scott Harrington,7.04,556,79
118,0,48119,Ben Taylor,7.04,352,50
118,0,48887,Matt Wallace,7.04,373,53
121,0,25686,Jason Dufner,7.03,605,86
121,0,29420,Billy Horschel,7.03,605,86
123,0,33948,Byeong Hun An,7.02,590,84
124,0,24024,Zach Johnson,7.01,589,84
124,0,47347,Adam Schenk,7.01,715,102
126,0,28089,Jason Day,7.00,455,65
126,0,34098,Russell Henley,7.00,588,84
126,0,35230,Nelson Ledesma,7.00,336,48
126,0,29518,Brendan Steele,7.00,532,76
126,0,32150,Michael Thompson,7.00,518,74
131,0,30944,Jason Kokrak,6.98,614,88
132,0,29970,Dylan Frittelli,6.96,501,72
133,0,26499,Rafa Cabrera Bello,6.95,514,74
133,0,39997,Corey Conners,6.95,723,104
133,0,21209,Sergio Garcia,6.95,514,74
133,0,53165,Doc Redman,6.95,528,76
137,0,32448,James Hahn,6.93,485,70
137,0,34174,John Huh,6.93,402,58
137,0,27974,Sung Kang,6.93,596,86
137,0,33486,Roger Sloan,6.93,568,82
137,0,56278,Matthew Wolff,6.93,381,55
142,0,30911,Tommy Fleetwood,6.92,415,60
142,0,27129,Luke List,6.92,616,89
142,0,20396,Lee Westwood,6.92,429,62
145,0,39975,Michael Kim,6.91,477,69
146,0,40042,Tyler McCumber,6.90,469,68
146,0,29908,C.T. Pan,6.90,552,80
146,0,27330,Josh Teater,6.90,331,48
149,0,25364,Paul Casey,6.89,496,72
149,0,21961,Charles Howell III,6.89,482,70
151,0,29926,Danny Lee,6.88,406,59
151,0,26331,Charl Schwartzel,6.88,592,86
151,0,27064,Jhonattan Vegas,6.88,605,88
154,0,45609,Tyler Duncan,6.87,618,90
155,0,28775,Nate Lashley,6.86,521,76
155,0,33204,Shane Lowry,6.86,521,76
155,0,33413,Ben Martin,6.86,343,50
155,0,27214,Kevin Streelman,6.86,659,96
159,0,32333,Kevin Tway,6.84,424,62
160,0,49964,Aaron Wise,6.83,546,80
161,0,23623,Bo Van Pelt,6.82,491,72
162,0,32662,Michael Gligic,6.81,545,80
162,0,37189,Harold Varner III,6.81,613,90
164,0,24140,Sean O'Hair,6.80,347,51
165,0,33120,Mark Anderson,6.79,380,56
165,0,20229,Stewart Cink,6.79,611,90
165,0,23788,D.J. Trahan,6.79,448,66
168,0,36699,Patrick Rodgers,6.78,692,102
169,0,33122,Russell Knox,6.77,623,92
170,0,34264,Hudson Swafford,6.76,554,82
171,0,31646,Emiliano Grillo,6.75,648,96
172,0,49298,Kramer Hickok,6.67,460,69
173,0,37275,Sam Ryder,6.66,573,86
174,0,39324,J.J. Spaun,6.65,479,72
175,0,56762,Will Gordon,6.64,584,88
176,0,35104,Tom Lewis,6.63,530,80
177,0,33490,Bo Hoag,6.62,576,87
178,0,47483,Will Zalatoris,6.61,575,87
179,0,27936,Martin Laird,6.60,528,80
180,0,28420,Ryan Brehm,6.57,381,58
180,0,23983,Luke Donald,6.57,368,56
182,0,22056,Cameron Percy,6.51,501,77
183,0,26476,Chez Reavie,6.50,546,84
184,0,33141,Keegan Bradley,6.49,558,86
185,0,30110,Kyle Stanley,6.46,581,90
186,0,52372,Cameron Champ,6.43,482,75
187,0,30163,Henrik Norlander,6.40,538,84
188,0,34213,Grayson Murray,6.39,313,49
188,0,25804,Bubba Watson,6.39,441,69
190,0,29268,Bronson Burgoon,6.38,459,72
191,0,33404,Chris Baker,6.35,343,54
191,0,27095,Nick Watney,6.35,343,54
193,0,36871,Matthew NeSmith,6.34,558,88
194,0,31557,Jim Herman,6.33,418,66
195,0,34255,Joseph Bramlett,6.23,486,78
196,0,48045,Michael Gellerman,6.04,284,47
