RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
151,0,33486,Roger Sloan,29.27,2400,82,23
155,0,23623,Bo Van Pelt,29.29,2109,72,23
156,0,31646,Emiliano Grillo,29.32,2815,96,23
156,0,39975,Michael Kim,29.32,2023,69,23
158,0,33204,Shane Lowry,29.34,2230,76,23
158,0,40042,Tyler McCumber,29.34,1995,68,22
160,0,32662,Michael Gligic,29.35,2348,80,22
161,0,36699,Patrick Rodgers,29.36,2995,102,24
161,0,27064,Jhonattan Vegas,29.36,2584,88,24
163,0,45609,Tyler Duncan,29.37,2643,90,22
163,0,27974,Sung Kang,29.37,2526,86,24
165,0,21209,Sergio Garcia,29.38,2174,74,25
166,0,35104,Tom Lewis,29.41,2353,80,25
167,0,49298,Kramer Hickok,29.43,2031,69,22
168,0,33490,Bo Hoag,29.45,2562,87,24
168,0,24140,Sean O'Hair,29.45,1502,51,25
170,0,47483,Will Zalatoris,29.46,2563,87,24
171,0,29926,Danny Lee,29.47,1739,59,25
172,0,23983,Luke Donald,29.48,1651,56,25
172,0,26476,Chez Reavie,29.48,2476,84,24
174,0,27129,Luke List,29.53,2628,89,25
175,0,34264,Hudson Swafford,29.54,2422,82,23
176,0,33141,Keegan Bradley,29.56,2542,86,23
176,0,23788,D.J. Trahan,29.56,1951,66,24
178,0,29268,Bronson Burgoon,29.57,2129,72,24
179,0,33404,Chris Baker,29.59,1598,54,25
180,0,56762,Will Gordon,29.61,2606,88,24
181,0,33122,Russell Knox,29.62,2725,92,24
182,0,39324,J.J. Spaun,29.63,2133,72,23
183,0,52372,Cameron Champ,29.64,2223,75,22
184,0,49964,Aaron Wise,29.65,2372,80,24
185,0,28420,Ryan Brehm,29.69,1722,58,23
185,0,22056,Cameron Percy,29.69,2286,77,23
187,0,34213,Grayson Murray,29.71,1456,49,23
188,0,30110,Kyle Stanley,29.72,2675,90,25
189,0,27095,Nick Watney,29.74,1606,54,24
190,0,34255,Joseph Bramlett,29.79,2324,78,24
190,0,31557,Jim Herman,29.79,1966,66,23
192,0,30163,Henrik Norlander,29.83,2506,84,25
193,0,25804,Bubba Watson,29.87,2061,69,24
194,0,36871,Matthew NeSmith,29.94,2635,88,25
195,0,27936,Martin Laird,29.95,2396,80,24
196,0,48045,Michael Gellerman,30.36,1427,47,27
