RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
70,0,01361,Dan Forsman,60.05,248,413
71,0,01116,Michael Bradley,59.93,341,569
72,0,01185,Brandel Chamblee,59.91,260,434
73,0,01458,Jerry Haas,59.89,321,536
74,0,02135,Mike Standly,59.82,341,570
75,0,07235,John Morse,59.80,238,398
76,0,02246,Duffy Waldorf,59.69,268,449
77,0,01706,Davis Love III,59.65,275,461
78,0,01235,Ben Crenshaw,59.55,265,445
79,0,06090,Jim McGovern,59.51,313,526
80,0,01553,John Huston,59.48,273,459
81,0,06197,Michael Allen,59.47,226,380
82,0,01266,Clark Dennis,59.42,328,552
83,0,01943,Chris Perry,59.39,313,527
84,0,01971,Dillard Pruitt,59.28,262,442
85,0,01685,J.L. Lewis,59.26,320,540
86,0,01006,John Adams,59.23,263,444
86,0,01837,Gil Morgan,59.23,231,390
88,0,01203,Russ Cochran,59.17,271,458
89,0,01986,Joey Rassett,58.99,187,317
90,0,06613,Tommy Tolles,58.98,289,490
91,0,01633,Tom Kite,58.97,240,407
92,0,06048,Dicky Thompson,58.96,250,424
92,0,08385,Omar Uresti,58.96,319,541
94,0,01060,Dave Barr,58.94,244,414
94,0,10809,Jim Furyk,58.94,399,677
94,0,01619,Skip Kendall,58.94,356,604
97,0,01024,Billy Andrade,58.93,297,504
98,0,01725,John Mahaffey,58.87,249,423
99,0,01960,Don Pooley,58.80,244,415
100,0,02049,Gene Sauers,58.72,256,436
101,0,06214,Guy Boros,58.62,323,551
102,0,02111,Mike Smith,58.55,274,468
103,0,01331,Rick Fehr,58.49,255,436
104,0,01249,John Daly,58.46,266,455
105,0,06044,Scott Gump,58.45,287,491
106,0,01723,Andrew Magee,58.44,277,474
107,0,06315,Pete Jordan,58.39,188,322
108,0,01143,Brad Bryant,58.30,288,494
109,0,01072,Chip Beck,58.29,313,537
110,0,01307,Joel Edwards,58.26,335,575
111,0,02267,D.A. Weibring,58.17,274,471
112,0,01890,Brett Ogle,58.16,164,282
113,0,06034,Marco Dawson,57.87,283,489
113,0,10145,Tom Hearn,57.87,206,356
113,0,01549,Mike Hulbert,57.87,309,534
116,0,06527,Steve Stricker,57.86,254,439
117,0,02180,Harry Taylor,57.76,294,509
118,0,01374,Robin Freeman,57.74,343,594
119,0,01810,Phil Mickelson,57.72,228,395
120,0,06641,Jeff Leonard,57.61,299,519
121,0,01905,Joe Ozaki,57.58,209,363
122,0,02094,Tony Sills,57.55,240,417
123,0,01129,Bill Britton,57.53,233,405
124,0,10213,Dicky Pride,57.47,323,562
125,0,01093,Ronnie Black,57.45,293,510
126,0,08931,Glen Day,57.33,313,546
127,0,02241,Bobby Wadkins,57.30,322,562
128,0,01577,Lee Janzen,57.29,283,494
129,0,01035,Tommy Armour III,57.25,292,510
130,0,01330,David Feherty,57.20,286,500
131,0,01096,Phil Blackmar,57.11,285,499
131,0,06124,Patrick Burke,57.11,217,380
133,0,01334,Keith Fergus,57.08,270,473
134,0,06643,Paul Goydos,57.05,348,610
135,0,02321,Fuzzy Zoeller,57.03,142,249
136,0,02242,Lanny Wadkins,56.98,204,358
137,0,01690,Bruce Lietzke,56.88,157,276
138,0,01014,Fulton Allem,56.78,201,354
138,0,10569,Mike Brisky,56.78,310,546
140,0,06575,Dudley Hart,56.74,324,571
141,0,01864,Larry Nelson,56.64,209,369
142,0,01385,Jim Gallagher Jr.,56.63,299,528
143,0,10585,Scott McCarron,56.53,251,444
143,0,01925,Jerry Pate,56.53,264,467
145,0,01992,Don Reese,56.40,260,461
146,0,08563,Bruce Vaughan,56.12,321,572
147,0,08337,Mike Heinen,56.11,271,483
148,0,06577,John Wilson,56.06,324,578
149,0,02245,Grant Waite,55.97,239,427
150,0,06791,Mark Wurtz,55.94,325,581
151,0,08717,Kawika Cotner,55.92,288,515
152,0,02148,Ray Stewart,55.84,215,385
153,0,06809,Bob Burns,55.79,289,518
154,0,01705,Tim Loustalot,55.71,200,359
155,0,01927,Dennis Paulson,55.64,306,550
156,0,01682,Wayne Levi,55.56,180,324
157,0,01408,Kelly Gibson,55.47,345,622
158,0,12660,Jesper Parnevik,55.42,184,332
159,0,01926,Steve Pate,55.38,314,567
160,0,01042,Paul Azinger,55.26,226,409
161,0,01142,Bart Bryant,55.21,233,422
162,0,08375,Paul Stankowski,55.16,310,562
163,0,06251,Chris DiMarco,55.08,325,590
164,0,06617,Brian Henninger,54.98,265,482
165,0,02170,Hal Sutton,54.94,256,466
166,0,02167,Mike Sullivan,54.91,302,550
167,0,10425,Jay Williamson,54.75,242,442
168,0,20095,Carl Paulson,54.65,229,419
169,0,01226,Fred Couples,54.62,142,260
170,0,02279,Mark Wiebe,54.55,240,440
171,0,01200,Keith Clearwater,54.53,271,497
172,0,06386,Bill Porter,54.04,234,433
173,0,01156,Curt Byrum,54.00,317,587
174,0,07101,Dave Stockton Jr.,53.86,300,557
175,0,01797,Rocco Mediate,53.49,161,301
176,0,01607,Brian Kamm,53.42,320,599
177,0,08537,J.P. Hayes,53.38,284,532
178,0,01468,Gary Hallberg,53.33,256,480
179,0,01550,Ed Humenik,53.32,297,557
180,0,10215,Charlie Rymer,53.28,244,458
181,0,06332,Neal Lancaster,52.97,294,555
182,0,07569,Mark Carnevale,52.81,254,481
183,0,02101,Joey Sindelar,52.51,199,379
184,0,07721,Pat Bates,52.46,277,528
185,0,01133,Billy Ray Brown,52.08,200,384
186,0,02131,Mike Springer,51.94,228,439
187,0,01388,Robert Gamez,51.84,267,515
188,0,20051,Joe Acosta Jr.,51.50,223,433
