RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
81,0,10885,Robert Allenby,66.67,708,1062,-0.20
81,0,29720,Andres Gonzales,66.67,1032,1548,-0.27
81,0,27644,Brian Harman,66.67,1080,1620,-0.27
84,0,20771,Steven Alker,66.57,719,1080,-0.26
85,0,33399,Adam Hadwin,66.55,1114,1674,-0.26
85,0,23108,Matt Kuchar,66.55,1126,1692,-0.31
85,0,22046,Geoff Ogilvy,66.55,575,864,-0.23
88,0,37273,Derek Ernst,66.51,850,1278,-0.22
89,0,20396,Lee Westwood,66.45,622,936,-0.28
90,0,35545,Blayne Barber,66.44,885,1332,-0.27
91,0,24490,George McNeill,66.43,1112,1674,-0.27
92,0,30852,Ryo Ishikawa,66.41,1052,1584,-0.28
93,0,34262,Jon Curran,66.39,944,1422,-0.24
94,0,27936,Martin Laird,66.31,919,1386,-0.27
95,0,29478,Kevin Kisner,66.24,1240,1872,-0.26
95,0,06567,Vijay Singh,66.24,930,1404,-0.25
97,0,12716,Charley Hoffman,66.19,1120,1692,-0.30
98,0,32448,James Hahn,66.13,1119,1692,-0.27
99,0,32200,Roberto Castro,66.11,595,900,-0.24
100,0,25720,Chad Collins,66.10,940,1422,-0.25
101,0,25632,Jimmy Walker,66.09,1023,1548,-0.31
102,0,35532,Tom Hoge,66.03,939,1422,-0.29
103,0,32366,Kevin Chappell,66.02,1022,1548,-0.28
104,0,08075,Jerry Kelly,65.96,938,1422,-0.28
105,0,29289,S.Y. Noh,65.90,771,1170,-0.28
106,0,32102,Rickie Fowler,65.81,841,1278,-0.31
107,0,24781,Hunter Mahan,65.79,971,1476,-0.26
108,0,24138,Ian Poulter,65.71,757,1152,-0.27
109,0,20472,Alex Cejka,65.70,1088,1656,-0.27
109,0,28475,Jeff Overton,65.70,1088,1656,-0.27
111,0,29926,Danny Lee,65.69,1419,2160,-0.30
112,0,27963,Chris Stroud,65.67,993,1512,-0.27
113,0,26851,Marc Leishman,65.62,815,1242,-0.27
113,0,25834,Daniel Summerhays,65.62,1193,1818,-0.30
115,0,23983,Luke Donald,65.57,838,1278,-0.24
116,0,40058,Zac Blair,65.54,1227,1872,-0.25
117,0,32334,Charlie Beljan,65.51,849,1296,-0.25
118,0,30927,Brendon Todd,65.47,1096,1674,-0.28
119,0,23800,Bryce Molder,65.45,1025,1566,-0.27
120,0,27064,Jhonattan Vegas,65.44,1013,1548,-0.26
121,0,32150,Michael Thompson,65.43,954,1458,-0.26
122,0,29222,Billy Hurley III,65.26,928,1422,-0.24
123,0,26596,Ryan Moore,65.24,916,1404,-0.30
123,0,31193,Jim Renner,65.24,775,1188,-0.18
125,0,29223,Sam Saunders,65.23,951,1458,-0.25
126,0,29479,Scott Brown,65.18,1138,1746,-0.28
127,0,30692,Scott Stallings,65.00,702,1080,-0.26
128,0,26331,Charl Schwartzel,64.99,737,1134,-0.26
129,0,27649,Brandt Snedeker,64.97,1111,1710,-0.29
130,0,34409,David Lingmerth,64.94,1052,1620,-0.28
131,0,20848,Ángel Cabrera,64.88,619,954,-0.26
132,0,34174,John Huh,64.85,1179,1818,-0.26
133,0,34130,Sung Joon Park,64.72,897,1386,-0.21
134,0,34261,Scott Langley,64.67,1071,1656,-0.27
135,0,02206,David Toms,64.66,675,1044,-0.24
136,0,25892,Steve Wheatcroft,64.59,965,1494,-0.30
137,0,33419,Cameron Tringale,64.58,1116,1728,-0.25
138,0,25396,Kevin Na,64.56,1104,1710,-0.29
139,0,30926,Chris Kirk,64.54,848,1314,-0.29
140,0,06522,Ernie Els,64.52,662,1026,-0.24
141,0,34360,Patrick Reed,64.42,1148,1782,-0.30
142,0,25493,Nick Taylor,64.41,1055,1638,-0.28
143,0,34358,Jonathan Randolph,64.37,811,1260,-0.25
144,0,24140,Sean O'Hair,64.34,996,1548,-0.29
145,0,25240,D.A. Points,64.29,810,1260,-0.23
146,0,20104,Ken Duke,64.17,1028,1602,-0.25
147,0,26300,Matt Jones,64.05,980,1530,-0.31
148,0,24358,Robert Garrigus,63.97,760,1188,-0.25
149,0,25191,Gonzalo Fernandez-Castaño,63.92,886,1386,-0.24
150,0,25369,Jamie Donaldson,63.83,540,846,-0.25
151,0,24357,K.J. Choi,63.80,712,1116,-0.26
152,0,20593,Greg Chalmers,63.79,620,972,-0.28
153,0,35539,Luke Guthrie,63.75,941,1476,-0.28
154,0,27141,J.B. Holmes,63.66,974,1530,-0.33
155,0,29425,Andrew Svoboda,63.60,893,1404,-0.25
156,0,34563,Chesson Hadley,63.59,1156,1818,-0.29
157,0,28679,Fabián Gómez,63.52,949,1494,-0.27
158,0,25274,Steven Bowditch,63.43,1176,1854,-0.29
159,0,32640,Troy Merritt,63.37,1038,1638,-0.25
160,0,23541,Ben Crane,63.22,660,1044,-0.22
161,0,31560,Brian Stuard,63.20,1058,1674,-0.26
162,0,24494,Erik Compton,63.18,978,1548,-0.28
163,0,30736,Oscar Fraustro,63.17,614,972,-0.26
164,0,33486,Roger Sloan,63.14,591,936,-0.26
165,0,27770,Camilo Villegas,63.05,942,1494,-0.26
166,0,25345,Carl Pettersson,63.00,1202,1908,-0.29
167,0,39977,Max Homa,62.99,839,1332,-0.26
168,0,28259,Sangmoon Bae,62.93,1110,1764,-0.28
169,0,22293,Heath Slocum,62.79,599,954,-0.23
170,0,27895,Jonas Blixt,62.71,824,1314,-0.29
171,0,10860,Justin Leonard,62.57,687,1098,-0.24
172,0,22371,Aaron Baddeley,62.46,832,1332,-0.30
173,0,25349,Tim Wilkinson,62.44,798,1278,-0.24
174,0,21753,Brian Davis,62.26,919,1476,-0.24
175,0,20157,Retief Goosen,62.19,862,1386,-0.26
176,0,25562,Andres Romero,61.70,733,1188,-0.27
177,0,01810,Phil Mickelson,61.51,775,1260,-0.31
178,0,31416,Derek Fathauer,61.33,850,1386,-0.28
179,0,23048,Eric Axley,61.21,606,990,-0.26
180,0,33461,Morgan Hoffmann,61.11,935,1530,-0.31
181,0,20766,Padraig Harrington,61.02,659,1080,-0.25
182,0,24846,Ricky Barnes,60.47,849,1404,-0.29
183,0,34256,Andrew Putnam,59.90,690,1152,-0.27
184,0,28307,Matt Every,58.10,732,1260,-0.24
