RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
151,0,20433,Mark Hensby,-.21,71.48,71.27
151,0,22806,Doug LaBelle II,-.21,71.32,71.11
151,0,24449,Parker McLachlin,-.21,71.52,71.31
154,0,24290,D.J. Brigman,-.25,71.69,71.44
154,0,10213,Dicky Pride,-.25,71.38,71.13
156,0,12510,Chad Campbell,-.32,72.01,71.69
156,0,06373,José María Olazábal,-.32,72.92,72.60
158,0,01024,Billy Andrade,-.33,71.75,71.42
158,0,21805,Harrison Frazar,-.33,71.75,71.42
158,0,01577,Lee Janzen,-.33,71.97,71.64
161,0,02101,Joey Sindelar,-.34,71.80,71.46
162,0,22295,Darron Stiles,-.39,71.68,71.29
163,0,02214,Kirk Triplett,-.40,71.96,71.56
164,0,23613,Rich Barcelo,-.41,71.68,71.27
164,0,25273,Andrew Buckle,-.41,71.53,71.12
164,0,21660,Jason Schultz,-.41,71.63,71.22
167,0,21470,Daisuke Maruyama,-.43,71.57,71.14
168,0,01388,Robert Gamez,-.44,71.73,71.29
168,0,23320,Ryan Palmer,-.44,71.78,71.34
170,0,08881,Tripp Isenhour,-.47,71.66,71.19
171,0,22621,Ben Curtis,-.48,72.50,72.02
172,0,08123,Jeff Brehaut,-.49,71.92,71.43
173,0,26420,Richard Johnson,-.50,71.61,71.11
174,0,07223,Brian Bateman,-.54,72.02,71.48
175,0,26679,Kevin Stadler,-.55,72.13,71.58
176,0,01132,Mark Brooks,-.60,71.62,71.02
176,0,11123,Chris Couch,-.60,72.00,71.40
178,0,12195,Tom Johnson,-.61,71.85,71.24
179,0,02104,Jeff Sluman,-.66,72.53,71.87
180,0,23933,Michael Boyd,-.68,71.90,71.22
180,0,12714,Chris Tidland,-.68,71.81,71.13
182,0,24980,Scott Gutschewski,-.73,71.76,71.03
183,0,21806,Paul Gow,-.75,71.81,71.06
184,0,25892,Steve Wheatcroft,-.76,71.88,71.12
185,0,01249,John Daly,-.77,72.39,71.62
185,0,20691,Greg Owen,-.77,71.99,71.22
187,0,23048,Eric Axley,-.80,72.26,71.46
188,0,01157,Tom Byrum,-.82,72.08,71.26
189,0,21646,David Branshaw,-1.01,72.34,71.33
190,0,27702,Matt Hendrix,-1.05,72.27,71.22
191,0,29476,Kyle Reifers,-1.09,72.46,71.37
192,0,24457,Jaco Van Zyl,-1.22,72.41,71.19
193,0,02036,Jim Rutledge,-1.39,72.41,71.02
194,0,23800,Bryce Molder,-1.44,72.64,71.20
195,0,26360,Bubba Dickerson,-1.45,72.59,71.14
196,0,01473,Todd Hamilton,-1.71,73.58,71.87
