RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
52,0,10213,Dicky Pride,70.93,771,1087
53,0,07003,David Berganio Jr.,70.91,724,1021
53,0,01707,Steve Lowery,70.91,953,1344
55,0,01938,David Peoples,70.88,920,1298
56,0,21961,Charles Howell III,70.83,840,1186
57,0,12645,Brent Geiberger,70.82,779,1100
58,0,23353,J.J. Henry,70.71,828,1171
59,0,10733,Kent Jones,70.54,728,1032
60,0,10860,Justin Leonard,70.49,958,1359
61,0,11032,Frank Lickliter II,70.48,962,1365
62,0,20498,Briny Baird,70.47,1012,1436
63,0,02223,Bob Tway,70.30,1039,1478
64,0,06004,Stephen Ames,70.19,824,1174
65,0,01185,Brandel Chamblee,70.13,716,1021
66,0,08633,Per-Ulrik Johansson,70.06,784,1119
67,0,20433,Mark Hensby,70.03,694,991
68,0,06809,Bob Burns,70.02,869,1241
69,0,10885,Robert Allenby,70.00,1001,1430
70,0,20094,Jonathan Kaye,69.96,1092,1561
71,0,08537,J.P. Hayes,69.79,700,1003
72,0,08123,Jeff Brehaut,69.77,750,1075
73,0,01063,Ben Bates,69.69,515,739
74,0,11011,Mike Sposa,69.64,906,1301
75,0,23614,Rich Beem,69.60,863,1240
76,0,01943,Chris Perry,69.59,746,1072
77,0,01313,Steve Elkington,69.45,573,825
78,0,01810,Phil Mickelson,69.38,750,1081
79,0,01418,Bill Glasson,69.34,631,910
80,0,20566,Kaname Yokoo,69.29,785,1133
81,0,01035,Tommy Armour III,69.16,877,1268
82,0,20593,Greg Chalmers,69.13,860,1244
83,0,10425,Jay Williamson,69.11,868,1256
84,0,08881,Tripp Isenhour,68.98,856,1241
85,0,06332,Neal Lancaster,68.97,1009,1463
85,0,20436,Garrett Willis,68.97,827,1199
87,0,08075,Jerry Kelly,68.96,951,1379
88,0,10565,Ian Leggatt,68.86,807,1172
88,0,22122,Andrew McLardy,68.86,721,1047
90,0,06573,Brandt Jobe,68.85,902,1310
91,0,06617,Brian Henninger,68.81,759,1103
92,0,10585,Scott McCarron,68.77,903,1313
93,0,01666,Bernhard Langer,68.76,548,797
94,0,07867,Woody Austin,68.73,910,1324
95,0,02246,Duffy Waldorf,68.72,657,956
96,0,01042,Paul Azinger,68.65,760,1107
97,0,01677,Tom Lehman,68.64,742,1081
98,0,02099,Scott Simpson,68.60,697,1016
99,0,10201,Matt Gogel,68.59,738,1076
100,0,01945,Kenny Perry,68.55,850,1240
101,0,08339,Spike McRoy,68.51,868,1267
102,0,01761,Len Mattiace,68.50,920,1343
103,0,02106,Chris Smith,68.42,934,1365
104,0,01577,Lee Janzen,68.35,879,1286
105,0,02110,Jerry Smith,68.20,903,1324
106,0,07457,Steve Flesch,68.19,1001,1468
107,0,02279,Mark Wiebe,68.18,570,836
108,0,01553,John Huston,68.10,555,815
109,0,02245,Grant Waite,68.08,723,1062
110,0,12388,Michael Clark II,68.07,810,1190
111,0,23125,Brad Elder,67.94,1032,1519
112,0,21007,Gabriel Hjertstedt,67.80,720,1062
113,0,06012,Greg Kraft,67.70,964,1424
114,0,02257,Brian Watts,67.69,528,780
115,0,20098,Stuart Appleby,67.66,889,1314
116,0,12660,Jesper Parnevik,67.65,826,1221
117,0,06350,Bob May,67.64,738,1091
118,0,01599,Steve Jones,67.56,652,965
119,0,02218,Ted Tryba,67.52,998,1478
120,0,22046,Geoff Ogilvy,67.45,547,811
121,0,12753,David Morland IV,67.14,805,1199
122,0,08057,Brian Wilson,67.06,804,1199
123,0,21806,Paul Gow,67.05,702,1047
124,0,01320,Bob Estes,67.04,787,1174
125,0,06373,José María Olazábal,66.94,401,599
126,0,12652,Cameron Beckman,66.86,922,1379
127,0,20043,Edward Fryatt,66.83,832,1245
128,0,06567,Vijay Singh,66.72,824,1235
129,0,01024,Billy Andrade,66.70,701,1051
130,0,19824,Craig Barlow,66.60,668,1003
131,0,21805,Harrison Frazar,66.55,778,1169
132,0,01161,Mark Calcavecchia,66.48,696,1047
133,0,21949,Joe Ogilvie,66.32,961,1449
134,0,08375,Paul Stankowski,66.31,815,1229
135,0,06140,Sean Murphy,66.26,646,975
136,0,06595,Kevin Sutherland,66.18,869,1313
137,0,06251,Chris DiMarco,65.95,916,1389
138,0,25083,Jeremy Anderson,65.84,634,963
139,0,01378,David Frost,65.82,782,1188
140,0,06515,Shaun Micheel,65.81,918,1395
141,0,12782,Tim Herron,65.72,834,1269
141,0,01685,J.L. Lewis,65.72,974,1482
143,0,10912,Craig Perks,65.63,695,1059
144,0,12705,Cliff Kresge,65.62,750,1143
145,0,08793,Tiger Woods,65.48,662,1011
146,0,07763,Doug Dunakey,65.46,739,1129
147,0,08993,Franklin Langham,65.39,546,835
148,0,09011,David Duval,65.36,632,967
149,0,12680,Shigeki Maruyama,65.26,838,1284
150,0,22892,Jason Gore,65.14,727,1116
151,0,01374,Robin Freeman,65.07,935,1437
152,0,10423,Mike Weir,64.89,765,1179
153,0,06522,Ernie Els,64.85,511,788
154,0,01329,Brad Faxon,64.75,753,1163
155,0,10963,Jimmy Green,64.74,830,1282
156,0,20574,Mathew Goggin,64.71,840,1298
157,0,06613,Tommy Tolles,64.67,776,1200
158,0,12760,Danny Ellis,64.66,686,1061
159,0,01226,Fred Couples,64.64,596,922
160,0,20099,Doug Barron,64.62,559,865
161,0,01926,Steve Pate,64.55,774,1199
161,0,02104,Jeff Sluman,64.55,936,1450
163,0,02101,Joey Sindelar,64.53,593,919
164,0,01706,Davis Love III,64.45,640,993
165,0,06591,Rocky Walcher,64.40,530,823
166,0,06575,Dudley Hart,64.39,642,997
167,0,12823,Carlos Franco,64.37,748,1162
168,0,08535,Gary Nicklaus,64.35,843,1310
169,0,06034,Marco Dawson,64.23,510,794
170,0,06090,Jim McGovern,64.08,562,877
171,0,20229,Stewart Cink,63.98,835,1305
172,0,01941,Tom Pernice Jr.,63.88,909,1423
173,0,06514,Kevin Johnson,63.77,808,1267
174,0,24357,K.J. Choi,63.76,818,1283
175,0,22051,Ben Ferguson,63.70,658,1033
176,0,01200,Keith Clearwater,63.35,548,865
177,0,10649,Tom Scherrer,62.92,582,925
178,0,07101,Dave Stockton Jr.,62.85,533,848
179,0,01887,Mark O'Meara,62.60,534,853
180,0,07749,Brett Quigley,62.49,548,877
181,0,23621,Rory Sabbatini,62.28,568,912
182,0,08063,Kelly Grunewald,62.11,572,921
183,0,19817,Michael Muehr,62.04,796,1283
184,0,21633,Steve Allan,61.83,742,1200
185,0,01723,Andrew Magee,61.43,806,1312
186,0,01927,Dennis Paulson,61.42,621,1011
187,0,07547,Craig Kanada,61.16,666,1089
188,0,01249,John Daly,60.68,679,1119
189,0,12714,Chris Tidland,60.59,678,1119
190,0,02294,Willie Wood,60.00,435,725
191,0,24604,Hunter Haas,57.87,614,1061
192,0,01093,Ronnie Black,57.67,410,711
193,0,01603,Jeff Julian,55.80,428,767
194,0,06527,Steve Stricker,54.13,459,848
