RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
132,0,35087,Bio Kim,98.70,846,26,809
133,0,12510,Chad Campbell,98.66,1266,37,1212
133,0,24357,K.J. Choi,98.66,821,19,791
133,0,10809,Jim Furyk,98.66,1044,28,1002
136,0,24024,Zach Johnson,98.65,892,12,868
137,0,24290,D.J. Brigman,98.63,805,29,765
137,0,26851,Marc Leishman,98.63,1167,34,1117
139,0,24140,Sean O'Hair,98.60,859,22,825
140,0,01797,Rocco Mediate,98.57,698,20,668
141,0,27770,Camilo Villegas,98.56,832,27,793
142,0,20098,Stuart Appleby,98.53,882,23,846
143,0,10885,Robert Allenby,98.52,1012,30,967
143,0,22621,Ben Curtis,98.52,878,19,846
145,0,01810,Phil Mickelson,98.49,859,22,824
146,0,19970,Robert Karlsson,98.46,651,16,625
147,0,12716,Charley Hoffman,98.41,1070,28,1025
147,0,31323,Gary Woodland,98.41,1009,25,968
149,0,21949,Joe Ogilvie,98.38,866,23,829
150,0,21753,Brian Davis,98.33,1319,28,1269
151,0,06643,Paul Goydos,98.26,1095,28,1048
152,0,27141,J.B. Holmes,98.24,680,16,652
153,0,25834,Daniel Summerhays,98.19,996,22,956
154,0,24358,Robert Garrigus,98.18,988,30,940
155,0,26679,Kevin Stadler,98.17,1093,35,1038
156,0,26881,Jarrod Lyle,98.12,1063,25,1018
157,0,30110,Kyle Stanley,98.11,1165,32,1111
158,0,01706,Davis Love III,98.09,787,18,754
159,0,23614,Rich Beem,98.08,676,16,647
160,0,23621,Rory Sabbatini,98.05,870,15,838
161,0,20127,Chris Riley,98.03,1014,31,963
162,0,32640,Troy Merritt,97.98,840,19,804
163,0,06251,Chris DiMarco,97.94,1211,29,1157
164,0,32698,Bobby Gates,97.90,998,23,954
165,0,27120,Troy Matteson,97.87,1175,29,1121
166,0,24980,Scott Gutschewski,97.85,790,18,755
167,0,21350,Ryuji Imada,97.84,1111,31,1056
168,0,30925,Dustin Johnson,97.83,782,16,749
168,0,27797,Derek Lamely,97.83,829,19,792
170,0,09011,David Duval,97.78,854,31,804
171,0,06522,Ernie Els,97.75,888,25,843
172,0,24502,Adam Scott,97.69,648,20,613
173,0,34255,Joseph Bramlett,97.66,898,23,854
174,0,25686,Jason Dufner,97.64,934,20,892
175,0,23409,James Driscoll,97.62,884,18,845
176,0,30946,Alex Prugh,97.52,1047,21,1000
177,0,32366,Kevin Chappell,97.44,899,29,847
178,0,31557,Jim Herman,97.37,835,19,794
179,0,23788,D.J. Trahan,97.28,1249,30,1185
180,0,06621,Joe Durant,97.27,954,23,905
181,0,31401,Zack Miller,97.13,1079,27,1021
182,0,24846,Ricky Barnes,96.81,973,21,921
183,0,25444,Justin Hicks,96.69,665,15,628
184,0,20472,Alex Cejka,96.42,699,12,662
185,0,08725,Tom Gillis,96.26,722,13,682
186,0,26289,Boo Weekley,96.03,882,20,827
