RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
132,0,06332,Neal Lancaster,217,132,85
134,0,01098,Jay Don Blake,218,181,37
134,0,01185,Brandel Chamblee,218,153,65
134,0,06643,Paul Goydos,218,186,32
134,0,10425,Jay Williamson,218,135,83
138,0,01928,Corey Pavin,220,194,26
139,0,12705,Cliff Kresge,222,78,144
139,0,06078,Esteban Toledo,222,192,30
141,0,01361,Dan Forsman,224,177,47
141,0,06090,Jim McGovern,224,54,170
143,0,07763,Doug Dunakey,225,79,146
144,0,20043,Edward Fryatt,227,100,127
144,0,06515,Shaun Micheel,227,87,140
146,0,01374,Robin Freeman,228,77,151
146,0,12753,David Morland IV,228,107,121
148,0,02110,Jerry Smith,230,125,105
149,0,24357,K.J. Choi,233,59,174
149,0,02104,Jeff Sluman,233,72,161
149,0,02218,Ted Tryba,233,114,119
152,0,07867,Woody Austin,235,141,94
152,0,08881,Tripp Isenhour,235,151,84
152,0,21949,Joe Ogilvie,235,102,133
155,0,01320,Bob Estes,236,112,124
156,0,12680,Shigeki Maruyama,238,89,149
156,0,01941,Tom Pernice Jr.,238,66,172
158,0,20229,Stewart Cink,240,69,171
158,0,06251,Chris DiMarco,240,103,137
158,0,21806,Paul Gow,240,117,123
158,0,02010,Loren Roberts,240,193,47
162,0,01093,Ronnie Black,241,49,192
163,0,01577,Lee Janzen,242,138,104
163,0,01599,Steve Jones,242,124,118
165,0,01723,Andrew Magee,246,61,185
166,0,06595,Kevin Sutherland,252,116,136
167,0,01761,Len Mattiace,256,154,102
168,0,01927,Dennis Paulson,258,72,186
169,0,08339,Spike McRoy,261,160,101
169,0,02099,Scott Simpson,261,163,98
171,0,06527,Steve Stricker,263,69,194
172,0,24604,Hunter Haas,265,74,191
173,0,10963,Jimmy Green,272,117,155
173,0,01666,Bernhard Langer,272,179,93
173,0,06591,Rocky Walcher,272,107,165
176,0,02279,Mark Wiebe,273,166,107
177,0,22051,Ben Ferguson,276,101,175
178,0,01926,Steve Pate,290,129,161
179,0,06012,Greg Kraft,295,182,113
180,0,08535,Gary Nicklaus,296,128,168
181,0,07101,Dave Stockton Jr.,297,119,178
182,0,01329,Brad Faxon,301,147,154
183,0,06140,Sean Murphy,309,174,135
184,0,07547,Craig Kanada,310,123,187
185,0,01200,Keith Clearwater,313,137,176
185,0,06373,José María Olazábal,313,188,125
187,0,01378,David Frost,318,179,139
188,0,20099,Doug Barron,328,168,160
189,0,08993,Franklin Langham,332,185,147
190,0,01887,Mark O'Meara,335,156,179
191,0,01603,Jeff Julian,337,144,193
192,0,19817,Michael Muehr,341,158,183
193,0,10649,Tom Scherrer,350,173,177
194,0,02294,Willie Wood,380,190,190
