RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
110,0,46414,Aaron Rai,18.00%,150,27
110,0,58967,Trevor Werbylo,18.00%,100,18
112,0,51890,Greyson Sigg,17.93%,145,26
113,0,52513,Carson Young,17.89%,123,22
114,0,33122,Russell Knox,17.88%,151,27
115,0,51070,Vincent Norrman,17.74%,124,22
116,0,34409,David Lingmerth,17.71%,96,17
117,0,55182,Tom Kim,17.61%,142,25
118,0,33448,Justin Thomas,17.58%,91,16
119,0,58168,Davis Thompson,17.57%,148,26
120,0,34099,Harris English,17.50%,120,21
120,0,40098,Matt Fitzpatrick,17.50%,80,14
122,0,55454,Carl Yuan,17.36%,121,21
123,0,46435,Austin Cook,17.11%,76,13
124,0,34076,Joel Dahmen,17.09%,117,20
125,0,48117,Kurt Kitayama,17.07%,82,14
126,0,19803,Ryan Armour,16.96%,112,19
126,0,29725,Tony Finau,16.96%,112,19
128,0,46441,Robby Shelton,16.94%,124,21
129,0,47079,Harrison Endycott,16.83%,101,17
130,0,32448,James Hahn,16.67%,102,17
131,0,52375,Doug Ghim,16.45%,152,25
132,0,33948,Byeong Hun An,16.28%,129,21
132,0,23320,Ryan Palmer,16.28%,86,14
134,0,56762,Will Gordon,16.11%,149,24
135,0,51414,Brent Grant,16.07%,112,18
136,0,54421,Garrick Higgo,16.06%,137,22
137,0,52372,Cameron Champ,16.05%,81,13
137,0,29970,Dylan Frittelli,16.05%,81,13
139,0,39954,Cody Gribble,16.00%,100,16
139,0,52453,Nicolai Hojgaard,16.00%,50,8
139,0,36724,Augusto Núñez,16.00%,100,16
142,0,23108,Matt Kuchar,15.97%,119,19
142,0,51997,Andrew Novak,15.97%,119,19
144,0,55893,Sam Stevens,15.91%,132,21
145,0,32839,Hideki Matsuyama,15.87%,126,20
146,0,45157,Cam Davis,15.75%,146,23
147,0,31323,Gary Woodland,15.65%,147,23
148,0,29908,C.T. Pan,15.63%,64,10
149,0,34610,Matthias Schwab,15.53%,103,16
150,0,47995,Davis Riley,15.52%,116,18
151,0,46442,Maverick McNealy,15.49%,71,11
152,0,50095,Austin Smotherman,15.45%,123,19
152,0,48699,Callum Tarren,15.45%,123,19
154,0,27129,Luke List,15.43%,162,25
155,0,32757,Patton Kizzire,15.15%,132,20
156,0,31646,Emiliano Grillo,14.97%,147,22
156,0,40250,Taylor Pendrith,14.97%,147,22
158,0,57362,Austin Eckroat,14.88%,121,18
159,0,40006,Erik van Rooyen,14.86%,74,11
159,0,27095,Nick Watney,14.86%,74,11
161,0,39975,Michael Kim,14.78%,115,17
162,0,27963,Chris Stroud,14.75%,61,9
163,0,51349,Nico Echavarria,14.74%,95,14
163,0,39335,Kevin Roy,14.74%,95,14
165,0,35461,Beau Hossler,14.69%,143,21
166,0,29420,Billy Horschel,14.44%,90,13
167,0,46601,Trey Mullinax,14.42%,104,15
168,0,30692,Scott Stallings,14.41%,111,16
169,0,39067,MJ Daffue,14.40%,125,18
170,0,25900,Lucas Glover,14.29%,140,20
171,0,35450,Patrick Cantlay,14.14%,99,14
172,0,34431,Robert Streb,14.13%,92,13
173,0,39997,Corey Conners,14.06%,128,18
174,0,45242,Kevin Yu,13.98%,93,13
175,0,56630,Akshay Bhatia,13.73%,102,14
176,0,25686,Jason Dufner,13.68%,95,13
177,0,27554,Scott Harrington,13.33%,90,12
178,0,34255,Joseph Bramlett,13.27%,113,15
178,0,26596,Ryan Moore,13.27%,113,15
178,0,34046,Jordan Spieth,13.27%,98,13
181,0,29221,Webb Simpson,12.99%,77,10
182,0,12716,Charley Hoffman,12.82%,78,10
183,0,33408,Tyson Alexander,12.39%,113,14
184,0,37455,Si Woo Kim,11.85%,135,16
185,0,52411,Kyle Westmoreland,11.70%,94,11
186,0,49766,Hank Lebioda,11.69%,77,9
187,0,57366,Cameron Young,11.61%,112,13
188,0,31577,Tano Goya,11.54%,104,12
189,0,24925,Jonathan Byrd,11.36%,44,5
190,0,22056,Cameron Percy,10.84%,83,9
191,0,51491,Brandon Matthews,10.00%,70,7
192,0,48084,Wesley Bryan,9.43%,53,5
193,0,31557,Jim Herman,8.11%,111,9
