RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
75,0,02033,Dave Rummells,29.34,2934,100,24
77,0,06214,Guy Boros,29.35,2730,93,23
77,0,01723,Andrew Magee,29.35,2612,89,24
79,0,02294,Willie Wood,29.36,2261,77,25
80,0,01201,Lennie Clements,29.37,2467,84,23
80,0,01690,Bruce Lietzke,29.37,1733,59,25
82,0,02090,Tom Sieckmann,29.38,2321,79,24
83,0,01330,David Feherty,29.41,2000,68,25
83,0,01783,Mark McCumber,29.41,2235,76,25
85,0,01313,Steve Elkington,29.42,1824,62,24
86,0,01226,Fred Couples,29.43,1501,51,23
86,0,02241,Bobby Wadkins,29.43,1972,67,22
88,0,02223,Bob Tway,29.45,2356,80,24
89,0,01435,Wayne Grady,29.46,1650,56,25
89,0,01557,John Inman,29.46,2975,101,21
89,0,01837,Gil Morgan,29.46,1915,65,24
92,0,01607,Brian Kamm,29.47,2770,94,22
93,0,01475,Donnie Hammond,29.49,2448,83,25
93,0,01706,Davis Love III,29.49,2684,91,24
93,0,02322,Richard Zokol,29.49,2182,74,24
96,0,02099,Scott Simpson,29.50,2065,70,24
97,0,01905,Joe Ozaki,29.51,1800,61,24
98,0,01014,Fulton Allem,29.52,2421,82,25
99,0,01527,Scott Hoch,29.53,2776,94,23
100,0,01353,Bruce Fleisher,29.54,2422,82,23
101,0,12661,Todd Barranger,29.55,1980,67,24
101,0,06034,Marco Dawson,29.55,2512,85,21
103,0,06020,Steve Brodie,29.56,2513,85,22
103,0,02256,Tom Watson,29.56,1596,54,23
105,0,01996,Mike Reid,29.57,1981,67,20
105,0,02133,Craig Stadler,29.57,2040,69,25
107,0,06128,Steve Lamontagne,29.58,2337,79,15
108,0,01748,Doug Martin,29.60,2398,81,24
108,0,01891,David Ogrin,29.60,2664,90,24
108,0,01926,Steve Pate,29.60,2753,93,24
111,0,01143,Brad Bryant,29.61,3228,109,23
111,0,01261,Jay Delsing,29.61,2576,87,24
113,0,01569,Peter Jacobsen,29.62,2014,68,24
113,0,01677,Tom Lehman,29.62,2399,81,25
115,0,01133,Billy Ray Brown,29.63,1659,56,11
115,0,08337,Mike Heinen,29.63,2341,79,24
115,0,12660,Jesper Parnevik,29.63,1659,56,23
118,0,01060,Dave Barr,29.64,2786,94,9
118,0,07235,John Morse,29.64,2253,76,24
120,0,01306,David Edwards,29.65,2431,82,22
120,0,01633,Tom Kite,29.65,2313,78,23
122,0,01682,Wayne Levi,29.67,2463,83,24
122,0,06140,Sean Murphy,29.67,2522,85,24
122,0,02135,Mike Standly,29.67,2759,93,19
125,0,01920,Craig Parry,29.68,1840,62,25
126,0,01938,David Peoples,29.69,2613,88,23
127,0,01381,Fred Funk,29.71,3120,105,23
127,0,01549,Mike Hulbert,29.71,3060,103,23
127,0,06016,Brad Lardon,29.71,1634,55,23
130,0,01385,Jim Gallagher Jr.,29.72,2467,83,25
131,0,06575,Dudley Hart,29.73,2408,81,15
131,0,10213,Dicky Pride,29.73,2200,74,24
131,0,02167,Mike Sullivan,29.73,2111,71,24
134,0,01418,Bill Glasson,29.75,2231,75,23
135,0,01196,Brian Claar,29.76,2946,99,23
136,0,01971,Dillard Pruitt,29.78,2621,88,22
137,0,01219,John Cook,29.79,2383,80,25
138,0,06088,Steve Gotsche,29.80,1669,56,25
139,0,02321,Fuzzy Zoeller,29.81,2176,73,25
140,0,01577,Lee Janzen,29.82,2624,88,25
140,0,06062,Charles Raulerson,29.82,1849,62,24
142,0,06251,Chris DiMarco,29.83,2565,86,25
142,0,02095,Larry Silveira,29.83,2297,77,25
144,0,01927,Dennis Paulson,29.84,2268,76,24
145,0,01408,Kelly Gibson,29.85,2776,93,23
146,0,06078,Esteban Toledo,29.86,2329,78,25
147,0,01156,Curt Byrum,29.88,2420,81,24
147,0,02100,Tim Simpson,29.88,2719,91,24
149,0,01307,Joel Edwards,29.89,2541,85,24
150,0,01550,Ed Humenik,29.90,2661,89,23
151,0,06350,Bob May,29.91,2333,78,26
152,0,08375,Paul Stankowski,29.93,2275,76,23
153,0,01139,Olin Browne,29.95,2725,91,24
154,0,01266,Clark Dennis,29.96,2936,98,24
154,0,02245,Grant Waite,29.96,2097,70,24
156,0,02246,Duffy Waldorf,29.98,2398,80,23
157,0,02190,Doug Tewell,29.99,2519,84,26
158,0,01864,Larry Nelson,30.02,1651,55,24
158,0,07101,Dave Stockton Jr.,30.02,2702,90,25
160,0,01766,Billy Mayfair,30.04,2974,99,24
161,0,02170,Hal Sutton,30.05,2915,97,25
161,0,06591,Rocky Walcher,30.05,1923,64,25
163,0,01288,Ed Dougherty,30.06,2946,98,24
164,0,01006,John Adams,30.07,2466,82,24
164,0,06090,Jim McGovern,30.07,2857,95,25
166,0,01629,Eddie Kirby,30.08,1564,52,23
166,0,02201,Jim Thorpe,30.08,2286,76,24
168,0,01975,Tom Purtzer,30.09,2046,68,25
169,0,02224,Greg Twiggs,30.11,1927,64,25
170,0,01890,Brett Ogle,30.14,1748,58,24
171,0,01388,Robert Gamez,30.20,2295,76,17
172,0,07781,Ty Armstrong,30.30,1818,60,23
173,0,02101,Joey Sindelar,30.34,1972,65,26
174,0,01392,Tom Garner,30.36,1700,56,25
174,0,01648,Billy Kratzert,30.36,2095,69,24
176,0,01986,Joey Rassett,30.39,2158,71,25
177,0,07569,Mark Carnevale,30.40,2614,86,22
178,0,01361,Dan Forsman,30.53,2076,68,24
179,0,01725,John Mahaffey,30.59,2294,75,25
