RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
153,0,24140,Sean O'Hair,166.0,514038,86
153,0,46441,Robby Shelton,166.0,1374392,230
155,0,33204,Shane Lowry,166.2,951396,159
156,0,48117,Kurt Kitayama,166.4,1006547,168
156,0,31202,William McGirt,166.4,569184,95
156,0,23320,Ryan Palmer,166.4,1131875,189
156,0,27963,Chris Stroud,166.4,605153,101
160,0,25900,Lucas Glover,166.7,1092289,182
160,0,27349,Alex Noren,166.7,1080234,180
162,0,57362,Austin Eckroat,166.8,1098959,183
162,0,31560,Brian Stuard,166.8,912858,152
164,0,32791,K.H. Lee,166.9,1213426,202
164,0,48887,Matt Wallace,166.9,1195673,199
166,0,34099,Harris English,167.1,1251057,208
166,0,24024,Zach Johnson,167.1,914596,152
166,0,34046,Jordan Spieth,167.1,974296,162
169,0,34256,Andrew Putnam,167.2,1215725,202
169,0,40115,Adam Svensson,167.2,1426649,237
171,0,47993,Denny McCarthy,167.7,1219463,202
172,0,23108,Matt Kuchar,168.0,1070349,177
173,0,33122,Russell Knox,168.1,1216554,201
174,0,49960,Sepp Straka,168.3,1272183,210
175,0,56762,Will Gordon,168.4,1637238,270
176,0,36326,David Lipsky,168.5,1516655,250
176,0,28252,Seamus Power,168.5,1031437,170
178,0,26596,Ryan Moore,168.9,900110,148
179,0,30163,Henrik Norlander,169.0,1094913,180
180,0,35450,Patrick Cantlay,169.4,804970,132
180,0,24502,Adam Scott,169.4,829341,136
182,0,46435,Austin Cook,169.6,952607,156
183,0,32839,Hideki Matsuyama,169.7,1001874,164
183,0,46970,Jon Rahm,169.7,928668,152
185,0,30911,Tommy Fleetwood,170.3,932052,152
185,0,46414,Aaron Rai,170.3,1367434,223
187,0,59018,Ryan Gerard,170.7,995766,162
188,0,31323,Gary Woodland,171.2,1405173,228
189,0,46046,Scottie Scheffler,171.4,839386,136
190,0,34098,Russell Henley,171.6,1074698,174
191,0,29420,Billy Horschel,172.3,967824,156
191,0,48081,Xander Schauffele,172.3,930301,150
193,0,34409,David Lingmerth,173.4,1167071,187
