RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
44,0,48117,Kurt Kitayama,174.4,1318105,210
44,0,30163,Henrik Norlander,174.4,1456839,232
44,0,48699,Callum Tarren,174.4,1946556,310
49,0,22371,Aaron Baddeley,174.6,1363812,217
49,0,45522,Christiaan Bezuidenhout,174.6,1797318,286
49,0,33653,Thomas Detry,174.6,1622107,258
52,0,20229,Stewart Cink,174.8,1510114,240
52,0,48867,Matti Schmid,174.8,1353027,215
54,0,23108,Matt Kuchar,175.3,1842597,292
55,0,31557,Jim Herman,175.4,1218955,193
56,0,32448,James Hahn,175.5,1554657,246
57,0,52513,Carson Young,175.6,1789439,283
58,0,47988,Nick Hardy,175.8,2234580,353
58,0,33597,Harry Higgs,175.8,1316713,208
58,0,30926,Chris Kirk,175.8,1904552,301
58,0,49960,Sepp Straka,175.8,1967972,311
62,0,27214,Kevin Streelman,175.9,1886762,298
63,0,55789,Taylor Montgomery,176.2,2365343,373
63,0,39335,Kevin Roy,176.2,1281017,202
63,0,34431,Robert Streb,176.2,1331835,210
66,0,45609,Tyler Duncan,176.3,1840641,290
66,0,12716,Charley Hoffman,176.3,1320468,208
68,0,55708,Hayden Buckley,176.4,1498752,236
68,0,52453,Nicolai Hojgaard,176.4,940121,148
68,0,35449,Adam Long,176.4,2057497,324
71,0,36326,David Lipsky,176.7,1934242,304
72,0,47591,Eric Cole,176.9,3050304,479
73,0,33948,Byeong Hun An,177.2,2258220,354
73,0,28420,Ryan Brehm,177.2,1493111,234
73,0,34610,Matthias Schwab,177.2,1715619,269
73,0,24502,Adam Scott,177.2,1530662,240
77,0,31577,Tano Goya,177.3,1652956,259
78,0,29970,Dylan Frittelli,177.4,1283460,201
78,0,51491,Brandon Matthews,177.4,907014,142
78,0,27349,Alex Noren,177.4,1705462,267
78,0,54783,Dylan Wu,177.4,2062800,323
82,0,33413,Ben Martin,177.5,2013160,315
82,0,22405,Justin Rose,177.5,1406164,220
82,0,48119,Ben Taylor,177.5,1987057,311
85,0,34466,Peter Malnati,177.8,1767076,276
86,0,39546,Keith Mitchell,178.0,1851408,289
87,0,39954,Cody Gribble,178.1,1166848,182
87,0,46441,Robby Shelton,178.1,1917158,299
87,0,25632,Jimmy Walker,178.1,1776027,277
90,0,34363,Tyrrell Hatton,178.2,1834753,286
90,0,32640,Troy Merritt,178.2,1680929,262
92,0,39977,Max Homa,178.3,2246903,350
92,0,46442,Maverick McNealy,178.3,1104159,172
94,0,28775,Nate Lashley,178.4,2145024,334
94,0,49947,Taylor Moore,178.4,1933463,301
96,0,33141,Keegan Bradley,178.8,1859829,289
96,0,35617,Martin Trainer,178.8,933472,145
98,0,29908,C.T. Pan,178.9,991711,154
98,0,34256,Andrew Putnam,178.9,2047517,318
100,0,35461,Beau Hossler,179.1,2146859,333
100,0,52411,Kyle Westmoreland,179.1,1264035,196
102,0,52955,Ludvig Åberg,179.4,1407735,218
102,0,34076,Joel Dahmen,179.4,1679024,260
102,0,50525,Collin Morikawa,179.4,1718122,266
105,0,46340,Alex Smalley,179.5,2222547,344
105,0,45242,Kevin Yu,179.5,1337396,207
107,0,25818,Scott Piercy,179.6,1777567,275
107,0,46970,Jon Rahm,179.6,1777545,275
107,0,58967,Trevor Werbylo,179.6,1253999,194
110,0,36871,Matt NeSmith,179.7,2005136,310
110,0,51997,Andrew Novak,179.7,1643201,254
112,0,51766,Wyndham Clark,179.8,2323987,359
112,0,32757,Patton Kizzire,179.8,2019121,312
112,0,27936,Martin Laird,179.8,1611721,249
115,0,47983,Chad Ramey,179.9,2318397,358
116,0,46717,Viktor Hovland,180.0,2054730,317
116,0,36699,Patrick Rodgers,180.0,1957208,302
118,0,26476,Chez Reavie,180.2,1939593,299
119,0,37338,Zecheng Dou,180.3,1927437,297
119,0,39058,Lucas Herbert,180.3,1207333,186
121,0,29535,Brice Garnett,180.5,1500757,231
121,0,51070,Vincent Norrman,180.5,1741012,268
121,0,40115,Adam Svensson,180.5,2742362,422
124,0,58696,Peter Kuest,180.6,1163941,179
125,0,33399,Adam Hadwin,180.7,2062218,317
126,0,45157,Cam Davis,180.9,2207898,339
126,0,54591,Ben Griffin,180.9,2363685,363
126,0,51890,Greyson Sigg,180.9,2116331,325
129,0,31202,William McGirt,181.1,919413,141
130,0,31646,Emiliano Grillo,181.2,2224803,341
131,0,34255,Joseph Bramlett,181.3,1690434,259
131,0,47504,Sam Burns,181.3,1892961,290
133,0,52374,Brandon Wu,181.4,2181123,334
134,0,40098,Matt Fitzpatrick,181.7,1602526,245
135,0,47079,Harrison Endycott,181.9,1663028,254
136,0,39324,J.J. Spaun,182.0,2076722,317
137,0,28237,Rory McIlroy,182.1,1704654,260
138,0,32102,Rickie Fowler,182.2,2308707,352
138,0,47128,Richy Werenski,182.2,1718888,262
140,0,52375,Doug Ghim,182.5,1878795,286
140,0,28252,Seamus Power,182.5,1556684,237
142,0,56630,Akshay Bhatia,182.6,1538276,234
143,0,39971,Sungjae Im,182.7,2388067,363
144,0,29221,Webb Simpson,182.8,1276569,194
145,0,25686,Jason Dufner,183.1,1673859,254
145,0,23320,Ryan Palmer,183.1,1648031,250
147,0,54421,Garrick Higgo,183.3,2389250,362
148,0,32366,Kevin Chappell,183.4,884671,134
149,0,51634,Sahith Theegala,183.6,2366141,358
150,0,40250,Taylor Pendrith,183.7,1905016,288
151,0,51349,Nico Echavarria,183.9,1138851,172
152,0,30692,Scott Stallings,184.0,1543212,233
153,0,32662,Michael Gligic,184.1,1140102,172
153,0,29420,Billy Horschel,184.1,1279403,193
155,0,33204,Shane Lowry,184.2,1379358,208
155,0,32333,Kevin Tway,184.2,1836364,277
157,0,34099,Harris English,184.6,1993844,300
158,0,48887,Matt Wallace,184.7,1655239,249
159,0,33448,Justin Thomas,184.8,1869774,281
160,0,35450,Patrick Cantlay,185.0,1938454,291
160,0,35506,Mackenzie Hughes,185.0,1744536,262
162,0,57366,Cameron Young,185.1,1885456,283
163,0,49453,Trevor Cone,185.2,1660106,249
163,0,58168,Davis Thompson,185.2,2254041,338
165,0,36724,Augusto Núñez,185.3,1341020,201
166,0,59018,Ryan Gerard,185.4,1314631,197
167,0,29725,Tony Finau,185.6,2091267,313
168,0,57362,Austin Eckroat,185.9,1853671,277
169,0,48081,Xander Schauffele,186.0,1881472,281
170,0,51950,Max McGreevy,186.3,1320971,197
171,0,50188,S.H. Kim,186.5,2558522,381
171,0,32791,K.H. Lee,186.5,2067968,308
171,0,46046,Scottie Scheffler,186.5,2282177,340
171,0,40006,Erik van Rooyen,186.5,1490651,222
175,0,31323,Gary Woodland,186.6,1887945,281
176,0,55182,Tom Kim,186.8,2245712,334
177,0,46601,Trey Mullinax,187.2,1637330,243
178,0,56762,Will Gordon,187.3,2426995,360
179,0,27554,Scott Harrington,187.6,1452174,215
180,0,24925,Jonathan Byrd,187.7,777072,115
181,0,54628,Lee Hodges,188.0,2117916,313
181,0,34046,Jordan Spieth,188.0,1617798,239
183,0,37455,Si Woo Kim,188.2,2310251,341
184,0,35310,Lanto Griffin,188.4,1071683,158
185,0,36801,Mark Hubbard,188.5,2367827,349
186,0,39067,MJ Daffue,188.6,2002509,295
187,0,36799,Stephan Jaeger,189.1,2968897,436
188,0,27129,Luke List,189.3,2193905,322
189,0,52372,Cameron Champ,189.4,1575289,231
190,0,28089,Jason Day,189.8,1701280,249
191,0,51414,Brent Grant,189.9,1360460,199
192,0,46414,Aaron Rai,190.1,2340055,342
193,0,30911,Tommy Fleetwood,190.8,1820400,265
