RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
169,0,30163,Henrik Norlander,176.9,5959279.000,936
171,0,22405,Justin Rose,177.2,4715311.000,739
172,0,35879,Kelly Kraft,177.4,6444864.000,1009
172,0,27936,Martin Laird,177.4,5959309.000,933
174,0,29535,Brice Garnett,177.7,5564174.000,870
174,0,26596,Ryan Moore,177.7,5680759.000,888
176,0,49766,Hank Lebioda,177.8,3668429.000,573
177,0,24024,Zach Johnson,177.9,4924799.000,769
178,0,24925,Jonathan Byrd,178.1,3283115.000,512
179,0,27095,Nick Watney,178.3,4782024.000,745
180,0,27963,Chris Stroud,178.5,3656229.000,569
181,0,35449,Adam Long,178.7,7634935.000,1187
182,0,40058,Zac Blair,179.7,5620789.000,869
183,0,22371,Aaron Baddeley,180.2,5293294.000,816
183,0,26476,Chez Reavie,180.2,7686090.000,1185
185,0,35901,Paul Haley II,180.3,6191786.000,954
186,0,30927,Brendon Todd,181.2,7820232.000,1199
187,0,32816,Satoshi Kodaira,182.4,3879847.000,591
188,0,31202,William McGirt,183.6,3403967.000,515
189,0,19803,Ryan Armour,184.1,6111940.000,922
190,0,46435,Austin Cook,185.2,5119564.000,768
190,0,34256,Andrew Putnam,185.2,8255108.000,1238
192,0,34409,David Lingmerth,187.1,5427787.000,806
193,0,31560,Brian Stuard,189.1,4691094.000,689
