RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
124,0,47483,Will Zalatoris,62.66%,240251.5,383439
125,0,30911,Tommy Fleetwood,62.65%,262114.5,418367
126,0,37455,Si Woo Kim,62.64%,316527.5,505302
126,0,48119,Ben Taylor,62.64%,217079.6,346577
128,0,47679,Victor Perez,62.62%,243209.1,388363
129,0,54591,Ben Griffin,62.59%,363182.9,580294
130,0,40115,Adam Svensson,62.54%,402183.2,643129
131,0,33968,Thorbjørn Olesen,62.50%,160362.8,256564
132,1,51349,Nico Echavarria,62.49%,281321.2,450180
133,-1,35532,Tom Hoge,62.48%,369024.7,590612
134,-1,33486,Roger Sloan,62.47%,216160.4,346036
135,-2,28252,Seamus Power,62.44%,357580.4,572719
136,0,57900,Chandler Phillips,62.38%,297801.5,477367
137,0,36871,Matt NeSmith,62.34%,247964.5,397734
137,0,52666,Sami Valimaki,62.34%,227655.4,365198
139,2,52375,Doug Ghim,62.33%,315354.9,505977
140,-1,49960,Sepp Straka,62.31%,267822.1,429855
141,-1,50525,Collin Morikawa,62.29%,280432.1,450227
142,0,27644,Brian Harman,62.27%,319155.4,512530
143,1,51287,Ryo Hisatsune,62.26%,279488.2,448885
144,-1,32640,Troy Merritt,62.25%,231551.0,371961
145,0,25493,Nick Taylor,62.22%,303628.4,488028
146,0,30163,Henrik Norlander,62.21%,195646.0,314486
147,1,52513,Carson Young,62.16%,294434.7,473684
148,-1,47983,Chad Ramey,62.14%,274112.2,441123
149,0,36801,Mark Hubbard,62.08%,350813.4,565129
150,0,54628,Lee Hodges,62.06%,343556.3,553617
151,0,54783,Dylan Wu,62.01%,279094.7,450049
152,0,39327,Ben Silverman,62.00%,281491.3,454024
153,0,29908,C.T. Pan,61.94%,226376.9,365486
153,1,51890,Greyson Sigg,61.94%,262183.3,423277
155,1,27770,Camilo Villegas,61.91%,176002.2,284308
156,-1,52374,Brandon Wu,61.89%,250202.7,404279
157,0,47993,Denny McCarthy,61.86%,317135.1,512681
158,-1,31646,Emiliano Grillo,61.85%,308680.9,499110
158,-1,37275,Sam Ryder,61.85%,237553.4,384066
160,0,34098,Russell Henley,61.77%,258904.0,419144
161,0,40162,Justin Lower,61.74%,329523.5,533759
162,0,32367,Jorge Campillo,61.71%,164511.6,266584
162,0,36326,David Lipsky,61.71%,229521.3,371913
164,0,27936,Martin Laird,61.70%,229523.1,372026
165,1,28775,Nate Lashley,61.68%,245387.5,397854
166,-1,27349,Alex Noren,61.65%,241092.9,391067
167,1,25900,Lucas Glover,61.52%,305258.4,496224
168,-1,46414,Aaron Rai,61.51%,298961.4,486061
169,0,47806,Raul Pereda,61.42%,142091.7,231352
170,0,46441,Robby Shelton,61.35%,260241.7,424166
171,0,55789,Taylor Montgomery,61.31%,184515.7,300971
172,0,45522,Christiaan Bezuidenhout,61.16%,285421.5,466673
173,0,36884,Ben Kohles,61.09%,288125.7,471611
174,0,23108,Matt Kuchar,61.00%,262440.8,430207
175,0,24024,Zach Johnson,60.94%,167864.3,275450
176,0,29535,Brice Garnett,60.87%,167819.5,275713
177,0,26596,Ryan Moore,60.75%,248403.2,408918
178,0,29478,Kevin Kisner,60.43%,181616.9,300536
179,0,40058,Zac Blair,60.39%,287310.9,475748
180,0,26476,Chez Reavie,60.34%,216645.3,359012
181,0,30927,Brendon Todd,60.04%,343378.0,571883
182,0,22371,Aaron Baddeley,60.01%,228088.7,380064
183,0,27649,Brandt Snedeker,59.95%,201064.9,335394
184,0,34256,Andrew Putnam,59.60%,287817.5,482910
