RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
84,0,22371,Aaron Baddeley,8' 6",2792.417,327
84,0,23409,James Driscoll,8' 6",2957.250,349
84,0,06643,Paul Goydos,8' 6",3461.167,406
84,0,23718,Nathan Green,8' 6",3586.833,423
84,0,31557,Jim Herman,8' 6",2459.500,289
84,0,26300,Matt Jones,8' 6",3224.917,381
84,0,35087,Bio Kim,8' 6",3126.500,368
84,0,01810,Phil Mickelson,8' 6",2583.833,304
84,0,27963,Chris Stroud,8' 6",3335.583,394
84,0,32150,Michael Thompson,8' 6",3159.917,372
94,0,34255,Joseph Bramlett,8' 7",2855.417,332
94,0,23673,Michael Connell,8' 7",3451.250,401
94,0,09011,David Duval,8' 7",2643.500,307
94,0,23353,J.J. Henry,8' 7",3369.417,391
94,0,08075,Jerry Kelly,8' 7",3182.833,370
94,0,27797,Derek Lamely,8' 7",2648.000,308
94,0,23548,Bill Lunde,8' 7",3144.500,368
94,0,24781,Hunter Mahan,8' 7",3169.917,368
102,0,28087,Kris Blanks,8' 8",3555.750,409
102,0,20229,Stewart Cink,8' 8",2422.833,279
102,0,06573,Brandt Jobe,8' 8",3346.333,385
102,0,26881,Jarrod Lyle,8' 8",3786.083,435
102,0,27330,Josh Teater,8' 8",4081.750,473
102,0,33419,Cameron Tringale,8' 8",4199.083,483
108,0,26758,David Hearn,8' 9",3241.917,371
108,0,30711,Colt Knost,8' 9",3457.250,396
108,0,28475,Jeff Overton,8' 9",3485.750,400
108,0,31193,Jim Renner,8' 9",2493.167,285
108,0,25457,Alexandre Rocha,8' 9",2176.500,248
108,0,30110,Kyle Stanley,8' 9",3470.167,398
114,0,06004,Stephen Ames,8' 10",2861.083,325
114,0,24507,Jason Bohn,8' 10",2928.583,332
114,0,08725,Tom Gillis,8' 10",2251.750,254
114,0,25900,Lucas Glover,8' 10",2778.750,314
114,0,20157,Retief Goosen,8' 10",1901.833,215
114,0,12782,Tim Herron,8' 10",3630.500,410
114,0,01797,Rocco Mediate,8' 10",2539.417,288
114,0,28620,Aron Price,8' 10",2185.417,247
114,0,33911,Nate Smith,8' 10",2784.667,314
123,0,20498,Briny Baird,8' 11",2118.833,237
123,0,32366,Kevin Chappell,8' 11",3008.500,336
123,0,20160,Charlie Wi,8' 11",3848.417,430
126,0,24924,Bill Haas,9' 0",3243.333,359
126,0,28158,Steve Marino,9' 0",3159.333,350
126,0,25834,Daniel Summerhays,9' 0",3432.417,383
129,0,29720,Andres Gonzales,9' 1",2062.250,228
129,0,32640,Troy Merritt,9' 1",2870.750,317
129,0,28486,Michael Putnam,9' 1",2658.417,294
129,0,27095,Nick Watney,9' 1",2880.167,318
133,0,21407,Arjun Atwal,9' 2",4259.417,465
133,0,24290,D.J. Brigman,9' 2",2971.333,323
133,0,29478,Kevin Kisner,9' 2",3351.000,366
133,0,24490,George McNeill,9' 2",3045.250,331
133,0,21949,Joe Ogilvie,9' 2",3409.083,371
133,0,25562,Andres Romero,9' 2",3590.917,393
133,0,31323,Gary Woodland,9' 2",3100.083,339
140,0,29910,Blake Adams,9' 3",5393.250,585
140,0,29718,Anthony Kim,9' 3",2950.750,319
140,0,10585,Scott McCarron,9' 3",3142.833,340
140,0,25572,Graeme McDowell,9' 3",1900.583,206
140,0,27939,Matt McQuillan,9' 3",2425.750,262
140,0,27933,John Merrick,9' 3",2813.417,305
140,0,31401,Zack Miller,9' 3",4056.167,439
140,0,25818,Scott Piercy,9' 3",3011.833,325
140,0,26951,Johnson Wagner,9' 3",3356.750,362
149,0,23614,Rich Beem,9' 4",2525.917,271
149,0,32102,Rickie Fowler,9' 4",3366.500,362
149,0,29518,Brendan Steele,9' 4",3783.667,404
152,0,12652,Cameron Beckman,9' 5",3344.500,354
152,0,11123,Chris Couch,9' 5",3652.167,388
152,0,23541,Ben Crane,9' 5",3059.500,326
152,0,28679,Fabián Gómez,9' 5",3432.750,363
152,0,23497,Tag Ridings,9' 5",3899.917,415
152,0,24502,Adam Scott,9' 5",2024.583,215
158,0,32698,Bobby Gates,9' 6",3504.833,370
158,0,30925,Dustin Johnson,9' 6",2479.417,260
158,0,27974,Sung Kang,9' 6",2574.083,272
158,0,20645,John Senden,9' 6",3499.333,368
158,0,27770,Camilo Villegas,9' 6",3035.750,320
163,0,20070,Matt Bettencourt,9' 7",4298.083,449
163,0,26420,Richard Johnson,9' 7",2925.083,305
165,0,34072,Will Strickler,9' 8",2401.333,248
166,0,25274,Steven Bowditch,9' 9",4143.083,426
166,0,27120,Troy Matteson,9' 9",4337.667,446
166,0,26476,Chez Reavie,9' 9",4057.250,417
166,0,26679,Kevin Stadler,9' 9",3429.583,352
166,0,25804,Bubba Watson,9' 9",2650.417,272
171,0,30750,Tommy Gainey,9' 10",4340.833,443
171,0,33413,Ben Martin,9' 10",3534.667,359
171,0,30692,Scott Stallings,9' 10",3449.667,352
171,0,26668,Marc Turnesa,9' 10",2383.250,242
171,0,26289,Boo Weekley,9' 10",2567.000,260
176,0,33141,Keegan Bradley,9' 11",4192.167,424
177,0,10733,Kent Jones,10' 0",3563.083,356
178,0,26287,Roland Thatcher,10' 2",3454.250,339
179,0,29420,Billy Horschel,10' 3",3279.000,320
180,0,24358,Robert Garrigus,10' 4",3718.000,360
180,0,27064,Jhonattan Vegas,10' 4",3807.000,367
182,0,27141,J.B. Holmes,10' 7",2578.917,243
183,0,30946,Alex Prugh,10' 10",3898.000,359
184,0,20848,Ángel Cabrera,11' 1",2102.333,189
184,0,25444,Justin Hicks,11' 1",2631.417,238
186,0,32876,Martin Piller,11' 4",3558.583,313
