RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
92,0,11011,Mike Sposa,16.06,211,1314
93,0,08537,J.P. Hayes,16.10,258,1602
94,0,01619,Skip Kendall,16.12,325,2016
95,0,20099,Doug Barron,16.19,239,1476
95,0,01185,Brandel Chamblee,16.19,204,1260
97,0,01132,Mark Brooks,16.22,257,1584
98,0,01035,Tommy Armour III,16.23,260,1602
99,0,20574,Mathew Goggin,16.24,266,1638
100,0,01905,Joe Ozaki,16.25,155,954
101,0,23125,Brad Elder,16.26,322,1980
101,0,10457,Frank Nobilo,16.26,278,1710
103,0,21805,Harrison Frazar,16.27,205,1260
104,0,06515,Shaun Micheel,16.30,267,1638
105,0,02279,Mark Wiebe,16.43,272,1656
106,0,01941,Tom Pernice Jr.,16.44,284,1728
107,0,06581,David Sutherland,16.46,314,1908
108,0,01014,Fulton Allem,16.52,223,1350
109,0,01093,Ronnie Black,16.53,235,1422
110,0,01724,Jeff Maggert,16.60,245,1476
111,0,01098,Jay Don Blake,16.61,278,1674
111,0,01374,Robin Freeman,16.61,293,1764
113,0,20029,Notah Begay III,16.67,234,1404
113,0,19881,Robert Damron,16.67,273,1638
113,0,06090,Jim McGovern,16.67,159,954
113,0,07101,Dave Stockton Jr.,16.67,261,1566
113,0,02257,Brian Watts,16.67,264,1584
118,0,10963,Jimmy Green,16.73,250,1494
119,0,08385,Omar Uresti,16.78,284,1692
120,0,12388,Michael Clark II,16.81,242,1440
121,0,10585,Scott McCarron,16.84,297,1764
122,0,12652,Cameron Beckman,16.87,246,1458
122,0,10912,Craig Perks,16.87,249,1476
124,0,01388,Robert Gamez,16.89,231,1368
125,0,01376,Bob Friend,16.97,281,1656
126,0,08547,John Maginnes,17.00,303,1782
127,0,07749,Brett Quigley,17.02,193,1134
128,0,06044,Scott Gump,17.04,322,1890
129,0,20043,Edward Fryatt,17.07,298,1746
130,0,07867,Woody Austin,17.11,311,1818
130,0,20445,Casey Martin,17.11,271,1584
132,0,01599,Steve Jones,17.14,219,1278
133,0,01927,Dennis Paulson,17.15,250,1458
134,0,11653,Paul Curry,17.19,198,1152
135,0,01063,Ben Bates,17.20,322,1872
135,0,01175,Jim Carter,17.20,291,1692
137,0,01024,Billy Andrade,17.25,267,1548
138,0,06617,Brian Henninger,17.29,277,1602
139,0,01766,Billy Mayfair,17.30,274,1584
140,0,07763,Doug Dunakey,17.36,250,1440
141,0,21209,Sergio Garcia,17.41,163,936
142,0,02101,Joey Sindelar,17.46,264,1512
143,0,10569,Mike Brisky,17.57,272,1548
144,0,01533,P.H. Horgan III,17.61,206,1170
145,0,01040,Emlyn Aubrey,17.62,203,1152
146,0,10201,Matt Gogel,17.66,267,1512
147,0,01326,Nick Faldo,17.69,156,882
148,0,02131,Mike Springer,17.70,258,1458
149,0,08045,Perry Moss,17.71,169,954
150,0,06088,Steve Gotsche,17.73,284,1602
151,0,01313,Steve Elkington,17.82,186,1044
151,0,20105,Jeff Gove,17.82,263,1476
153,0,10962,Bradley Hughes,17.84,289,1620
154,0,23621,Rory Sabbatini,17.94,268,1494
155,0,01408,Kelly Gibson,17.95,265,1476
156,0,01142,Bart Bryant,18.04,237,1314
156,0,01261,Jay Delsing,18.04,302,1674
158,0,06573,Brandt Jobe,18.12,287,1584
159,0,21007,Gabriel Hjertstedt,18.21,272,1494
160,0,12753,David Morland IV,18.22,282,1548
161,0,01457,Jay Haas,18.25,253,1386
162,0,12823,Carlos Franco,18.32,277,1512
162,0,21593,Keith Nolan,18.32,188,1026
164,0,01887,Mark O'Meara,18.38,182,990
165,0,01282,Trevor Dodds,18.45,279,1512
166,0,06527,Steve Stricker,18.49,203,1098
167,0,12449,Ryan Howison,18.52,270,1458
168,0,01975,Tom Purtzer,18.55,187,1008
169,0,24356,Jason Buha,18.56,274,1476
170,0,01489,Steve Hart,18.65,235,1260
171,0,02133,Craig Stadler,18.69,222,1188
172,0,10213,Dicky Pride,18.74,317,1692
173,0,01378,David Frost,18.78,213,1134
174,0,06613,Tommy Tolles,18.80,203,1080
175,0,10117,Bob Heintz,18.82,288,1530
175,0,22064,Craig Spence,18.82,288,1530
177,0,08535,Gary Nicklaus,18.83,278,1476
178,0,01323,Brad Fabel,18.88,299,1584
179,0,07753,Kevin Wentworth,18.96,273,1440
180,0,23614,Rich Beem,19.14,279,1458
181,0,23656,Jason Caron,19.26,260,1350
182,0,02218,Ted Tryba,19.27,385,1998
183,0,19822,Bobby Cochran,19.30,264,1368
184,0,06809,Bob Burns,19.35,310,1602
185,0,01072,Chip Beck,19.50,172,882
186,0,06062,Charles Raulerson,19.73,348,1764
187,0,01928,Corey Pavin,19.74,263,1332
188,0,06014,Eric Booker,19.87,304,1530
189,0,01549,Mike Hulbert,19.93,287,1440
190,0,01191,Barry Cheesman,19.95,334,1674
191,0,22913,John Rollins,20.37,264,1296
192,0,08243,Aaron Bengoechea,20.93,275,1314
193,0,01510,Nolan Henke,21.31,303,1422
194,0,01249,John Daly,21.60,276,1278
195,0,07363,Craig Bowden,21.91,213,972
