RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
160,0,06332,Neal Lancaster,.40,149379,36975000
160,0,02007,Larry Rinker,.40,130612,32275000
162,0,02255,Denis Watson,.39,111976,28525000
163,0,01408,Kelly Gibson,.38,148001,38625000
163,0,01846,Jodie Mudd,.38,89365,23725000
163,0,01869,Jack Nicklaus,.38,51532,13450000
163,0,02218,Ted Tryba,.38,136668,35650000
167,0,01093,Ronnie Black,.37,120038,32625000
167,0,02100,Tim Simpson,.37,111433,30475000
167,0,02167,Mike Sullivan,.37,68586,18625000
170,0,01282,Trevor Dodds,.36,119435,33275000
171,0,06088,Steve Gotsche,.35,5657,1600000
171,0,06617,Brian Henninger,.35,112809,32650000
171,0,02049,Gene Sauers,.35,117604,33525000
171,0,02201,Jim Thorpe,.35,70375,20350000
175,0,06086,Russell Beiersdorf,.34,111747,32750000
175,0,06315,Pete Jordan,.34,5405,1600000
175,0,02180,Harry Taylor,.34,105843,31250000
175,0,02230,Stan Utley,.34,17370,5050000
179,0,01162,Rex Caldwell,.33,4350,1300000
179,0,06034,Marco Dawson,.33,120459,36675000
179,0,01346,Ed Fiori,.33,117616,35725000
179,0,01619,Skip Kendall,.33,115187,34650000
179,0,02206,David Toms,.33,120950,36975000
184,0,02194,Barney Thompson,.32,5121,1600000
184,0,02303,Robert Wrenn,.32,103926,32225000
186,0,06006,JC Anderson,.31,89780,28850000
186,0,07065,Arden Knoll,.31,8170,2600000
186,0,01659,Massy Kuramoto,.31,74132,24100000
186,0,08575,Ron McDougal,.31,20375,6500000
186,0,01938,David Peoples,.31,105308,34425000
191,0,01533,P.H. Horgan III,.30,105569,34975000
191,0,08635,Colin Montgomerie,.30,17991,6000000
191,0,01878,Andy North,.30,14500,4800000
194,0,01157,Tom Byrum,.29,82353,28450000
194,0,10195,Tim Conley,.29,66592,23050000
194,0,06128,Steve Lamontagne,.29,107075,37025000
194,0,01943,Chris Perry,.29,25332,8650000
194,0,02111,Mike Smith,.29,107373,37275000
194,0,12416,Chris Van Der Velde,.29,6854,2400000
194,0,02261,Doug Weaver,.29,4680,1600000
201,0,01175,Jim Carter,.28,2752,1000000
201,0,07457,Steve Flesch,.28,6785,2400000
201,0,01374,Robin Freeman,.28,92094,33350000
204,0,06643,Paul Goydos,.27,87802,32250000
204,0,06044,Scott Gump,.27,96820,35625000
204,0,01761,Len Mattiace,.27,74519,27650000
204,0,01884,Mac O'Grady,.27,10428,3900000
204,0,01886,Peter O'Malley,.27,9220,3400000
204,0,02148,Ray Stewart,.27,2670,1000000
210,0,07569,Mark Carnevale,.26,100045,38075000
210,0,06072,Greg Whisman,.26,3392,1300000
210,0,06589,Jeff Woodland,.26,73366,28550000
213,0,01035,Tommy Armour III,.25,52011,20950000
213,0,01609,Jim Kane,.25,5660,2250000
213,0,01629,Eddie Kirby,.25,6525,2600000
216,0,01266,Clark Dennis,.24,6050,2500000
216,0,06566,Jaime Gomez,.24,77494,32150000
216,0,01864,Larry Nelson,.24,54869,22825000
216,0,06136,Mike Schuchart,.24,61491,25550000
216,0,02185,Lance Ten Broeck,.24,88260,36025000
216,0,02217,Dennis Trixler,.24,75031,31250000
216,0,02298,Jim Woodward,.24,52730,22225000
223,0,01218,Jeff Cook,.23,72394,31150000
223,0,10909,Rett Crowder,.23,702,300000
223,0,02094,Tony Sills,.23,11686,5100000
223,0,02313,Bruce Zabriski,.23,16828,7350000
227,0,01215,Charles Coody,.22,3800,1700000
227,0,06050,Tony Mollica,.22,2431,1100000
227,0,01849,Bill Murchison,.22,45401,20350000
227,0,01955,Gary Player,.22,3700,1700000
231,0,01129,Bill Britton,.21,74746,35875000
231,0,07285,Tim Crockett,.21,2870,1400000
231,0,06284,Jim Hallet,.21,80365,38875000
231,0,10904,Mike Malizia,.21,2996,1400000
231,0,10823,Kiyoshi Murota,.21,2472,1200000
231,0,01946,Peter Persons,.21,73091,34725000
231,0,02074,Ed Selser,.21,624,300000
231,0,02170,Hal Sutton,.21,74142,34525000
239,0,10505,Shane Bertsch,.20,2548,1300000
239,0,01191,Barry Cheesman,.20,66745,32850000
239,0,06599,John Elliott,.20,60377,30050000
239,0,10139,Jim Ellis,.20,2233,1100000
239,0,01425,Ernie Gonzalez,.20,2175,1100000
239,0,06524,Craig Lee,.20,2145,1100000
239,0,01705,Tim Loustalot,.20,2550,1250000
239,0,01731,Hiroshi Makino,.20,2010,1000000
239,0,01779,Gary McCord,.20,16456,8400000
239,0,08045,Perry Moss,.20,63563,31250000
239,0,02192,Steve Thomas,.20,597,300000
250,0,06474,Chip Craig,.19,2431,1300000
250,0,01323,Brad Fabel,.19,59671,30725000
250,0,01790,Pat McGowan,.19,6650,3450000
250,0,02041,Bill Sander,.19,582,300000
250,0,02168,Robert Sullivan,.19,1940,1000000
255,0,01117,Steve Brady,.18,1820,1000000
255,0,01435,Wayne Grady,.18,45958,25625000
255,0,01507,Webb Heintzelman,.18,4290,2400000
255,0,10207,Jimmy Johnston,.18,54418,29775000
255,0,01611,Richie Karl,.18,1464,800000
255,0,01949,Mark Pfeil,.18,9100,4950000
255,0,02023,Clarence Rose,.18,6823,3700000
262,0,08277,Greg Lesher,.17,23170,13950000
262,0,01684,Rick Lewallen,.17,2610,1500000
262,0,06130,Jeffrey Wilson,.17,5507,3250000
265,0,01068,Andy Bean,.16,37291,23375000
265,0,01501,Vance Heafner,.16,6525,4200000
265,0,01564,David Jackson,.16,53561,34475000
265,0,01571,Barry Jaeckel,.16,15584,9975000
265,0,06040,John Ross,.16,23411,14950000
270,0,06721,Bob Borowicz,.15,2475,1700000
270,0,01303,Bob Eastwood,.15,24289,16450000
270,0,01358,Bob Ford,.15,2587,1700000
270,0,01592,Tony Johnstone,.15,10892,7500000
270,0,01610,Yoshinori Kaneko,.15,4848,3200000
270,0,01685,J.L. Lewis,.15,5965,4000000
270,0,10107,Deane Pappas,.15,4537,3100000
270,0,10217,Warren Schutte,.15,10875,7400000
278,0,10885,Robert Allenby,.14,11051,7700000
278,0,01168,David Canipe,.14,1556,1100000
278,0,01934,Dave Peege,.14,33530,23550000
278,0,08759,Tad Rhyan,.14,50524,35150000
278,0,02241,Bobby Wadkins,.14,39152,27075000
283,0,01284,Mike Donald,.13,51311,38875000
283,0,01443,Hubert Green,.13,29786,23525000
283,0,01578,Tom Jenkins,.13,4302,3200000
283,0,06751,Chris Tucker,.13,17473,13950000
287,0,01871,Mike Nicolette,.12,1556,1300000
287,0,01984,Sam Randolph,.12,4460,3650000
287,0,02195,Leonard Thompson,.12,15151,12450000
290,0,01139,Olin Browne,.11,2737,2550000
290,0,06228,Greg Cerulli,.11,2786,2500000
290,0,05319,Gene Jones,.11,24521,22050000
290,0,01725,John Mahaffey,.11,36912,33475000
290,0,02083,Tom Shaw,.11,2716,2400000
290,0,02120,Ed Sneed,.11,3124,2850000
290,0,02215,Paul Trittler,.11,2632,2500000
297,0,01248,Rick Dalpos,.10,31585,30150000
297,0,06409,Brad Sherfy,.10,2690,2700000
297,0,10423,Mike Weir,.10,1940,2000000
300,0,06247,David Delong,.09,21058,23150000
300,0,06144,John Dowdall,.09,20380,22850000
300,0,08265,Eric Johnson,.09,1880,2000000
300,0,01782,Mike McCullough,.09,2010,2350000
300,0,01824,Yoshinori Mizumaki,.09,1710,2000000
300,0,01977,Dana Quigley,.09,2353,2700000
306,0,10837,Kevin Burton,.08,2512,3300000
306,0,08535,Gary Nicklaus,.08,5427,7100000
306,0,08553,Lee Porter,.08,14907,19750000
306,0,06401,Marty Schiene,.08,20857,26950000
310,0,01469,Dan Halldorson,.07,24283,33925000
310,0,01499,Mark Hayes,.07,6942,9350000
310,0,01522,Lon Hinkle,.07,8620,12950000
310,0,01996,Mike Reid,.07,5125,7400000
310,0,02076,Peter Senior,.07,3600,5000000
315,0,07003,David Berganio Jr.,.06,2485,4500000
315,0,06691,Greg Cesario,.06,15333,26550000
315,0,06150,Carl Cooper,.06,10773,19350000
315,0,01901,Jay Overton,.06,8368,14300000
315,0,01930,Eddie Pearce,.06,18741,29050000
315,0,02160,Ron Streck,.06,885,1400000
321,0,01305,Danny Edwards,.05,1556,3000000
321,0,01376,Bob Friend,.05,5647,10450000
321,0,01390,Buddy Gardner,.05,13721,28225000
321,0,10844,Mark Mielke,.05,2100,4300000
321,0,10795,Neale Smith,.05,11413,22750000
326,0,01310,Dave Eichelberger,.04,1640,4300000
326,0,01342,Forrest Fezler,.04,2610,6700000
328,0,01150,George Burns,.03,2550,8850000
328,0,01910,Arnold Palmer,.03,1970,6900000
328,0,02244,Fred Wadsworth,.03,609,1800000
328,0,02292,Bob Wolcott,.03,702,2800000
332,0,06621,Joe Durant,.02,4055,18350000
332,0,01639,Kenny Knox,.02,3630,21600000
332,0,01641,Gary Koch,.02,702,3900000
332,0,02087,Don Shirey Jr.,.02,597,2400000
336,0,02311,Kim Young,.01,2343,17250000
