RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
150,0,28475,Jeff Overton,18.91,59,312
151,0,25345,Carl Pettersson,19.12,52,272
152,0,06621,Joe Durant,19.13,44,230
153,0,21949,Joe Ogilvie,19.29,60,311
154,0,02214,Kirk Triplett,19.39,38,196
155,0,27060,John Mallinger,19.54,59,302
156,0,21959,Ted Purdy,19.57,73,373
157,0,28780,Nicholas Thompson,19.71,67,340
158,0,06522,Ernie Els,19.82,44,222
159,0,10733,Kent Jones,19.91,45,226
160,0,06539,Rick Price,20.00,33,165
161,0,26851,Marc Leishman,20.06,64,319
162,0,21753,Brian Davis,20.11,76,378
163,0,06643,Paul Goydos,20.15,55,273
164,0,01161,Mark Calcavecchia,20.23,52,257
165,0,23048,Eric Axley,20.40,41,201
166,0,12705,Cliff Kresge,20.70,53,256
167,0,09011,David Duval,20.90,37,177
168,0,01142,Bart Bryant,21.23,38,179
168,0,26668,Marc Turnesa,21.23,45,212
170,0,24846,Ricky Barnes,21.32,42,197
171,0,27683,Leif Olson,21.34,35,164
172,0,24502,Adam Scott,21.38,34,159
173,0,20098,Stuart Appleby,21.52,48,223
174,0,20070,Matt Bettencourt,21.53,76,353
175,0,07223,Brian Bateman,21.60,35,162
176,0,24449,Parker McLachlin,21.88,49,224
176,0,28118,Peter Tomasulo,21.88,42,192
178,0,22295,Darron Stiles,22.42,37,165
179,0,01329,Brad Faxon,22.52,34,151
180,0,30927,Brendon Todd,22.76,33,145
181,0,31323,Gary Woodland,22.87,43,188
182,0,27141,J.B. Holmes,22.89,57,249
183,0,27770,Camilo Villegas,23.17,60,259
184,0,06012,Greg Kraft,23.24,33,142
