RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
197,0,01685,J.L. Lewis,5
197,0,01755,Dick Mast,5
197,0,01779,Gary McCord,5
197,0,01824,Yoshinori Mizumaki,5
197,0,08635,Colin Montgomerie,5
197,0,01925,Jerry Pate,5
197,0,01986,Joey Rassett,5
197,0,06657,Steve Rintoul,5
197,0,20158,Anthony Rodriguez,5
197,0,20016,Ikuo Shirahama,5
197,0,07001,J.B. Sneve,5
197,0,02242,Lanny Wadkins,5
197,0,06725,Tom Wargo,5
197,0,19913,Ron Whittaker,5
225,0,07721,Pat Bates,4
225,0,20370,Steven Bottomley,4
225,0,01114,Bob Boyd,4
225,0,01151,Clark Burroughs,4
225,0,20400,Michael Campbell,4
225,0,07569,Mark Carnevale,4
225,0,01330,David Feherty,4
225,0,01416,Chad Ginn,4
225,0,01435,Wayne Grady,4
225,0,01468,Gary Hallberg,4
225,0,01499,Mark Hayes,4
225,0,19958,Miguel Angel Jiménez,4
225,0,06557,Stephen Keppler,4
225,0,01705,Tim Loustalot,4
225,0,01717,Sandy Lyle,4
225,0,01869,Jack Nicklaus,4
225,0,01906,Masashi Jumbo Ozaki,4
225,0,12702,Costantino Rocca,4
225,0,02148,Ray Stewart,4
225,0,02201,Jim Thorpe,4
225,0,02207,Sam Torrance,4
225,0,06969,Mike Tschetter,4
225,0,20393,Philip Walton,4
248,0,19809,Richard Backwell,3
248,0,01051,Seve Ballesteros,3
248,0,01068,Andy Bean,3
248,0,01162,Rex Caldwell,3
248,0,01214,Frank Conner,3
248,0,08669,Bill Dodd,3
248,0,01284,Mike Donald,3
248,0,06036,Scott Dunlap,3
248,0,10933,Scott Ford,3
248,0,10963,Jimmy Green,3
248,0,06284,Jim Hallet,3
248,0,01529,Mike Holland,3
248,0,08075,Jerry Kelly,3
248,0,06128,Steve Lamontagne,3
248,0,01949,Mark Pfeil,3
248,0,08553,Lee Porter,3
248,0,01984,Sam Randolph,3
248,0,02007,Larry Rinker,3
248,0,02023,Clarence Rose,3
248,0,02033,Dave Rummells,3
248,0,06563,Roger Salazar,3
248,0,02067,Ted Schulz,3
248,0,02076,Peter Senior,3
248,0,07707,Mike Small,3
248,0,02152,Dave Stockton,3
248,0,02279,Mark Wiebe,3
248,0,02300,Ian Woosnam,3
275,0,01049,Ian Baker-Finch,2
275,0,20124,Alan Bratton,2
275,0,20286,Rusty Brown,2
275,0,01150,George Burns,2
275,0,20111,John Connelly,2
275,0,19770,Bobby Doolittle,2
275,0,01305,Danny Edwards,2
275,0,09071,David Gilford,2
275,0,08725,Tom Gillis,2
275,0,01425,Ernie Gonzalez,2
275,0,01489,Steve Hart,2
275,0,01494,Steve Haskins,2
275,0,20358,Tico Hoffman,2
275,0,01533,P.H. Horgan III,2
275,0,01540,Robert Hoyt,2
275,0,01572,Mark James,2
275,0,08633,Per-Ulrik Johansson,2
275,0,11436,Rick Karbowski,2
275,0,20218,Shingo Katayama,2
275,0,01639,Kenny Knox,2
275,0,12705,Cliff Kresge,2
275,0,01753,Rik Massengale,2
275,0,01782,Mike McCullough,2
275,0,01815,Johnny Miller,2
275,0,19965,Peter Mitchell,2
275,0,20213,Katsumasa Miyamoto,2
275,0,01858,Tommy Nakajima,2
275,0,10457,Frank Nobilo,2
275,0,01884,Mac O'Grady,2
275,0,01886,Peter O'Malley,2
275,0,01924,Alan Pate,2
275,0,01977,Dana Quigley,2
275,0,02009,José Rivero,2
275,0,02020,Eduardo Romero,2
275,0,20448,David Rueter,2
275,0,20145,Richard Sadler,2
275,0,20259,Hisayuki Sasaki,2
275,0,02054,Ken Schall,2
275,0,20388,Gordon Sherry,2
275,0,07405,John Sikes,2
275,0,07275,Mike Taylor,2
275,0,02195,Leonard Thompson,2
275,0,11155,Katsuyoshi Tomori,2
275,0,06591,Rocky Walcher,2
275,0,02257,Brian Watts,2
275,0,20394,Steve Webster,2
275,0,20396,Lee Westwood,2
275,0,06589,Jeff Woodland,2
275,0,08793,Tiger Woods,2
