RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
61,0,20645,John Senden,284.6,313906,1103
63,0,20098,Stuart Appleby,284.5,254878,896
64,0,12782,Tim Herron,284.4,245697,864
65,0,20691,Greg Owen,284.1,245995,866
66,0,24140,Sean O'Hair,283.8,302548,1066
67,0,06034,Marco Dawson,283.6,304256,1073
67,0,09011,David Duval,283.6,210444,742
69,0,12760,Danny Ellis,283.4,237485,838
70,0,12823,Carlos Franco,283.1,304034,1074
70,0,24781,Hunter Mahan,283.1,350494,1238
72,0,20105,Jeff Gove,283.0,318961,1127
72,0,21660,Jason Schultz,283.0,256390,906
74,0,06350,Bob May,282.7,211473,748
74,0,06595,Kevin Sutherland,282.7,342579,1212
76,0,06522,Ernie Els,282.6,184799,654
76,0,21949,Joe Ogilvie,282.6,308335,1091
76,0,12660,Jesper Parnevik,282.6,287724,1018
79,0,07223,Brian Bateman,282.4,231887,821
79,0,12510,Chad Campbell,282.4,263788,934
81,0,20608,David Howell,282.3,118554,420
81,0,01553,John Huston,282.3,255189,904
81,0,23788,D.J. Trahan,282.3,299235,1060
84,0,20472,Alex Cejka,282.2,314900,1116
84,0,20766,Padraig Harrington,282.2,150117,532
86,0,20229,Stewart Cink,282.1,286062,1014
86,0,20572,Rod Pampling,282.1,255539,906
88,0,06197,Michael Allen,282.0,284236,1008
88,0,22405,Justin Rose,282.0,338171,1199
90,0,21731,Freddie Jacobson,281.9,213126,756
91,0,02206,David Toms,281.7,245669,872
92,0,21753,Brian Davis,281.3,318403,1132
92,0,23325,Vaughn Taylor,281.3,303292,1078
94,0,24507,Jason Bohn,281.2,349247,1242
94,0,26596,Ryan Moore,281.2,227514,809
94,0,07749,Brett Quigley,281.2,368131,1309
97,0,06373,José María Olazábal,280.9,153069,545
98,0,20628,Arron Oberholser,280.8,243735,868
98,0,21959,Ted Purdy,280.8,314516,1120
100,0,06004,Stephen Ames,280.7,172920,616
100,0,11032,Frank Lickliter II,280.7,331833,1182
100,0,12755,Vance Veazey,280.7,212236,756
103,0,24357,K.J. Choi,280.5,309136,1102
103,0,06621,Joe Durant,280.5,374789,1336
103,0,01677,Tom Lehman,280.5,183454,654
106,0,25345,Carl Pettersson,280.3,294857,1052
106,0,22548,Patrick Sheehan,280.3,340045,1213
108,0,24024,Zach Johnson,280.2,300898,1074
108,0,10565,Ian Leggatt,280.2,273504,976
110,0,12662,Thomas Levet,280.1,188200,672
111,0,21407,Arjun Atwal,279.9,319647,1142
112,0,25935,John Engler Jr.,279.8,246243,880
112,0,01707,Steve Lowery,279.8,323481,1156
112,0,25240,D.A. Points,279.8,277539,992
115,0,12680,Shigeki Maruyama,279.7,312092,1116
116,0,20593,Greg Chalmers,279.6,222535,796
117,0,12645,Brent Geiberger,279.4,350140,1253
118,0,07867,Woody Austin,279.3,361090,1293
119,0,20631,David McKenzie,279.2,268556,962
119,0,02246,Duffy Waldorf,279.2,318307,1140
121,0,20498,Briny Baird,278.8,272066,976
122,0,21646,David Branshaw,278.7,337238,1210
122,0,08537,J.P. Hayes,278.7,193986,696
122,0,10733,Kent Jones,278.7,341071,1224
122,0,01761,Len Mattiace,278.7,201530,723
122,0,11011,Mike Sposa,278.7,225785,810
127,0,02223,Bob Tway,278.6,260802,936
128,0,01473,Todd Hamilton,278.5,217768,782
128,0,06515,Shaun Micheel,278.5,301885,1084
130,0,01035,Tommy Armour III,278.2,204776,736
130,0,08123,Jeff Brehaut,278.2,329330,1184
132,0,01161,Mark Calcavecchia,277.9,306207,1102
133,0,01042,Paul Azinger,277.8,309520,1114
134,0,01666,Bernhard Langer,277.7,227985,821
135,0,22371,Aaron Baddeley,277.6,263701,950
135,0,10423,Mike Weir,277.6,243735,878
137,0,23541,Ben Crane,277.3,236524,853
137,0,20634,Peter Lonard,277.3,255964,923
137,0,24138,Ian Poulter,277.3,163072,588
137,0,22293,Heath Slocum,277.3,325509,1174
141,0,23983,Luke Donald,277.2,166854,602
142,0,07457,Steve Flesch,277.1,398186,1437
143,0,01313,Steve Elkington,277.0,177262,640
143,0,20127,Chris Riley,277.0,265899,960
145,0,06527,Steve Stricker,276.9,199903,722
146,0,01724,Jeff Maggert,276.8,262930,950
147,0,10809,Jim Furyk,276.7,264572,956
147,0,21350,Ryuji Imada,276.7,334855,1210
147,0,01766,Billy Mayfair,276.7,297752,1076
150,0,19881,Robert Damron,276.4,315960,1143
150,0,21470,Daisuke Maruyama,276.4,269794,976
152,0,10860,Justin Leonard,276.3,251182,909
153,0,01320,Bob Estes,276.2,287787,1042
154,0,20812,Tjaart van der Walt,276.1,200471,726
155,0,01024,Billy Andrade,276.0,230219,834
155,0,01142,Bart Bryant,276.0,274060,993
155,0,01685,J.L. Lewis,276.0,193232,700
158,0,12602,Dean Wilson,275.9,357041,1294
159,0,01619,Skip Kendall,275.8,226117,820
160,0,06575,Dudley Hart,275.6,272580,989
160,0,01577,Lee Janzen,275.6,260144,944
162,0,02101,Joey Sindelar,275.5,291510,1058
163,0,01948,Tim Petrovic,275.4,319447,1160
164,0,02214,Kirk Triplett,275.2,188808,686
164,0,21878,Mark Wilson,275.2,276054,1003
166,0,01941,Tom Pernice Jr.,275.1,332829,1210
167,0,08385,Omar Uresti,274.9,195191,710
168,0,23673,Michael Connell,274.8,161058,586
169,0,06251,Chris DiMarco,274.7,234568,854
170,0,22621,Ben Curtis,274.6,256513,934
171,0,01388,Robert Gamez,274.5,314521,1146
172,0,23718,Nathan Green,274.4,359420,1310
173,0,26420,Richard Johnson,274.2,324066,1182
174,0,19913,Ron Whittaker,273.7,271012,990
175,0,20548,Hidemichi Tanaka,273.5,248353,908
176,0,02104,Jeff Sluman,273.2,315285,1154
177,0,06012,Greg Kraft,272.9,255459,936
178,0,23135,Tim Clark,272.8,220384,808
179,0,10505,Shane Bertsch,272.2,340552,1251
179,0,06643,Paul Goydos,272.2,242254,890
181,0,01139,Olin Browne,272.1,328161,1206
182,0,20121,Todd Fischer,271.8,340332,1252
182,0,01599,Steve Jones,271.8,262011,964
182,0,08075,Jerry Kelly,271.8,317948,1170
185,0,20099,Doug Barron,271.6,253941,935
186,0,02239,Scott Verplank,271.3,256129,944
187,0,01219,John Cook,270.1,206339,764
187,0,19846,Brian Gay,270.1,375454,1390
187,0,01823,Larry Mize,270.1,153960,570
190,0,01132,Mark Brooks,270.0,278607,1032
191,0,02110,Jerry Smith,269.8,316256,1172
192,0,20382,Stephen Leaney,269.5,288359,1070
193,0,01887,Mark O'Meara,269.1,134529,500
194,0,01381,Fred Funk,268.9,318616,1185
195,0,01329,Brad Faxon,266.3,272155,1022
196,0,01928,Corey Pavin,259.8,206293,794
