RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
75,0,12782,Tim Herron,66.11,1883141,284829
76,0,11032,Frank Lickliter II,66.09,2514961,380515
76,0,21660,Jason Schultz,66.09,1926699,291506
78,0,08537,J.P. Hayes,66.05,1459839,221016
79,0,21753,Brian Davis,66.04,2394128,362520
80,0,23788,D.J. Trahan,66.03,2263765,342832
81,0,20098,Stuart Appleby,66.02,1921441,291027
82,0,24507,Jason Bohn,66.00,2631982,398793
82,0,24361,Pat Perez,66.00,1235903,187252
82,0,22405,Justin Rose,66.00,2565124,388649
85,0,12823,Carlos Franco,65.97,2259550,342515
86,0,10885,Robert Allenby,65.95,1792143,271761
87,0,06595,Kevin Sutherland,65.94,2557469,387824
88,0,12660,Jesper Parnevik,65.90,2140743,324843
88,0,02206,David Toms,65.90,1896385,287787
90,0,23325,Vaughn Taylor,65.89,2317912,351786
91,0,25935,John Engler Jr.,65.86,1849242,280800
92,0,06197,Michael Allen,65.83,2123394,322562
93,0,02223,Bob Tway,65.82,1984144,301438
94,0,06621,Joe Durant,65.79,2798633,425377
95,0,09011,David Duval,65.76,1600244,243343
96,0,20631,David McKenzie,65.72,2043135,310908
97,0,20229,Stewart Cink,65.71,2241620,341128
97,0,20572,Rod Pampling,65.71,1964396,298932
99,0,01707,Steve Lowery,65.68,2422775,368854
99,0,21959,Ted Purdy,65.68,2325433,354059
101,0,11011,Mike Sposa,65.65,1706614,259943
102,0,21407,Arjun Atwal,65.61,2418266,368602
102,0,24024,Zach Johnson,65.61,2326002,354543
102,0,22548,Patrick Sheehan,65.61,2580758,393319
105,0,07749,Brett Quigley,65.59,2801291,427102
106,0,10565,Ian Leggatt,65.58,2047431,312192
107,0,26596,Ryan Moore,65.57,1735573,264695
107,0,20628,Arron Oberholser,65.57,1902776,290170
109,0,02246,Duffy Waldorf,65.56,2363825,360569
110,0,24357,K.J. Choi,65.52,2376911,362755
111,0,12645,Brent Geiberger,65.50,2681631,409390
112,0,12510,Chad Campbell,65.48,2026647,309524
113,0,20593,Greg Chalmers,65.45,1696594,259221
114,0,07867,Woody Austin,65.44,2725594,416513
115,0,20812,Tjaart van der Walt,65.40,1535486,234773
116,0,06004,Stephen Ames,65.39,1294420,197956
116,0,08123,Jeff Brehaut,65.39,2462922,376647
118,0,21646,David Branshaw,65.38,2503340,382917
118,0,06373,José María Olazábal,65.38,1146832,175398
120,0,22293,Heath Slocum,65.37,2461992,376638
121,0,06522,Ernie Els,65.36,1397278,213798
122,0,10733,Kent Jones,65.35,2555902,391117
122,0,01666,Bernhard Langer,65.35,1697520,259758
124,0,12755,Vance Veazey,65.33,1587176,242935
125,0,12680,Shigeki Maruyama,65.32,2398742,367240
126,0,01042,Paul Azinger,65.30,2346797,359386
126,0,01761,Len Mattiace,65.30,1525456,233594
128,0,20498,Briny Baird,65.26,2044701,313324
129,0,25345,Carl Pettersson,65.25,2269059,347759
130,0,01035,Tommy Armour III,65.24,1547686,237221
131,0,20634,Peter Lonard,65.21,2004067,307307
132,0,08385,Omar Uresti,65.16,1498807,230012
133,0,06527,Steve Stricker,65.15,1514792,232512
134,0,01473,Todd Hamilton,65.14,1635882,251149
134,0,25240,D.A. Points,65.14,2099944,322366
136,0,01677,Tom Lehman,65.12,1408337,216266
137,0,23541,Ben Crane,65.11,1774004,272445
138,0,01024,Billy Andrade,65.09,1746272,268282
139,0,19881,Robert Damron,65.07,2381315,365961
140,0,01161,Mark Calcavecchia,65.06,2316198,356014
141,0,10423,Mike Weir,65.04,1832348,281721
142,0,01619,Skip Kendall,65.03,1684866,259110
143,0,24138,Ian Poulter,64.97,1208093,185956
144,0,10809,Jim Furyk,64.96,2046254,314991
145,0,07457,Steve Flesch,64.95,3010792,463520
146,0,01313,Steve Elkington,64.93,1336070,205764
147,0,06515,Shaun Micheel,64.91,2262304,348550
147,0,20127,Chris Riley,64.91,2016259,310600
149,0,21350,Ryuji Imada,64.90,2521456,388498
149,0,12662,Thomas Levet,64.90,1430780,220464
149,0,21878,Mark Wilson,64.90,2059534,317346
152,0,01142,Bart Bryant,64.89,2108089,324884
153,0,01948,Tim Petrovic,64.86,2397359,369600
154,0,10860,Justin Leonard,64.85,1953718,301277
154,0,21470,Daisuke Maruyama,64.85,2034017,313651
156,0,23673,Michael Connell,64.82,1221733,188490
157,0,02101,Joey Sindelar,64.74,2176051,336144
158,0,01766,Billy Mayfair,64.72,2268121,350460
159,0,01320,Bob Estes,64.70,2178709,336762
160,0,01724,Jeff Maggert,64.69,2008240,310444
160,0,02214,Kirk Triplett,64.69,1428792,220863
162,0,01685,J.L. Lewis,64.64,1445769,223671
163,0,01388,Robert Gamez,64.63,2425731,375352
164,0,12602,Dean Wilson,64.60,2725883,421935
165,0,06251,Chris DiMarco,64.53,1801116,279105
166,0,01577,Lee Janzen,64.52,1936187,300108
167,0,06012,Greg Kraft,64.47,1938001,300582
168,0,02104,Jeff Sluman,64.46,2364911,366890
169,0,22621,Ben Curtis,64.42,1986434,308348
169,0,01941,Tom Pernice Jr.,64.42,2546770,395325
171,0,06575,Dudley Hart,64.41,2109500,327512
172,0,22371,Aaron Baddeley,64.37,2003026,311186
173,0,23983,Luke Donald,64.30,1290912,200767
174,0,23718,Nathan Green,64.29,2719970,423049
175,0,10505,Shane Bertsch,64.23,2575829,401029
176,0,19913,Ron Whittaker,64.20,2057050,320400
177,0,01139,Olin Browne,64.14,2524211,393551
177,0,06643,Paul Goydos,64.14,1834728,286033
179,0,26420,Richard Johnson,64.09,2457176,383389
180,0,08075,Jerry Kelly,64.06,2398108,374382
181,0,20121,Todd Fischer,64.05,2549064,397973
182,0,20548,Hidemichi Tanaka,64.03,1877426,293219
183,0,20099,Doug Barron,64.02,1924184,300564
184,0,02239,Scott Verplank,63.98,1927832,301310
185,0,01219,John Cook,63.91,1558925,243913
186,0,01381,Fred Funk,63.82,2462650,385863
187,0,01823,Larry Mize,63.75,1154186,181046
188,0,23135,Tim Clark,63.71,1645419,258284
189,0,01132,Mark Brooks,63.65,2089192,328246
190,0,19846,Brian Gay,63.62,2842548,446784
191,0,01599,Steve Jones,63.51,1973367,310699
192,0,02110,Jerry Smith,63.50,2391568,376635
193,0,20382,Stephen Leaney,63.27,2172019,343309
194,0,01887,Mark O'Meara,62.99,997744,158408
195,0,01329,Brad Faxon,62.68,2063102,329131
196,0,01928,Corey Pavin,61.30,1610528,262727
