RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
67,0,20572,Rod Pampling,6.84,547,80
67,0,26951,Johnson Wagner,6.84,568,83
69,0,24449,Parker McLachlin,6.82,600,88
70,0,22892,Jason Gore,6.81,640,94
70,0,02206,David Toms,6.81,463,68
72,0,24361,Pat Perez,6.80,626,92
72,0,06595,Kevin Sutherland,6.80,666,98
74,0,24912,Will MacKenzie,6.79,421,62
74,0,01724,Jeff Maggert,6.79,584,86
74,0,01797,Rocco Mediate,6.79,591,87
77,0,01945,Kenny Perry,6.78,658,97
78,0,06004,Stephen Ames,6.77,555,82
78,0,01161,Mark Calcavecchia,6.77,447,66
78,0,12510,Chad Campbell,6.77,636,94
78,0,26695,Michael Letzig,6.77,596,88
78,0,22548,Patrick Sheehan,6.77,840,124
83,0,23797,Brett Rumford,6.76,487,72
83,0,12602,Dean Wilson,6.76,737,109
85,0,23621,Rory Sabbatini,6.75,513,76
86,0,01142,Bart Bryant,6.74,546,81
86,0,10875,Todd Demsey,6.74,539,80
88,0,01226,Fred Couples,6.73,404,60
89,0,21209,Sergio Garcia,6.71,470,70
89,0,25900,Lucas Glover,6.71,611,91
91,0,20378,Mathias Grönberg,6.70,583,87
91,0,23788,D.J. Trahan,6.70,630,94
93,0,10809,Jim Furyk,6.69,629,94
93,0,07547,Craig Kanada,6.69,435,65
93,0,28475,Jeff Overton,6.69,689,103
93,0,24502,Adam Scott,6.69,328,49
97,0,24663,Y.E. Yang,6.67,594,89
98,0,06197,Michael Allen,6.66,606,91
99,0,23320,Ryan Palmer,6.64,458,69
99,0,01948,Tim Petrovic,6.64,644,97
99,0,06567,Vijay Singh,6.64,518,78
99,0,28780,Nicholas Thompson,6.64,750,113
103,0,12716,Charley Hoffman,6.63,623,94
103,0,06012,Greg Kraft,6.63,418,63
105,0,24024,Zach Johnson,6.62,556,84
106,0,23614,Rich Beem,6.61,595,90
106,0,22621,Ben Curtis,6.61,529,80
108,0,01035,Tommy Armour III,6.60,508,77
108,0,30925,Dustin Johnson,6.60,607,92
110,0,24358,Robert Garrigus,6.58,592,90
110,0,27095,Nick Watney,6.58,632,96
112,0,24490,George McNeill,6.57,637,97
113,0,20663,Brenden Pappas,6.56,433,66
114,0,07867,Woody Austin,6.55,688,105
114,0,24924,Bill Haas,6.55,648,99
116,0,26631,Cody Freeman,6.52,430,66
117,0,23108,Matt Kuchar,6.51,573,88
117,0,28158,Steve Marino,6.51,775,119
119,0,20634,Peter Lonard,6.50,598,92
119,0,26476,Chez Reavie,6.50,663,102
121,0,27936,Martin Laird,6.49,636,98
122,0,20574,Mathew Goggin,6.48,590,91
123,0,20848,Ángel Cabrera,6.47,330,51
123,0,08385,Omar Uresti,6.47,479,74
125,0,12680,Shigeki Maruyama,6.46,323,50
125,0,24140,Sean O'Hair,6.46,523,81
127,0,01677,Tom Lehman,6.45,329,51
128,0,01388,Robert Gamez,6.44,509,79
128,0,21961,Charles Howell III,6.44,638,99
128,0,07749,Brett Quigley,6.44,515,80
128,0,25349,Tim Wilkinson,6.44,612,95
132,0,01320,Bob Estes,6.42,578,90
132,0,01577,Lee Janzen,6.42,571,89
132,0,22293,Heath Slocum,6.42,668,104
135,0,27561,Nick Flanagan,6.40,570,89
135,0,08075,Jerry Kelly,6.40,563,88
135,0,01766,Billy Mayfair,6.40,659,103
138,0,27214,Kevin Streelman,6.39,728,114
139,0,23623,Bo Van Pelt,6.37,643,101
140,0,20382,Stephen Leaney,6.36,337,53
141,0,22378,Trevor Immelman,6.35,432,68
141,0,27120,Troy Matteson,6.35,597,94
141,0,20127,Chris Riley,6.35,324,51
144,0,06034,Marco Dawson,6.33,405,64
144,0,23125,Brad Elder,6.33,424,67
144,0,06573,Brandt Jobe,6.33,329,52
147,0,23409,James Driscoll,6.32,537,85
148,0,23540,Jason Allred,6.30,397,63
149,0,26289,Boo Weekley,6.27,520,83
150,0,19803,Ryan Armour,6.26,545,87
150,0,25632,Jimmy Walker,6.26,457,73
150,0,25804,Bubba Watson,6.26,607,97
153,0,10885,Robert Allenby,6.24,668,107
154,0,08931,Glen Day,6.22,398,64
155,0,23778,Brad Adamonis,6.21,540,87
155,0,12705,Cliff Kresge,6.21,522,84
155,0,24781,Hunter Mahan,6.21,528,85
158,0,12652,Cameron Beckman,6.20,539,87
158,0,20472,Alex Cejka,6.20,465,75
160,0,25364,Paul Casey,6.19,322,52
161,0,01553,John Huston,6.16,345,56
162,0,20443,Jin Park,6.15,523,85
163,0,22806,Doug LaBelle II,6.14,399,65
164,0,12823,Carlos Franco,6.12,447,73
165,0,10649,Tom Scherrer,6.11,342,56
166,0,23349,Charles Warren,6.09,481,79
167,0,20645,John Senden,6.08,559,92
167,0,12309,Bob Sowards,6.08,371,61
169,0,02002,John Riegger,6.07,443,73
170,0,26500,Alejandro Cañizares,6.06,315,52
170,0,10733,Kent Jones,6.06,412,68
172,0,23353,J.J. Henry,6.05,653,108
173,0,26679,Kevin Stadler,6.04,544,90
174,0,20498,Briny Baird,6.00,678,113
174,0,01139,Olin Browne,6.00,462,77
176,0,08845,Scott Sterling,5.99,533,89
177,0,22582,Kyle Thompson,5.97,418,70
178,0,24227,Justin Bolli,5.93,516,87
179,0,27933,John Merrick,5.92,580,98
180,0,06090,Jim McGovern,5.91,443,75
181,0,21461,Kenneth Ferrie,5.90,425,72
182,0,01024,Billy Andrade,5.89,418,71
183,0,27613,David Lutterus,5.88,347,59
183,0,25842,Jon Mills,5.88,559,95
185,0,20623,Gavin Coles,5.83,315,54
186,0,12826,Paul Claxton,5.81,366,63
186,0,25594,Travis Perkins,5.81,308,53
188,0,26420,Richard Johnson,5.75,345,60
189,0,27963,Chris Stroud,5.73,464,81
190,0,20105,Jeff Gove,5.66,283,50
190,0,21959,Ted Purdy,5.66,385,68
192,0,21633,Steve Allan,5.64,327,58
193,0,21805,Harrison Frazar,5.63,411,73
194,0,30750,Tommy Gainey,5.62,337,60
195,0,19913,Ron Whittaker,5.57,301,54
195,0,10425,Jay Williamson,5.57,535,96
197,0,06621,Joe Durant,5.32,489,92
