RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
107,0,12510,Chad Campbell,4.7
107,0,24494,Erik Compton,4.7
107,0,28500,Martin Flores,4.7
107,0,29222,Billy Hurley III,4.7
107,0,29478,Kevin Kisner,4.7
107,0,24912,Will MacKenzie,4.7
107,0,25345,Carl Pettersson,4.7
107,0,23621,Rory Sabbatini,4.7
115,0,33413,Ben Martin,4.6
115,0,28132,Tyrone Van Aswegen,4.6
117,0,32334,Charlie Beljan,4.5
117,0,27895,Jonas Blixt,4.5
117,0,19846,Brian Gay,4.5
117,0,29425,Andrew Svoboda,4.5
121,0,10885,Robert Allenby,4.4
121,0,24925,Jonathan Byrd,4.4
121,0,23135,Tim Clark,4.4
124,0,24507,Jason Bohn,4.3
124,0,29535,Brice Garnett,4.3
124,0,34174,John Huh,4.3
124,0,34409,David Lingmerth,4.3
124,0,35732,Wes Roach,4.3
124,0,06567,Vijay Singh,4.3
130,0,25720,Chad Collins,4.2
130,0,32448,James Hahn,4.2
130,0,28092,D.H. Lee,4.2
130,0,26329,Louis Oosthuizen,4.2
130,0,27556,Ted Potter Jr.,4.2
130,0,28486,Michael Putnam,4.2
130,0,22913,John Rollins,4.2
130,0,26679,Kevin Stadler,4.2
130,0,27330,Josh Teater,4.2
139,0,25274,Steven Bowditch,4.1
139,0,34021,Bud Cauley,4.1
139,0,23353,J.J. Henry,4.1
139,0,27936,Martin Laird,4.1
139,0,30692,Scott Stallings,4.1
144,0,23409,James Driscoll,4.0
144,0,30750,Tommy Gainey,4.0
144,0,25240,D.A. Points,4.0
144,0,26951,Johnson Wagner,4.0
148,0,07867,Woody Austin,3.9
148,0,34563,Chesson Hadley,3.9
148,0,23800,Bryce Molder,3.9
148,0,27064,Jhonattan Vegas,3.9
148,0,24663,Y.E. Yang,3.9
153,0,20498,Briny Baird,3.8
153,0,22378,Trevor Immelman,3.8
153,0,35139,Richard Lee,3.8
153,0,01724,Jeff Maggert,3.8
153,0,24140,Sean O'Hair,3.8
153,0,30110,Kyle Stanley,3.8
153,0,26289,Boo Weekley,3.8
153,0,10423,Mike Weir,3.8
153,0,20160,Charlie Wi,3.8
162,0,32200,Roberto Castro,3.7
162,0,27466,Spencer Levin,3.7
162,0,28780,Nicholas Thompson,3.7
162,0,34265,Will Wilcox,3.7
166,0,29740,Brad Fritsch,3.6
166,0,34264,Hudson Swafford,3.6
166,0,32333,Kevin Tway,3.6
166,0,21878,Mark Wilson,3.6
170,0,37273,Derek Ernst,3.4
170,0,25900,Lucas Glover,3.4
170,0,31557,Jim Herman,3.4
170,0,29461,Jamie Lovemark,3.4
174,0,26956,Bronson La'Cassie,2.9
174,0,31193,Jim Renner,2.9
176,0,35541,John Peterson,2.7
177,0,27120,Troy Matteson,2.6
