RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
53,0,32102,Rickie Fowler,161.7,3894051000,669
53,0,34409,David Lingmerth,161.7,3609567000,620
53,0,24138,Ian Poulter,161.7,2718068000,467
58,0,20098,Stuart Appleby,161.8,5509023000,946
58,0,24507,Jason Bohn,161.8,4200259000,721
58,0,01116,Michael Bradley,161.8,2883091000,495
58,0,20766,Padraig Harrington,161.8,2312959000,397
58,0,27408,Martin Kaymer,161.8,2800990000,481
58,0,25572,Graeme McDowell,161.8,2575106000,442
58,0,29289,S.Y. Noh,161.8,3996552000,686
58,0,30163,Henrik Norlander,161.8,3862206000,663
66,0,31560,Brian Stuard,161.9,4417253000,758
67,0,12782,Tim Herron,162.0,2869953000,492
68,0,29479,Scott Brown,162.1,3735919000,640
68,0,19970,Robert Karlsson,162.1,2497593000,428
68,0,26596,Ryan Moore,162.1,3799137000,651
71,0,28259,Sangmoon Bae,162.2,4367140000,748
71,0,06522,Ernie Els,162.2,3276193000,561
71,0,12716,Charley Hoffman,162.2,4596113000,787
74,0,28089,Jason Day,162.3,4131136000,707
74,0,22792,Peter Hanson,162.3,2161816000,370
74,0,29420,Billy Horschel,162.3,5303785000,908
74,0,26476,Chez Reavie,162.3,4579862000,784
78,0,20443,Jin Park,162.4,2952989000,505
78,0,27556,Ted Potter Jr.,162.4,3694584000,632
78,0,33418,Shawn Stefani,162.4,3379672000,578
81,0,22621,Ben Curtis,162.5,3107126000,531
81,0,34431,Robert Streb,162.5,4164159000,712
81,0,33419,Cameron Tringale,162.5,5119870000,875
81,0,25632,Jimmy Walker,162.5,4995805000,854
85,0,32200,Roberto Castro,162.6,5713557000,976
85,0,37273,Derek Ernst,162.6,3195994000,546
85,0,30926,Chris Kirk,162.6,5398482000,922
85,0,22056,Cameron Percy,162.6,3910757000,668
89,0,10860,Justin Leonard,162.7,5036188000,860
90,0,24357,K.J. Choi,162.8,4435318000,757
90,0,21753,Brian Davis,162.8,5375240000,917
90,0,28135,Aaron Watkins,162.8,2280089000,389
93,0,22378,Trevor Immelman,162.9,4434467000,756
93,0,24140,Sean O'Hair,162.9,3337240000,569
93,0,26679,Kevin Stadler,162.9,4549688000,776
93,0,27770,Camilo Villegas,162.9,4158644000,709
93,0,26497,Casey Wittenberg,162.9,4274377000,729
98,0,35539,Luke Guthrie,163.0,4272831000,728
98,0,23108,Matt Kuchar,163.0,4728374000,806
98,0,30110,Kyle Stanley,163.0,3997197000,681
101,0,34099,Harris English,163.1,5296252000,902
101,0,23320,Ryan Palmer,163.1,4467897000,761
103,0,27895,Jonas Blixt,163.2,4640087000,790
103,0,35139,Richard Lee,163.2,5088189000,866
103,0,22913,John Rollins,163.2,4589291000,781
106,0,23541,Ben Crane,163.3,3851717000,655
106,0,30711,Colt Knost,163.3,3897845000,663
106,0,21099,David Lynn,163.3,3880403000,660
106,0,22961,David Mathis,163.3,4051553000,689
106,0,24490,George McNeill,163.3,4322059000,735
106,0,26289,Boo Weekley,163.3,5507280000,937
112,0,10885,Robert Allenby,163.4,3418239000,581
112,0,22371,Aaron Baddeley,163.4,3758986000,639
112,0,01320,Bob Estes,163.4,4436590000,754
112,0,29740,Brad Fritsch,163.4,4435939000,754
116,0,10809,Jim Furyk,163.5,4443761000,755
116,0,26758,David Hearn,163.5,4802848000,816
116,0,08075,Jerry Kelly,163.5,4520827000,768
116,0,25818,Scott Piercy,163.5,3979279000,676
116,0,29518,Brendan Steele,163.5,5219682000,887
116,0,20160,Charlie Wi,163.5,4272025000,726
122,0,23638,Brendon de Jonge,163.6,6759409000,1148
122,0,20104,Ken Duke,163.6,5011636000,851
122,0,36884,Ben Kohles,163.6,4216889000,716
122,0,06527,Steve Stricker,163.6,2355631000,400
122,0,27095,Nick Watney,163.6,4894499000,831
127,0,24024,Zach Johnson,163.7,4543532000,771
127,0,28092,D.H. Lee,163.7,3902013000,662
127,0,22046,Geoff Ogilvy,163.7,2769863000,470
130,0,06004,Stephen Ames,163.8,2942452000,499
130,0,24846,Ricky Barnes,163.8,4510495000,765
130,0,21961,Charles Howell III,163.8,5512837000,935
133,0,27933,John Merrick,163.9,4650847000,788
134,0,28475,Jeff Overton,164.0,5065747000,858
135,0,27330,Josh Teater,164.1,3934139000,666
136,0,25444,Justin Hicks,164.2,4332399000,733
136,0,22806,Doug LaBelle II,164.2,3990972000,675
136,0,29221,Webb Simpson,164.2,4715912000,798
139,0,24494,Erik Compton,164.3,4525243000,765
139,0,23623,Bo Van Pelt,164.3,3637297000,615
141,0,27936,Martin Laird,164.4,3520994000,595
141,0,20645,John Senden,164.4,4202632000,710
141,0,31323,Gary Woodland,164.4,5414847000,915
144,0,24924,Bill Haas,164.6,4943182000,834
144,0,30944,Jason Kokrak,164.6,4739210000,800
144,0,27214,Kevin Streelman,164.6,4746583000,801
147,0,24781,Hunter Mahan,164.7,4661079000,786
147,0,24361,Pat Perez,164.7,4281367000,722
149,0,12510,Chad Campbell,164.8,4972925000,838
149,0,27436,Graham DeLaet,164.8,5551632000,936
151,0,23800,Bryce Molder,164.9,4803838000,809
151,0,34046,Jordan Spieth,164.9,4421733000,745
153,0,33141,Keegan Bradley,165.0,4899487000,825
154,0,20593,Greg Chalmers,165.2,4699285000,790
154,0,20229,Stewart Cink,165.2,3771623000,634
154,0,06573,Brandt Jobe,165.2,3616317000,608
157,0,28237,Rory McIlroy,165.3,2588172000,435
157,0,10423,Mike Weir,165.3,3136382000,527
159,0,24663,Y.E. Yang,165.4,2751297000,462
160,0,28307,Matt Every,165.5,5188544000,871
160,0,26300,Matt Jones,165.5,4824608000,810
160,0,26951,Johnson Wagner,165.5,3646554000,612
163,0,20848,Ángel Cabrera,165.6,3767568000,632
164,0,22405,Justin Rose,165.7,3124889000,524
164,0,20396,Lee Westwood,165.7,3508098000,588
166,0,25900,Lucas Glover,165.8,3479781000,583
167,0,23983,Luke Donald,166.0,3119398000,522
167,0,27963,Chris Stroud,166.0,5443968000,911
169,0,34174,John Huh,166.1,5172684000,865
169,0,01810,Phil Mickelson,166.1,3665277000,613
171,0,25240,D.A. Points,166.2,4510409000,754
172,0,32150,Michael Thompson,166.3,3705714000,619
173,0,26851,Marc Leishman,167.1,4420333000,735
174,0,26331,Charl Schwartzel,167.2,3545712000,589
175,0,10213,Dicky Pride,167.3,4137956000,687
176,0,21209,Sergio Garcia,167.4,3272521000,543
177,0,24502,Adam Scott,167.7,3030667000,502
178,0,24358,Robert Garrigus,168.0,3241981000,536
179,0,21528,Henrik Stenson,169.3,3102726000,509
180,0,08793,Tiger Woods,172.1,2911177000,470
