RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
93,0,01320,Bob Estes,164.3,6583039.000,1113
93,0,23320,Ryan Palmer,164.3,7335958.000,1240
95,0,32334,Charlie Beljan,164.4,5834426.000,986
95,0,06522,Ernie Els,164.4,5096817.000,861
95,0,33419,Cameron Tringale,164.4,7936975.000,1341
98,0,28089,Jason Day,164.5,6465530.000,1092
98,0,12716,Charley Hoffman,164.5,7741159.000,1307
98,0,22378,Trevor Immelman,164.5,6563548.000,1108
101,0,37273,Derek Ernst,164.6,5208096.000,879
101,0,35539,Luke Guthrie,164.6,6903793.000,1165
101,0,24490,George McNeill,164.6,6800995.000,1148
101,0,22056,Cameron Percy,164.6,6026555.000,1017
101,0,06527,Steve Stricker,164.6,3710494.000,626
106,0,22046,Geoff Ogilvy,164.8,4462517.000,752
106,0,29425,Andrew Svoboda,164.8,3719631.000,627
108,0,20443,Jin Park,164.9,4575933.000,771
109,0,30925,Dustin Johnson,165.0,5405984.000,910
109,0,08075,Jerry Kelly,165.0,6809063.000,1146
109,0,22806,Doug LaBelle II,165.0,6284109.000,1058
112,0,22371,Aaron Baddeley,165.1,6276884.000,1056
112,0,27895,Jonas Blixt,165.1,7086456.000,1192
112,0,29289,S.Y. Noh,165.1,6569036.000,1105
112,0,25834,Daniel Summerhays,165.1,8310390.000,1398
116,0,24924,Bill Haas,165.2,7346179.000,1235
116,0,25632,Jimmy Walker,165.2,7985576.000,1343
118,0,32200,Roberto Castro,165.3,8950960.000,1504
118,0,22913,John Rollins,165.3,7216564.000,1213
118,0,34046,Jordan Spieth,165.3,7107137.000,1194
118,0,25804,Bubba Watson,165.3,6297076.000,1058
122,0,20593,Greg Chalmers,165.5,7460122.000,1252
122,0,29518,Brendan Steele,165.5,8209302.000,1378
122,0,27095,Nick Watney,165.5,7792941.000,1308
122,0,10423,Mike Weir,165.5,5034491.000,845
126,0,06573,Brandt Jobe,165.6,5653257.000,948
126,0,22405,Justin Rose,165.6,4905578.000,823
126,0,27330,Josh Teater,165.6,6528455.000,1095
126,0,23623,Bo Van Pelt,165.6,5760122.000,966
130,0,24846,Ricky Barnes,165.7,6947802.000,1165
130,0,25274,Steven Bowditch,165.7,6184671.000,1037
130,0,28307,Matt Every,165.7,8505224.000,1426
133,0,29479,Scott Brown,165.8,5887002.000,986
134,0,26596,Ryan Moore,165.9,6109717.000,1023
134,0,30163,Henrik Norlander,165.9,6307451.000,1056
134,0,26679,Kevin Stadler,165.9,7349827.000,1231
137,0,12510,Chad Campbell,166.0,7718937.000,1292
137,0,31557,Jim Herman,166.0,4709297.000,788
137,0,21961,Charles Howell III,166.0,8544736.000,1430
137,0,27408,Martin Kaymer,166.0,4487137.000,751
137,0,32150,Michael Thompson,166.0,5670531.000,949
137,0,26289,Boo Weekley,166.0,8864315.000,1483
143,0,23638,Brendon de Jonge,166.1,10400465.000,1739
144,0,23983,Luke Donald,166.2,4946695.000,827
144,0,29221,Webb Simpson,166.2,7484569.000,1251
144,0,27214,Kevin Streelman,166.2,7300337.000,1220
147,0,27936,Martin Laird,166.3,5662464.000,946
147,0,28475,Jeff Overton,166.3,7944990.000,1327
149,0,30944,Jason Kokrak,166.5,7731184.000,1290
149,0,28237,Rory McIlroy,166.5,4356442.000,727
151,0,25562,Andres Romero,166.6,5596302.000,933
151,0,31323,Gary Woodland,166.6,8918853.000,1487
153,0,26300,Matt Jones,166.7,7530099.000,1255
153,0,24361,Pat Perez,166.7,6877612.000,1146
153,0,25818,Scott Piercy,166.7,6673652.000,1112
153,0,30110,Kyle Stanley,166.7,6445439.000,1074
157,0,32102,Rickie Fowler,166.8,6315977.000,1052
157,0,20766,Padraig Harrington,166.8,3759442.000,626
157,0,26951,Johnson Wagner,166.8,5591503.000,931
160,0,27436,Graham DeLaet,166.9,8741742.000,1455
160,0,34099,Harris English,166.9,8820398.000,1468
162,0,24781,Hunter Mahan,167.0,7321467.000,1218
163,0,20229,Stewart Cink,167.1,6050750.000,1006
164,0,28092,D.H. Lee,167.4,6254196.000,1038
165,0,26851,Marc Leishman,167.6,6932985.000,1149
165,0,27963,Chris Stroud,167.6,8440357.000,1399
167,0,34174,John Huh,168.2,8130127.000,1343
168,0,25900,Lucas Glover,168.3,5646002.000,932
169,0,25240,D.A. Points,168.4,7369817.000,1216
169,0,20645,John Senden,168.4,6614844.000,1091
171,0,01810,Phil Mickelson,168.6,6207774.000,1023
172,0,26331,Charl Schwartzel,168.7,5884812.000,969
173,0,20848,Ángel Cabrera,168.9,6200829.000,1020
174,0,20396,Lee Westwood,169.1,5539969.000,910
175,0,33141,Keegan Bradley,169.3,7872330.000,1292
175,0,24502,Adam Scott,169.3,4814435.000,790
177,0,24358,Robert Garrigus,171.2,5393927.000,875
178,0,21209,Sergio Garcia,171.3,5167420.000,838
179,0,21528,Henrik Stenson,173.7,4934121.000,789
180,0,08793,Tiger Woods,174.2,4836436.000,771
