RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
114,0,23497,Tag Ridings,7
114,0,24502,Adam Scott,7
114,0,34431,Robert Streb,7
114,0,02206,David Toms,7
114,0,27770,Camilo Villegas,7
114,0,28135,Aaron Watkins,7
114,0,10423,Mike Weir,7
140,0,10885,Robert Allenby,6
140,0,23452,Nicolas Colsaerts,6
140,0,28089,Jason Day,6
140,0,28307,Matt Every,6
140,0,24358,Robert Garrigus,6
140,0,08725,Tom Gillis,6
140,0,27503,Steve LeBrun,6
140,0,27129,Luke List,6
140,0,29289,S.Y. Noh,6
140,0,20572,Rod Pampling,6
140,0,26331,Charl Schwartzel,6
140,0,26951,Johnson Wagner,6
140,0,20396,Lee Westwood,6
153,0,06004,Stephen Ames,5
153,0,32334,Charlie Beljan,5
153,0,20229,Stewart Cink,5
153,0,30925,Dustin Johnson,5
153,0,27408,Martin Kaymer,5
153,0,22046,Geoff Ogilvy,5
153,0,28475,Jeff Overton,5
153,0,25336,Alistair Presnell,5
153,0,22405,Justin Rose,5
153,0,30692,Scott Stallings,5
153,0,30110,Kyle Stanley,5
153,0,29425,Andrew Svoboda,5
153,0,23325,Vaughn Taylor,5
153,0,24663,Y.E. Yang,5
167,0,23135,Tim Clark,4
167,0,22792,Peter Hanson,4
167,0,20443,Jin Park,4
167,0,24138,Ian Poulter,4
167,0,21528,Henrik Stenson,4
167,0,23788,D.J. Trahan,4
167,0,23623,Bo Van Pelt,4
167,0,25804,Bubba Watson,4
167,0,08793,Tiger Woods,4
176,0,24846,Ricky Barnes,3
176,0,19970,Robert Karlsson,3
176,0,25572,Graeme McDowell,3
176,0,26497,Casey Wittenberg,3
180,0,23108,Matt Kuchar,2
