RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
62,0,06643,Paul Goydos,5.96,1619918,27195005
64,0,27060,John Mallinger,5.93,1717139,28980000
65,0,23624,Soren Hansen,5.82,617537,10605005
66,0,12510,Chad Campbell,5.81,1725237,29671005
67,0,21961,Charles Howell III,5.75,1804460,31367005
68,0,22986,Søren Kjeldsen,5.67,557668,9831005
69,0,21209,Sergio Garcia,5.66,1212522,21441005
70,0,23541,Ben Crane,5.55,1667084,30057005
71,0,21753,Brian Davis,5.53,1874318,33912000
72,0,27936,Martin Laird,5.48,1349354,24639005
73,0,25572,Graeme McDowell,5.42,780141,14403005
73,0,24490,George McNeill,5.42,1439219,26568000
75,0,06373,José María Olazábal,5.37,239629,4464000
76,0,27649,Brandt Snedeker,5.36,1483557,27681005
77,0,22792,Peter Hanson,5.33,357958,6721005
78,0,01706,Davis Love III,5.27,1622401,30805005
79,0,25804,Bubba Watson,5.14,1430243,27821005
80,0,12680,Shigeki Maruyama,5.10,256330,5022000
81,0,24925,Jonathan Byrd,5.05,1316770,26064000
82,0,20121,Todd Fischer,5.00,136701,2736000
83,0,07749,Brett Quigley,4.91,1412780,28764000
84,0,06567,Vijay Singh,4.90,1276814,26035005
85,0,20669,James Kingston,4.88,127936,2621005
86,0,27933,John Merrick,4.81,1438891,29916000
87,0,01948,Tim Petrovic,4.80,1551866,32328000
88,0,27120,Troy Matteson,4.78,1466070,30690000
89,0,26679,Kevin Stadler,4.75,925514,19494000
90,0,24924,Bill Haas,4.73,1425417,30114000
91,0,19958,Miguel Angel Jiménez,4.71,493682,10479005
92,0,23409,James Driscoll,4.67,807577,17295005
93,0,25240,D.A. Points,4.62,1320020,28584000
94,0,27797,Derek Lamely,4.55,58187,1278000
95,0,27408,Martin Kaymer,4.54,656407,14457005
95,0,20686,Jeev Milkha Singh,4.54,824436,18150000
97,0,01761,Len Mattiace,4.53,49742,1098000
97,0,20160,Charlie Wi,4.53,1375096,30330000
99,0,23718,Nathan Green,4.48,1436342,32054000
100,0,21731,Freddie Jacobson,4.43,1189994,26871005
101,0,01527,Scott Hoch,4.40,31657,720000
102,0,26287,Roland Thatcher,4.32,681630,15768000
103,0,01116,Michael Bradley,4.30,727787,16920000
104,0,23533,Anthony Kang,4.29,60000,1400000
105,0,24507,Jason Bohn,4.28,1159935,27072000
106,0,27141,J.B. Holmes,4.27,1219534,28545005
107,0,22405,Justin Rose,4.25,1125518,26499005
108,0,07867,Woody Austin,4.24,1137331,26798000
109,0,01320,Bob Estes,4.23,1079928,25560000
110,0,20593,Greg Chalmers,4.21,1058286,25110000
111,0,27124,Chris Baryla,4.19,123037,2934000
111,0,26289,Boo Weekley,4.19,1107448,26449005
113,0,24503,Jeff Klauk,4.16,1243696,29862000
114,0,23325,Vaughn Taylor,4.13,1178282,28548000
115,0,06595,Kevin Sutherland,3.94,1218604,30895005
116,0,29221,Webb Simpson,3.92,1249674,31842000
117,0,20498,Briny Baird,3.91,1186981,30395005
117,0,20940,Kenichi Kuboya,3.91,47793,1221005
117,0,28475,Jeff Overton,3.91,1193346,30543005
120,0,23353,J.J. Henry,3.90,1161641,29772000
121,0,01577,Lee Janzen,3.84,871186,22716000
122,0,26300,Matt Jones,3.82,593312,15534000
123,0,22348,Nick O'Hern,3.77,1074215,28526000
124,0,20574,Mathew Goggin,3.76,1118844,29743005
125,0,20472,Alex Cejka,3.75,953664,25398000
126,0,27302,Garth Mulroy,3.71,52000,1400000
127,0,24357,K.J. Choi,3.69,968505,26233005
128,0,25818,Scott Piercy,3.65,1032715,28314000
129,0,20572,Rod Pampling,3.62,956897,26449005
130,0,22621,Ben Curtis,3.60,799523,22215005
130,0,21207,José Manuel Lara,3.60,72000,1998000
132,0,23725,Brendan Jones,3.57,98112,2750000
133,0,25562,Andres Romero,3.50,789304,22547005
134,0,01823,Larry Mize,3.45,46575,1350000
135,0,10585,Scott McCarron,3.44,980818,28494000
135,0,26882,Michael Sim,3.44,130188,3780000
137,0,24502,Adam Scott,3.37,783138,23209005
138,0,01161,Mark Calcavecchia,3.33,787345,23667005
139,0,22371,Aaron Baddeley,3.32,837064,25246000
139,0,20598,Christian Cévaër,3.32,46500,1400000
139,0,26301,James Nitties,3.32,931531,28080000
139,0,20436,Garrett Willis,3.32,164905,4968000
143,0,27214,Kevin Streelman,3.31,1007443,30474000
144,0,06573,Brandt Jobe,3.25,265840,8190000
145,0,06197,Michael Allen,3.24,741065,22878000
146,0,23788,D.J. Trahan,3.22,1078255,33477005
147,0,24846,Ricky Barnes,3.10,684863,22122000
147,0,01677,Tom Lehman,3.10,515449,16629005
147,0,23548,Bill Lunde,3.10,825691,26622000
150,0,29926,Danny Lee,3.08,406345,13190000
150,0,26695,Michael Letzig,3.08,896478,29070000
152,0,01093,Ronnie Black,3.07,72478,2358000
153,0,20127,Chris Riley,3.04,630416,20736000
154,0,19970,Robert Karlsson,3.03,243736,8056000
155,0,02104,Jeff Sluman,2.98,50400,1692000
156,0,25632,Jimmy Walker,2.97,662682,22302000
157,0,20378,Mathias Grönberg,2.86,354162,12402000
158,0,21959,Ted Purdy,2.81,838707,29862000
159,0,20850,Daniel Chopra,2.79,814331,29146000
160,0,01717,Sandy Lyle,2.78,71400,2571005
161,0,24511,Thongchai Jaidee,2.77,157351,5681005
162,0,09011,David Duval,2.76,623824,22569005
163,0,25190,Jeff Quinney,2.72,718949,26442000
164,0,24358,Robert Garrigus,2.71,657203,24246000
165,0,23614,Rich Beem,2.70,676898,25092000
166,0,21805,Harrison Frazar,2.69,738615,27450000
167,0,26498,Matt Weibring,2.67,542066,20340000
168,0,24912,Will MacKenzie,2.63,659686,25096000
168,0,27963,Chris Stroud,2.63,735018,27990000
170,0,22896,Grégory Havret,2.62,36625,1400000
171,0,27072,Alvaro Quiros,2.61,298846,11469005
171,0,02106,Chris Smith,2.61,71424,2736000
173,0,12652,Cameron Beckman,2.59,726705,28008000
173,0,25768,Chih-Bing Lam,2.59,36250,1400000
175,0,20691,Greg Owen,2.58,763517,29610000
176,0,01035,Tommy Armour III,2.57,503306,19548000
176,0,33204,Shane Lowry,2.57,36000,1400000
176,0,23497,Tag Ridings,2.57,363597,14166000
179,0,21290,Yuji Igarashi,2.55,35750,1400000
180,0,23349,Charles Warren,2.54,475725,18720000
181,0,22378,Trevor Immelman,2.50,395244,15796000
182,0,26420,Richard Johnson,2.49,687077,27541005
182,0,22080,Prayad Marksaeng,2.49,202142,8121005
184,0,21350,Ryuji Imada,2.47,706393,28581005
184,0,26331,Charl Schwartzel,2.47,171741,6941005
186,0,10213,Dicky Pride,2.43,202580,8352000
187,0,07457,Steve Flesch,2.35,668051,28368000
188,0,01724,Jeff Maggert,2.34,651383,27810000
189,0,29938,Alan Wagner,2.33,14700,630000
190,0,20070,Matt Bettencourt,2.32,740037,31896000
191,0,27466,Spencer Levin,2.27,531240,23364000
192,0,24725,Richard Finch,2.23,58500,2621005
193,0,32058,José de Jesús Rodríguez,2.22,14400,648000
193,0,08845,Scott Sterling,2.22,318597,14382000
193,0,21498,Hideto Tanihara,2.22,21600,972000
196,0,12782,Tim Herron,2.21,619842,28062000
197,0,08385,Omar Uresti,2.20,166649,7578000
198,0,28780,Nicholas Thompson,2.18,675177,30906000
199,0,22951,Azuma Yano,2.17,107485,4943005
200,0,08537,J.P. Hayes,2.16,300101,13878000
200,0,01619,Skip Kendall,2.16,62700,2898000
202,0,01797,Rocco Mediate,2.15,484757,22536000
202,0,27683,Leif Olson,2.15,412965,19170000
204,0,22548,Patrick Sheehan,2.13,283119,13284000
205,0,21949,Joe Ogilvie,2.10,613700,29160000
206,0,29974,Branden Grace,2.09,25539,1221005
207,0,12662,Thomas Levet,2.06,80755,3921005
207,0,32876,Martin Piller,2.06,22570,1098000
209,0,01941,Tom Pernice Jr.,2.05,536598,26172000
210,0,25349,Tim Wilkinson,2.04,297008,14562000
211,0,06251,Chris DiMarco,2.03,584075,28818000
212,0,01928,Corey Pavin,2.02,474525,23436000
213,0,27784,Wen-Tang Lin,2.00,83125,4150000
214,0,20094,Jonathan Kaye,1.99,327407,16452000
215,0,32262,Mark Brown,1.98,52000,2621005
215,0,30110,Kyle Stanley,1.98,132038,6678000
217,0,20098,Stuart Appleby,1.97,562836,28587005
217,0,01473,Todd Hamilton,1.97,605224,30741005
219,0,24236,Nick Dougherty,1.96,77676,3971005
220,0,23613,Rich Barcelo,1.94,10500,540000
220,0,08339,Spike McRoy,1.94,10500,540000
220,0,12755,Vance Veazey,1.94,19600,1008000
223,0,23638,Brendon de Jonge,1.91,536696,28026000
223,0,28620,Aron Price,1.91,487454,25560000
225,0,27088,Johan Edfors,1.90,74335,3921005
225,0,02010,Loren Roberts,1.90,51257,2700000
227,0,01142,Bart Bryant,1.84,326590,17730000
227,0,19825,Darren Clarke,1.84,160907,8755005
227,0,08931,Glen Day,1.84,445720,24282000
230,0,25191,Gonzalo Fernandez-Castaño,1.82,108866,5969005
231,0,22892,Jason Gore,1.80,408810,22752000
231,0,20859,Anders Hansen,1.80,96500,5371005
231,0,24459,Richard Sterne,1.80,185268,10281005
234,0,19904,Paul Lawrie,1.77,21571,1221005
234,0,26329,Louis Oosthuizen,1.77,137802,7801005
236,0,25345,Carl Pettersson,1.76,564604,31997005
237,0,26476,Chez Reavie,1.75,477765,27310000
238,0,10117,Bob Heintz,1.72,312699,18162000
239,0,12705,Cliff Kresge,1.70,464401,27306000
240,0,23320,Ryan Palmer,1.69,454509,26932000
241,0,28087,Kris Blanks,1.68,307129,18324000
242,0,29419,Tadd Fujikawa,1.67,61892,3708000
242,0,23834,Jean-Francois Lucquin,1.67,22501,1350000
244,0,06515,Shaun Micheel,1.65,257589,15624000
245,0,01132,Mark Brooks,1.64,263073,16056000
245,0,26951,Johnson Wagner,1.64,434570,26518000
247,0,26497,Casey Wittenberg,1.59,376075,23634000
248,0,28135,Aaron Watkins,1.58,263969,16668000
249,0,12602,Dean Wilson,1.54,442599,28764000
250,0,08123,Jeff Brehaut,1.53,20630,1350000
250,0,32210,Trevor Murphy,1.53,20630,1350000
252,0,27436,Graham DeLaet,1.51,13872,918000
253,0,20608,David Howell,1.50,18294,1221005
253,0,23969,Graeme Storm,1.50,18294,1221005
255,0,23783,Felipe Aguilar,1.49,9363,630000
255,0,31577,Tano Goya,1.49,9363,630000
255,0,32532,Manuel Villegas,1.49,9363,630000
258,0,11032,Frank Lickliter II,1.47,183419,12438000
259,0,01425,Ernie Gonzalez,1.43,10788,756000
260,0,06332,Neal Lancaster,1.42,69774,4914000
260,0,22961,David Mathis,1.42,364958,25686000
262,0,08191,Paul Broadhurst,1.39,17012,1221005
262,0,24179,David Drysdale,1.39,17012,1221005
264,0,32698,Bobby Gates,1.38,15176,1098000
265,0,10733,Kent Jones,1.35,301878,22392000
266,0,06621,Joe Durant,1.34,250720,18738000
266,0,26881,Jarrod Lyle,1.34,275194,20574000
268,0,23778,Brad Adamonis,1.33,333970,25110000
268,0,20367,Fredrik Andersson Hed,1.33,16198,1221005
270,0,06214,Guy Boros,1.31,74440,5688000
270,0,01766,Billy Mayfair,1.31,392067,29819005
272,0,31044,Matt Harmon,1.30,11893,918000
273,0,25863,Rod Perry,1.28,10798,846000
274,0,25892,Steve Wheatcroft,1.27,14906,1170000
275,0,22368,Daniel Gaunt,1.24,15140,1221005
276,0,20104,Ken Duke,1.23,382826,31097005
276,0,30151,Fernando Mechereffe,1.23,11271,918000
276,0,20628,Arron Oberholser,1.23,48016,3906000
279,0,24121,Andy Matthews,1.22,7700,630000
280,0,07941,Mike Grob,1.21,11118,918000
281,0,01707,Steve Lowery,1.20,329114,27418000
282,0,29720,Andres Gonzales,1.19,10965,918000
283,0,10425,Jay Williamson,1.18,240574,20394000
284,0,27129,Luke List,1.17,12600,1080000
284,0,08375,Paul Stankowski,1.17,90444,7740000
286,0,21284,Hiroyuki Fujita,1.15,15525,1350000
287,0,25437,James Vargas,1.13,7344,648000
288,0,32888,Lucas Lee,1.12,10251,918000
288,0,20634,Peter Lonard,1.12,333824,29736000
290,0,12461,Paul McGinley,1.10,25539,2319005
291,0,01249,John Daly,1.09,68814,6333005
291,0,06575,Dudley Hart,1.09,158398,14522000
293,0,29670,Pablo Larrazabal,1.08,35250,3269005
293,0,24449,Parker McLachlin,1.08,275032,25438000
293,0,25919,Brian Vranesh,1.08,198567,18414000
296,0,27463,Matthew Loving,1.07,11712,1098000
297,0,27447,John Ellis,1.06,11651,1098000
297,0,01553,John Huston,1.06,135476,12798000
297,0,22295,Darron Stiles,1.06,199384,18756000
300,0,01313,Steve Elkington,1.04,243404,23400000
301,0,24980,Scott Gutschewski,1.02,183374,17946000
301,0,28380,Ryan Helminen,1.02,7360,720000
301,0,27090,Junpei Takayama,1.02,9936,972000
301,0,30927,Brendon Todd,1.02,203840,19980000
305,0,29664,Gregory Bisconti,1.01,13600,1350000
306,0,22122,Andrew McLardy,.99,22501,2268000
306,0,33545,Grant Sturgeon,.99,13300,1350000
306,0,22540,Anthony Wall,.99,25539,2571005
309,0,24184,Alastair Forsyth,.97,13100,1350000
310,0,30750,Tommy Gainey,.96,128347,13302000
311,0,01938,David Peoples,.94,45122,4824000
312,0,19881,Robert Damron,.86,31150,3636000
313,0,01261,Jay Delsing,.83,49860,6012000
314,0,20433,Mark Hensby,.80,32250,4050000
314,0,30711,Colt Knost,.80,180753,22554000
314,0,02214,Kirk Triplett,.80,155480,19494000
317,0,07003,David Berganio Jr.,.78,115517,14778000
318,0,21407,Arjun Atwal,.74,76675,10386000
319,0,06012,Greg Kraft,.72,156686,21622000
320,0,11123,Chris Couch,.70,56665,8136000
321,0,12823,Carlos Franco,.69,60261,8748000
322,0,31323,Gary Woodland,.68,121031,17838000
323,0,26668,Marc Turnesa,.62,197069,31680000
324,0,01887,Mark O'Meara,.60,15547,2571005
325,0,24494,Erik Compton,.59,27524,4644000
326,0,20569,Richard Green,.58,15000,2571005
327,0,06078,Esteban Toledo,.57,7344,1278000
328,0,01381,Fred Funk,.54,36926,6858000
328,0,10649,Tom Scherrer,.54,9363,1728000
328,0,28118,Peter Tomasulo,.54,128705,23850000
331,0,31416,Derek Fathauer,.53,125304,23742000
332,0,27382,Wil Collins,.51,84569,16506000
333,0,28456,Andrew Ruthkoski,.50,8428,1692000
334,0,30926,Chris Kirk,.48,11651,2448000
335,0,02223,Bob Tway,.45,54358,12168000
336,0,01157,Tom Byrum,.44,13872,3186000
336,0,06034,Marco Dawson,.44,22570,5148000
336,0,12660,Jesper Parnevik,.44,58711,13392000
339,0,33046,Cortland Lowe,.41,9434,2304000
339,0,02245,Grant Waite,.41,6756,1638000
341,0,20029,Notah Begay III,.37,54645,14706000
341,0,30852,Ryo Ishikawa,.37,26217,7107005
343,0,20624,David Smail,.36,14050,3921005
344,0,06539,Rick Price,.34,66689,19458000
345,0,01876,Greg Norman,.31,11229,3597005
346,0,26371,James Oh,.29,57270,19458000
347,0,23048,Eric Axley,.28,83151,29988000
347,0,23338,David Gossett,.28,11480,4104000
349,0,19824,Craig Barlow,.27,11271,4230000
350,0,01329,Brad Faxon,.25,57212,22572000
351,0,19972,José Coceres,.23,14036,6084000
352,0,01139,Olin Browne,.22,17712,7974000
353,0,32199,Matthew Borchert,.20,34324,17424000
353,0,20382,Stephen Leaney,.20,21992,11070000
355,0,01685,J.L. Lewis,.19,5820,3042000
356,0,07223,Brian Bateman,.18,43610,24246000
356,0,01926,Steve Pate,.18,6030,3402000
358,0,01374,Robin Freeman,.17,6930,3996000
359,0,29745,Tyler Aldridge,.16,24370,15426000
359,0,28308,Troy Kelly,.16,25828,15714000
361,0,01042,Paul Azinger,.13,10800,8208000
362,0,01024,Billy Andrade,.12,19654,16200000
363,0,21633,Steve Allan,.09,13671,15984000
