RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
120,0,36801,Mark Hubbard,38.36%,145,378
120,0,37275,Sam Ryder,38.36%,145,378
122,0,29908,C.T. Pan,38.27%,62,162
123,0,27963,Chris Stroud,38.19%,55,144
124,0,28775,Nate Lashley,38.10%,144,378
124,0,54783,Dylan Wu,38.10%,144,378
126,0,51890,Greyson Sigg,38.06%,137,360
127,0,58967,Trevor Werbylo,38.03%,89,234
128,0,39997,Corey Conners,38.01%,130,342
129,0,27349,Alex Noren,37.96%,123,324
130,0,45157,Cam Davis,37.91%,116,306
131,0,27554,Scott Harrington,37.78%,68,180
131,0,52453,Nicolai Hojgaard,37.78%,68,180
131,0,28237,Rory McIlroy,37.78%,102,270
131,0,46601,Trey Mullinax,37.78%,68,180
131,0,30163,Henrik Norlander,37.78%,102,270
136,0,23108,Matt Kuchar,37.72%,129,342
137,0,46340,Alex Smalley,37.68%,156,414
138,0,28420,Ryan Brehm,37.65%,61,162
139,0,40115,Adam Svensson,37.45%,182,486
140,0,29725,Tony Finau,37.43%,128,342
141,0,48887,Matt Wallace,37.41%,101,270
142,0,33408,Tyson Alexander,37.30%,94,252
143,0,37338,Zecheng Dou,37.25%,114,306
144,0,33597,Harry Higgs,37.18%,87,234
145,0,36799,Stephan Jaeger,37.16%,194,522
146,0,36699,Patrick Rodgers,37.13%,127,342
147,0,33410,Andrew Landry,36.75%,86,234
148,0,39067,MJ Daffue,36.73%,119,324
148,0,30926,Chris Kirk,36.73%,119,324
148,0,36326,David Lipsky,36.73%,119,324
151,0,51950,Max McGreevy,36.67%,66,180
151,0,48699,Callum Tarren,36.67%,99,270
151,0,58168,Davis Thompson,36.67%,132,360
154,0,27936,Martin Laird,36.51%,92,252
155,0,52375,Doug Ghim,36.46%,105,288
155,0,34610,Matthias Schwab,36.46%,105,288
157,0,34431,Robert Streb,36.42%,59,162
157,0,35617,Martin Trainer,36.42%,59,162
159,0,29420,Billy Horschel,36.36%,72,198
160,0,26476,Chez Reavie,36.27%,111,306
161,0,29289,S.Y. Noh,36.11%,91,252
161,0,36724,Augusto Núñez,36.11%,78,216
163,0,35879,Kelly Kraft,35.93%,97,270
163,0,51070,Vincent Norrman,35.93%,97,270
165,0,45609,Tyler Duncan,35.71%,90,252
165,0,22405,Justin Rose,35.71%,90,252
167,0,27129,Luke List,35.67%,122,342
168,0,49453,Trevor Cone,35.65%,77,216
169,0,35310,Lanto Griffin,35.56%,64,180
170,0,39971,Sungjae Im,35.51%,147,414
171,0,31323,Gary Woodland,35.49%,115,324
172,0,51414,Brent Grant,35.35%,70,198
173,0,50493,Justin Suh,35.26%,165,468
174,0,52411,Kyle Westmoreland,35.19%,57,162
175,0,56762,Will Gordon,34.92%,132,378
175,0,27095,Nick Watney,34.92%,44,126
177,0,12716,Charley Hoffman,34.85%,69,198
178,0,35449,Adam Long,34.80%,119,342
179,0,22056,Cameron Percy,34.72%,75,216
180,0,33204,Shane Lowry,34.52%,87,252
181,0,34256,Andrew Putnam,34.49%,149,432
182,0,31557,Jim Herman,34.26%,74,216
182,0,32816,Satoshi Kodaira,34.26%,74,216
184,0,49766,Hank Lebioda,34.13%,43,126
185,0,27214,Kevin Streelman,33.99%,104,306
186,0,32448,James Hahn,33.76%,79,234
187,0,32333,Kevin Tway,33.73%,85,252
188,0,56630,Akshay Bhatia,33.33%,108,324
188,0,33122,Russell Knox,33.33%,132,396
188,0,51491,Brandon Matthews,33.33%,30,90
188,0,39335,Kevin Roy,33.33%,48,144
192,0,40250,Taylor Pendrith,32.46%,111,342
193,0,29535,Brice Garnett,31.94%,92,288
