RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
107,0,36724,Augusto Núñez,15,380,3.9
107,0,22405,Justin Rose,15,402,3.7
107,0,46441,Robby Shelton,15,589,2.5
107,0,30692,Scott Stallings,15,451,3.3
107,0,49960,Sepp Straka,15,540,2.8
107,0,31560,Brian Stuard,15,374,4.0
107,0,58168,Davis Thompson,15,586,2.6
107,0,27095,Nick Watney,15,353,4.2
107,0,55454,Carl Yuan,15,502,3.0
122,0,22371,Aaron Baddeley,14,443,3.2
122,0,46435,Austin Cook,14,407,3.4
122,0,25686,Jason Dufner,14,464,3.0
122,0,35310,Lanto Griffin,14,309,4.5
122,0,35901,Paul Haley II,14,489,2.9
122,0,36801,Mark Hubbard,14,633,2.2
122,0,35879,Kelly Kraft,14,541,2.6
122,0,58696,Peter Kuest,14,272,5.1
122,0,46601,Trey Mullinax,14,470,3.0
122,0,29289,S.Y. Noh,14,314,4.5
122,0,37275,Sam Ryder,14,672,2.1
122,0,39324,J.J. Spaun,14,581,2.4
122,0,55893,Sam Stevens,14,563,2.5
122,0,48887,Matt Wallace,14,481,2.9
122,0,52411,Kyle Westmoreland,14,370,3.8
137,0,52955,Ludvig Åberg,13,326,4.0
137,0,33408,Tyson Alexander,13,478,2.7
137,0,33948,Byeong Hun An,13,686,1.9
137,0,37338,Zecheng Dou,13,530,2.5
137,0,45609,Tyler Duncan,13,511,2.5
137,0,40098,Matt Fitzpatrick,13,478,2.7
137,0,46717,Viktor Hovland,13,539,2.4
137,0,27974,Sung Kang,13,212,6.1
137,0,33122,Russell Knox,13,523,2.5
137,0,31202,William McGirt,13,267,4.9
137,0,50525,Collin Morikawa,13,432,3.0
137,0,36871,Matt NeSmith,13,560,2.3
137,0,51890,Greyson Sigg,13,616,2.1
137,0,27963,Chris Stroud,13,282,4.6
137,0,33448,Justin Thomas,13,493,2.6
137,0,58967,Trevor Werbylo,13,407,3.2
153,0,52372,Cameron Champ,12,364,3.3
153,0,32366,Kevin Chappell,12,246,4.9
153,0,28089,Jason Day,12,481,2.5
153,0,29535,Brice Garnett,12,432,2.8
153,0,27644,Brian Harman,12,591,2.0
153,0,46442,Maverick McNealy,12,397,3.0
153,0,39546,Keith Mitchell,12,548,2.2
153,0,25818,Scott Piercy,12,533,2.3
153,0,46414,Aaron Rai,12,597,2.0
153,0,47995,Davis Riley,12,549,2.2
153,0,39335,Kevin Roy,12,321,3.7
153,0,32139,Danny Willett,12,395,3.0
153,0,45242,Kevin Yu,12,306,3.9
166,0,56630,Akshay Bhatia,11,388,2.8
166,0,51349,Nico Echavarria,11,372,3.0
166,0,51414,Brent Grant,11,336,3.3
166,0,27554,Scott Harrington,11,380,2.9
166,0,39058,Lucas Herbert,11,378,2.9
166,0,32816,Satoshi Kodaira,11,314,3.5
166,0,33204,Shane Lowry,11,389,2.8
166,0,51491,Brandon Matthews,11,264,4.2
166,0,23320,Ryan Palmer,11,429,2.6
175,0,59018,Ryan Gerard,10,353,2.8
175,0,48117,Kurt Kitayama,10,410,2.4
175,0,51950,Max McGreevy,10,446,2.2
175,0,28237,Rory McIlroy,10,429,2.3
175,0,29221,Webb Simpson,10,391,2.6
175,0,57366,Cameron Young,10,477,2.1
181,0,12716,Charley Hoffman,9,366,2.5
181,0,52453,Nicolai Hojgaard,9,246,3.7
181,0,51070,Vincent Norrman,9,425,2.1
184,0,24925,Jonathan Byrd,8,264,3.0
184,0,49766,Hank Lebioda,8,276,2.9
184,0,34046,Jordan Spieth,8,478,1.7
184,0,25632,Jimmy Walker,8,559,1.4
188,0,40058,Zac Blair,7,447,1.6
188,0,29908,C.T. Pan,7,262,2.7
190,0,48084,Wesley Bryan,6,225,2.7
191,0,35617,Martin Trainer,5,271,1.8
192,0,22056,Cameron Percy,4,306,1.3
193,0,24140,Sean O'Hair,3,226,1.3
