RANK,MOVEMENT,PLAYER_ID,PLAYER,%
88,0,26360,Bubba Dickerson,55.56
88,0,01313,Steve Elkington,55.56
88,0,20574,Mathew Goggin,55.56
88,0,27943,Matt Hansen,55.56
88,0,12680,Shigeki Maruyama,55.56
88,0,06515,Shaun Micheel,55.56
88,0,24361,Pat Perez,55.56
96,0,21646,David Branshaw,55.00
97,0,06643,Paul Goydos,54.55
97,0,20766,Padraig Harrington,54.55
97,0,01685,J.L. Lewis,54.55
100,0,07457,Steve Flesch,53.85
100,0,21209,Sergio Garcia,53.85
100,0,01677,Tom Lehman,53.85
103,0,23614,Rich Beem,53.33
103,0,20157,Retief Goosen,53.33
103,0,25804,Bubba Watson,53.33
106,0,23497,Tag Ridings,52.94
106,0,22548,Patrick Sheehan,52.94
108,0,12510,Chad Campbell,52.63
108,0,20645,John Senden,52.63
110,0,02104,Jeff Sluman,52.38
111,0,25936,Alex Aragon,50.00
111,0,19824,Craig Barlow,50.00
111,0,01142,Bart Bryant,50.00
111,0,08835,Kris Cox,50.00
111,0,21805,Harrison Frazar,50.00
111,0,01388,Robert Gamez,50.00
111,0,20105,Jeff Gove,50.00
111,0,24924,Bill Haas,50.00
111,0,08537,J.P. Hayes,50.00
111,0,20608,David Howell,50.00
111,0,01553,John Huston,50.00
111,0,20631,David McKenzie,50.00
111,0,26596,Ryan Moore,50.00
111,0,23621,Rory Sabbatini,50.00
111,0,02106,Chris Smith,50.00
111,0,08385,Omar Uresti,50.00
111,0,27770,Camilo Villegas,50.00
128,0,24781,Hunter Mahan,47.62
129,0,24140,Sean O'Hair,47.37
129,0,02239,Scott Verplank,47.37
129,0,02246,Duffy Waldorf,47.37
129,0,10423,Mike Weir,47.37
133,0,06197,Michael Allen,47.06
133,0,01320,Bob Estes,47.06
133,0,06573,Brandt Jobe,47.06
136,0,21407,Arjun Atwal,46.67
136,0,24358,Robert Garrigus,46.67
136,0,20691,Greg Owen,46.67
136,0,21878,Mark Wilson,46.67
140,0,06012,Greg Kraft,46.15
140,0,01928,Corey Pavin,46.15
140,0,08375,Paul Stankowski,46.15
143,0,07867,Woody Austin,45.45
143,0,23409,James Driscoll,45.45
143,0,06350,Bob May,45.45
146,0,24024,Zach Johnson,45.00
147,0,23135,Tim Clark,44.44
147,0,12662,Thomas Levet,44.44
147,0,27120,Troy Matteson,44.44
147,0,11011,Mike Sposa,44.44
151,0,20094,Jonathan Kaye,43.75
151,0,21470,Daisuke Maruyama,43.75
153,0,24357,K.J. Choi,42.86
153,0,20850,Daniel Chopra,42.86
153,0,25935,John Engler Jr.,42.86
153,0,23616,Ryan Hietala,42.86
153,0,20382,Stephen Leaney,42.86
153,0,01724,Jeff Maggert,42.86
153,0,28780,Nicholas Thompson,42.86
160,0,27095,Nick Watney,42.11
161,0,25240,D.A. Points,41.67
161,0,24138,Ian Poulter,41.67
163,0,20099,Doug Barron,40.00
163,0,11123,Chris Couch,40.00
163,0,20378,Mathias Grönberg,40.00
163,0,10860,Justin Leonard,40.00
163,0,22405,Justin Rose,40.00
163,0,21660,Jason Schultz,40.00
169,0,23623,Bo Van Pelt,39.13
169,0,12602,Dean Wilson,39.13
171,0,19881,Robert Damron,38.46
172,0,20472,Alex Cejka,37.50
172,0,06034,Marco Dawson,37.50
172,0,27141,J.B. Holmes,37.50
172,0,20127,Chris Riley,37.50
176,0,12760,Danny Ellis,36.36
177,0,12782,Tim Herron,35.71
177,0,01599,Steve Jones,35.71
179,0,02110,Jerry Smith,35.29
180,0,01024,Billy Andrade,33.33
180,0,23673,Michael Connell,33.33
180,0,25842,Jon Mills,33.33
180,0,23307,Roger Tambellini,33.33
184,0,10505,Shane Bertsch,31.58
185,0,10565,Ian Leggatt,30.00
186,0,20634,Peter Lonard,29.41
187,0,01161,Mark Calcavecchia,28.57
187,0,24980,Scott Gutschewski,28.57
189,0,01139,Olin Browne,26.09
190,0,01823,Larry Mize,25.00
190,0,06595,Kevin Sutherland,25.00
192,0,01132,Mark Brooks,22.22
193,0,02214,Kirk Triplett,20.00
194,0,20121,Todd Fischer,18.75
195,0,01249,John Daly,14.29
195,0,07013,Wes Short Jr.,14.29
