RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
59,0,54783,Dylan Wu,46.15%,6,13
63,0,33948,Byeong Hun An,45.45%,5,11
63,0,47983,Chad Ramey,45.45%,5,11
65,0,37455,Si Woo Kim,44.44%,4,9
65,0,32757,Patton Kizzire,44.44%,4,9
67,0,35506,Mackenzie Hughes,43.75%,7,16
68,0,32366,Kevin Chappell,42.86%,3,7
68,0,45157,Cam Davis,42.86%,6,14
68,0,40098,Matt Fitzpatrick,42.86%,3,7
68,0,30911,Tommy Fleetwood,42.86%,3,7
68,0,56149,Wilson Furr,42.86%,3,7
68,0,39546,Keith Mitchell,42.86%,3,7
68,0,55789,Taylor Montgomery,42.86%,3,7
68,0,30163,Henrik Norlander,42.86%,3,7
68,0,26476,Chez Reavie,42.86%,3,7
68,0,48867,Matti Schmid,42.86%,3,7
78,0,27770,Camilo Villegas,41.67%,5,12
79,0,28089,Jason Day,41.18%,7,17
79,0,31646,Emiliano Grillo,41.18%,7,17
81,0,39997,Corey Conners,40.00%,4,10
81,0,50497,Adrien Dumont de Chassart,40.00%,4,10
81,0,34098,Russell Henley,40.00%,6,15
81,0,12716,Charley Hoffman,40.00%,4,10
81,0,39324,J.J. Spaun,40.00%,4,10
81,0,33448,Justin Thomas,40.00%,6,15
81,0,30927,Brendon Todd,40.00%,6,15
88,0,46340,Alex Smalley,38.89%,7,18
88,0,57366,Cameron Young,38.89%,7,18
90,0,26596,Ryan Moore,38.46%,5,13
90,0,40250,Taylor Pendrith,38.46%,5,13
90,0,47679,Victor Perez,38.46%,5,13
90,0,37275,Sam Ryder,38.46%,5,13
90,0,46441,Robby Shelton,38.46%,5,13
90,0,47483,Will Zalatoris,38.46%,5,13
96,0,54576,Patrick Fishburn,37.50%,3,8
96,0,32102,Rickie Fowler,37.50%,3,8
96,0,29420,Billy Horschel,37.50%,3,8
99,0,54628,Lee Hodges,36.36%,4,11
99,0,52215,Robert MacIntyre,36.36%,4,11
99,0,46113,Ryan McCormick,36.36%,4,11
99,0,27064,Jhonattan Vegas,36.36%,4,11
103,0,51287,Ryo Hisatsune,35.71%,5,14
103,0,36801,Mark Hubbard,35.71%,5,14
103,0,36326,David Lipsky,35.71%,5,14
103,0,36871,Matt NeSmith,35.71%,5,14
103,0,33486,Roger Sloan,35.71%,5,14
108,0,47347,Adam Schenk,35.29%,6,17
109,0,28252,Seamus Power,34.78%,8,23
110,0,34021,Bud Cauley,33.33%,2,6
110,0,59442,Parker Coody,33.33%,4,12
110,0,29936,Ryan Fox,33.33%,3,9
110,0,35310,Lanto Griffin,33.33%,2,6
110,0,54421,Garrick Higgo,33.33%,3,9
110,0,36799,Stephan Jaeger,33.33%,3,9
110,0,39975,Michael Kim,33.33%,2,6
110,0,27936,Martin Laird,33.33%,3,9
110,0,32791,K.H. Lee,33.33%,3,9
110,0,32839,Hideki Matsuyama,33.33%,6,18
110,0,27649,Brandt Snedeker,33.33%,2,6
110,0,27330,Josh Teater,33.33%,1,3
122,0,34256,Andrew Putnam,31.58%,6,19
123,0,50525,Collin Morikawa,31.25%,5,16
124,0,37378,Min Woo Lee,30.77%,4,13
125,0,59095,Chris Gotterup,30.00%,3,10
125,0,55182,Tom Kim,30.00%,3,10
125,0,29478,Kevin Kisner,30.00%,3,10
128,0,34374,Erik Barnes,28.57%,2,7
128,0,56630,Akshay Bhatia,28.57%,4,14
128,0,28775,Nate Lashley,28.57%,2,7
128,0,29908,C.T. Pan,28.57%,2,7
128,0,48153,Matthieu Pavon,28.57%,2,7
128,0,46046,Scottie Scheffler,28.57%,2,7
128,0,27139,David Skinns,28.57%,4,14
135,0,52375,Doug Ghim,27.27%,3,11
136,0,51696,Rico Hoey,26.67%,4,15
137,0,35532,Tom Hoge,26.32%,5,19
138,0,45609,Tyler Duncan,25.00%,1,4
138,0,52453,Nicolai Højgaard,25.00%,1,4
138,0,23320,Ryan Palmer,25.00%,1,4
138,0,57900,Chandler Phillips,25.00%,2,8
138,0,49771,J.T. Poston,25.00%,3,12
138,0,48081,Xander Schauffele,25.00%,3,12
138,0,49960,Sepp Straka,25.00%,2,8
145,0,57362,Austin Eckroat,23.81%,5,21
146,0,35461,Beau Hossler,23.53%,4,17
147,0,40058,Zac Blair,23.08%,3,13
147,0,34046,Jordan Spieth,23.08%,3,13
149,0,47663,Kevin Dougherty,22.22%,2,9
149,0,27644,Brian Harman,22.22%,4,18
149,0,30926,Chris Kirk,22.22%,2,9
149,0,36884,Ben Kohles,22.22%,2,9
149,0,46414,Aaron Rai,22.22%,2,9
154,0,33141,Keegan Bradley,21.43%,3,14
154,0,47988,Nick Hardy,21.43%,3,14
156,0,32367,Jorge Campillo,20.00%,1,5
156,0,34099,Harris English,20.00%,2,10
156,0,54591,Ben Griffin,20.00%,3,15
156,0,47806,Raul Pereda,20.00%,1,5
156,0,48319,Tom Whitney,20.00%,1,5
161,0,25493,Nick Taylor,18.18%,2,11
161,0,51634,Sahith Theegala,18.18%,2,11
161,0,52513,Carson Young,18.18%,2,11
164,0,45522,Christiaan Bezuidenhout,16.67%,2,12
164,0,55708,Hayden Buckley,16.67%,3,18
164,0,52372,Cameron Champ,16.67%,1,6
164,0,59836,Pierceson Coody,16.67%,1,6
164,0,33399,Adam Hadwin,16.67%,2,12
164,0,47420,Jake Knapp,16.67%,1,6
164,0,27129,Luke List,16.67%,2,12
164,0,33204,Shane Lowry,16.67%,1,6
164,0,32640,Troy Merritt,16.67%,1,6
164,0,24502,Adam Scott,16.67%,1,6
174,0,31323,Gary Woodland,15.38%,2,13
175,0,59143,Mac Meissner,14.29%,1,7
176,0,33653,Thomas Detry,12.50%,1,8
176,0,51070,Vincent Norrman,12.50%,1,8
176,0,52374,Brandon Wu,12.50%,1,8
179,0,32070,Rafael Campos,11.11%,1,9
180,0,33408,Tyson Alexander,9.09%,1,11
181,0,52514,Trace Crowe,.00%,0,6
181,0,46442,Maverick McNealy,.00%,0,7
181,0,38991,Alejandro Tosti,.00%,0,6
181,0,52666,Sami Valimaki,.00%,0,6
