RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
150,0,12309,Bob Sowards,55.25,200,362
151,0,23797,Brett Rumford,55.20,260,471
152,0,27141,J.B. Holmes,55.03,312,567
153,0,12823,Carlos Franco,55.00,220,400
154,0,25842,Jon Mills,54.75,294,537
155,0,23409,James Driscoll,54.73,272,497
156,0,20645,John Senden,54.69,280,512
156,0,25804,Bubba Watson,54.69,303,554
158,0,12510,Chad Campbell,54.68,292,534
159,0,10425,Jay Williamson,54.65,288,527
160,0,27933,John Merrick,54.49,285,523
161,0,01161,Mark Calcavecchia,54.37,230,423
162,0,01388,Robert Gamez,54.35,256,471
163,0,01024,Billy Andrade,54.09,238,440
164,0,19913,Ron Whittaker,54.03,161,298
165,0,27963,Chris Stroud,54.00,236,437
166,0,12705,Cliff Kresge,53.97,272,504
167,0,06090,Jim McGovern,53.85,231,429
168,0,01473,Todd Hamilton,53.83,330,613
169,0,23614,Rich Beem,53.78,292,543
170,0,24781,Hunter Mahan,53.55,249,465
171,0,27770,Camilo Villegas,53.52,266,497
172,0,06573,Brandt Jobe,53.50,168,314
173,0,27120,Troy Matteson,53.44,295,552
173,0,24502,Adam Scott,53.44,171,320
175,0,21633,Steve Allan,53.31,161,302
175,0,21805,Harrison Frazar,53.31,185,347
177,0,26631,Cody Freeman,53.24,230,432
178,0,12826,Paul Claxton,53.20,191,359
179,0,27561,Nick Flanagan,53.18,293,551
180,0,20848,Ángel Cabrera,53.06,182,343
181,0,22378,Trevor Immelman,52.88,239,452
182,0,24227,Justin Bolli,52.83,252,477
183,0,22582,Kyle Thompson,52.66,228,433
184,0,27613,David Lutterus,52.65,189,359
185,0,20433,Mark Hensby,52.29,240,459
186,0,26679,Kevin Stadler,52.23,269,515
187,0,02206,David Toms,52.11,222,426
188,0,25364,Paul Casey,52.02,167,321
189,0,06621,Joe Durant,51.95,227,437
190,0,24358,Robert Garrigus,51.74,268,518
191,0,24490,George McNeill,51.72,285,551
192,0,30925,Dustin Johnson,51.58,310,601
193,0,25594,Travis Perkins,50.15,164,327
194,0,19803,Ryan Armour,49.61,255,514
195,0,09011,David Duval,49.10,190,387
196,0,23349,Charles Warren,48.41,228,471
197,0,30750,Tommy Gainey,46.10,142,308
