RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
95,0,24924,Bill Haas,60.00,6,10
95,0,01473,Todd Hamilton,60.00,3,5
95,0,08537,J.P. Hayes,60.00,3,5
95,0,01577,Lee Janzen,60.00,3,5
95,0,10733,Kent Jones,60.00,6,10
95,0,26300,Matt Jones,60.00,6,10
95,0,08075,Jerry Kelly,60.00,3,5
95,0,12680,Shigeki Maruyama,60.00,3,5
95,0,06090,Jim McGovern,60.00,3,5
95,0,27214,Kevin Streelman,60.00,6,10
95,0,06527,Steve Stricker,60.00,3,5
95,0,02239,Scott Verplank,60.00,6,10
111,0,06034,Marco Dawson,58.33,7,12
111,0,06251,Chris DiMarco,58.33,7,12
111,0,26695,Michael Letzig,58.33,7,12
111,0,23325,Vaughn Taylor,58.33,7,12
115,0,25900,Lucas Glover,57.14,8,14
115,0,24024,Zach Johnson,57.14,4,7
115,0,01766,Billy Mayfair,57.14,8,14
115,0,23623,Bo Van Pelt,57.14,4,7
119,0,24357,K.J. Choi,55.56,5,9
119,0,22892,Jason Gore,55.56,5,9
119,0,30925,Dustin Johnson,55.56,5,9
119,0,23320,Ryan Palmer,55.56,5,9
119,0,24138,Ian Poulter,55.56,5,9
119,0,07749,Brett Quigley,55.56,5,9
125,0,27613,David Lutterus,54.55,6,11
125,0,22293,Heath Slocum,54.55,6,11
125,0,20160,Charlie Wi,54.55,6,11
128,0,01797,Rocco Mediate,53.85,7,13
129,0,01707,Steve Lowery,53.33,8,15
130,0,25632,Jimmy Walker,52.94,9,17
131,0,12652,Cameron Beckman,50.00,5,10
131,0,23135,Tim Clark,50.00,4,8
131,0,01226,Fred Couples,50.00,3,6
131,0,08931,Glen Day,50.00,3,6
131,0,23409,James Driscoll,50.00,6,12
131,0,09011,David Duval,50.00,1,2
131,0,21461,Kenneth Ferrie,50.00,5,10
131,0,30750,Tommy Gainey,50.00,1,2
131,0,20378,Mathias Grönberg,50.00,4,8
131,0,12716,Charley Hoffman,50.00,7,14
131,0,21961,Charles Howell III,50.00,3,6
131,0,22378,Trevor Immelman,50.00,2,4
131,0,06012,Greg Kraft,50.00,4,8
131,0,22806,Doug LaBelle II,50.00,2,4
131,0,27936,Martin Laird,50.00,4,8
131,0,11032,Frank Lickliter II,50.00,6,12
131,0,20634,Peter Lonard,50.00,5,10
131,0,01706,Davis Love III,50.00,3,6
131,0,27120,Troy Matteson,50.00,5,10
131,0,24449,Parker McLachlin,50.00,6,12
131,0,22348,Nick O'Hern,50.00,2,4
131,0,25594,Travis Perkins,50.00,3,6
131,0,24502,Adam Scott,50.00,3,6
131,0,22582,Kyle Thompson,50.00,4,8
131,0,02206,David Toms,50.00,4,8
131,0,02223,Bob Tway,50.00,1,2
131,0,19913,Ron Whittaker,50.00,2,4
158,0,01941,Tom Pernice Jr.,46.15,6,13
158,0,22913,John Rollins,46.15,6,13
160,0,23048,Eric Axley,44.44,4,9
160,0,28089,Jason Day,44.44,4,9
160,0,12705,Cliff Kresge,44.44,4,9
160,0,27933,John Merrick,44.44,4,9
160,0,01945,Kenny Perry,44.44,4,9
160,0,25562,Andres Romero,44.44,4,9
166,0,22548,Patrick Sheehan,42.86,6,14
166,0,08385,Omar Uresti,42.86,3,7
166,0,26951,Johnson Wagner,42.86,6,14
169,0,01313,Steve Elkington,41.67,5,12
169,0,26476,Chez Reavie,41.67,5,12
171,0,06522,Ernie Els,40.00,2,5
171,0,27561,Nick Flanagan,40.00,2,5
171,0,01388,Robert Gamez,40.00,2,5
171,0,20766,Padraig Harrington,40.00,2,5
171,0,27649,Brandt Snedeker,40.00,4,10
171,0,12309,Bob Sowards,40.00,4,10
171,0,27095,Nick Watney,40.00,4,10
171,0,10425,Jay Williamson,40.00,2,5
179,0,23778,Brad Adamonis,37.50,3,8
179,0,20433,Mark Hensby,37.50,3,8
179,0,12782,Tim Herron,37.50,3,8
182,0,19803,Ryan Armour,36.36,4,11
183,0,24227,Justin Bolli,33.33,2,6
183,0,12602,Dean Wilson,33.33,2,6
185,0,24358,Robert Garrigus,31.58,6,19
185,0,25345,Carl Pettersson,31.58,6,19
187,0,01024,Billy Andrade,30.77,4,13
188,0,06621,Joe Durant,30.00,3,10
189,0,01035,Tommy Armour III,28.57,2,7
189,0,25364,Paul Casey,28.57,2,7
189,0,23349,Charles Warren,28.57,4,14
189,0,21878,Mark Wilson,28.57,2,7
193,0,06573,Brandt Jobe,25.00,1,4
193,0,10585,Scott McCarron,25.00,1,4
195,0,07457,Steve Flesch,23.08,3,13
196,0,28158,Steve Marino,22.22,2,9
197,0,24663,Y.E. Yang,16.67,1,6
