RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
45,0,06034,Marco Dawson,210.0,1890,9
45,0,02242,Lanny Wadkins,210.0,1260,6
47,0,01323,Brad Fabel,210.9,1476,7
47,0,02217,Dennis Trixler,210.9,1476,7
49,0,01444,Ken Green,212.4,1062,5
49,0,01736,Roger Maltbie,212.4,1062,5
49,0,06090,Jim McGovern,212.4,2124,10
52,0,01235,Ben Crenshaw,213.0,1278,6
53,0,01810,Phil Mickelson,219.0,1314,6
54,0,01320,Bob Estes,220.5,1764,8
55,0,01823,Larry Mize,228.0,1368,6
56,0,01724,Jeff Maggert,228.9,1602,7
57,0,02279,Mark Wiebe,231.4,1620,7
58,0,01648,Billy Kratzert,234.0,936,4
58,0,01958,Dan Pohl,234.0,936,4
58,0,02241,Bobby Wadkins,234.0,1170,5
61,0,01006,John Adams,236.6,1656,7
62,0,01116,Michael Bradley,237.0,1422,6
63,0,01577,Lee Janzen,239.1,1674,7
64,0,02246,Duffy Waldorf,240.0,1440,6
65,0,01060,Dave Barr,241.7,1692,7
66,0,02131,Mike Springer,245.3,1472,6
67,0,01185,Brandel Chamblee,247.5,1485,6
67,0,01864,Larry Nelson,247.5,990,4
69,0,01457,Jay Haas,249.8,1998,8
70,0,01035,Tommy Armour III,252.0,1008,4
70,0,01219,John Cook,252.0,1512,6
70,0,02206,David Toms,252.0,1512,6
73,0,06086,Russell Beiersdorf,257.1,1800,7
74,0,06012,Greg Kraft,259.2,1296,5
75,0,01093,Ronnie Black,263.7,1582,6
76,0,01313,Steve Elkington,264.0,1584,6
77,0,02322,Richard Zokol,264.4,1322,5
78,0,02007,Larry Rinker,266.4,1332,5
79,0,01284,Mike Donald,276.0,1656,6
79,0,02225,Howard Twitty,276.0,1656,6
81,0,01930,Eddie Pearce,277.5,1110,4
82,0,01783,Mark McCumber,280.8,1404,5
83,0,07569,Mark Carnevale,281.2,1687,6
84,0,02159,Curtis Strange,282.2,1411,5
85,0,06643,Paul Goydos,285.0,1710,6
86,0,02133,Craig Stadler,288.0,1440,5
87,0,01042,Paul Azinger,291.6,1458,5
88,0,01715,Mark Lye,292.5,1170,4
89,0,01218,Jeff Cook,296.2,1481,5
90,0,02298,Jim Woodward,303.0,909,3
91,0,01329,Brad Faxon,305.8,1529,5
92,0,01374,Robin Freeman,309.6,1548,5
92,0,01607,Brian Kamm,309.6,1548,5
92,0,01971,Dillard Pruitt,309.6,1548,5
95,0,01361,Dan Forsman,313.2,1566,5
95,0,01533,P.H. Horgan III,313.2,1566,5
97,0,01248,Rick Dalpos,315.0,1260,4
98,0,01014,Fulton Allem,324.0,1620,5
98,0,01849,Bill Murchison,324.0,972,3
100,0,01945,Kenny Perry,325.8,1629,5
101,0,01024,Billy Andrade,331.2,1656,5
102,0,01553,John Huston,336.0,2016,6
103,0,02146,Payne Stewart,338.4,1692,5
104,0,06124,Patrick Burke,342.0,1026,3
104,0,05319,Gene Jones,342.0,1026,3
106,0,01418,Bill Glasson,346.5,1386,4
107,0,01761,Len Mattiace,351.0,1404,4
107,0,02294,Willie Wood,351.0,1404,4
109,0,01331,Rick Fehr,352.8,1764,5
110,0,01469,Dan Halldorson,354.8,1419,4
111,0,01201,Lennie Clements,360.0,1440,4
112,0,01282,Trevor Dodds,369.0,1476,4
113,0,06058,John Flannery,370.8,1854,5
114,0,01938,David Peoples,372.3,1489,4
115,0,10195,Tim Conley,378.0,1134,3
116,0,06566,Jaime Gomez,382.5,1530,4
117,0,08045,Perry Moss,387.0,1548,4
117,0,01887,Mark O'Meara,387.0,1548,4
119,0,01191,Barry Cheesman,391.5,1566,4
120,0,02180,Harry Taylor,396.0,1584,4
121,0,01288,Ed Dougherty,399.6,1998,5
122,0,01385,Jim Gallagher Jr.,400.5,1602,4
122,0,01926,Steve Pate,400.5,1602,4
124,0,06284,Jim Hallet,405.0,1620,4
125,0,10207,Jimmy Johnston,414.0,1242,3
125,0,01968,Nick Price,414.0,1242,3
127,0,02218,Ted Tryba,423.0,1692,4
128,0,01346,Ed Fiori,426.8,1707,4
129,0,01132,Mark Brooks,427.5,1710,4
129,0,02010,Loren Roberts,427.5,1710,4
131,0,06136,Mike Schuchart,432.0,1296,3
132,0,02104,Jeff Sluman,436.5,1746,4
132,0,02185,Lance Ten Broeck,436.5,1746,4
134,0,01557,John Inman,441.0,1764,4
135,0,01157,Tom Byrum,455.0,1365,3
136,0,06599,John Elliott,462.0,1386,3
137,0,02099,Scott Simpson,464.3,1393,3
138,0,06247,David Delong,464.5,929,2
139,0,01197,Bobby Clampett,486.0,972,2
139,0,01388,Robert Gamez,486.0,1458,3
141,0,01766,Billy Mayfair,495.0,1980,4
142,0,02100,Tim Simpson,510.0,1530,3
142,0,02170,Hal Sutton,510.0,1530,3
144,0,01564,David Jackson,522.0,1566,3
144,0,01797,Rocco Mediate,522.0,1566,3
146,0,01495,Morris Hatalsky,540.0,1080,2
146,0,02111,Mike Smith,540.0,1620,3
148,0,01068,Andy Bean,549.0,1098,2
149,0,06044,Scott Gump,552.0,1656,3
150,0,01510,Nolan Henke,558.0,1674,3
150,0,01527,Scott Hoch,558.0,1674,3
152,0,01633,Tom Kite,612.0,1224,2
153,0,01378,David Frost,657.0,1314,2
153,0,01920,Craig Parry,657.0,1314,2
155,0,01381,Fred Funk,690.0,2070,3
156,0,01414,Bob Gilder,702.0,1404,2
157,0,06589,Jeff Woodland,711.0,1422,2
158,0,02303,Robert Wrenn,729.0,1458,2
159,0,01475,Donnie Hammond,747.0,1494,2
160,0,01755,Dick Mast,783.0,1566,2
161,0,01771,Blaine McCallister,792.0,1584,2
162,0,01307,Joel Edwards,810.0,1620,2
162,0,01946,Peter Persons,810.0,1620,2
164,0,01928,Corey Pavin,819.0,1638,2
165,0,02067,Ted Schulz,855.0,1710,2
166,0,01619,Skip Kendall,864.0,1728,2
167,0,01435,Wayne Grady,936.0,936,1
168,0,06144,John Dowdall,972.0,972,1
168,0,01443,Hubert Green,972.0,972,1
168,0,01876,Greg Norman,972.0,972,1
171,0,02201,Jim Thorpe,1008.0,1008,1
172,0,01934,Dave Peege,1026.0,1026,1
173,0,01049,Ian Baker-Finch,1098.0,1098,1
174,0,06691,Greg Cesario,1116.0,1116,1
175,0,01390,Buddy Gardner,1170.0,1170,1
176,0,01559,Hale Irwin,1206.0,1206,1
177,0,02223,Bob Tway,1224.0,1224,1
178,0,01725,John Mahaffey,1314.0,1314,1
179,0,02267,D.A. Weibring,1350.0,1350,1
180,0,01701,Bob Lohr,1530.0,1530,1
181,0,02245,Grant Waite,1620.0,1620,1
182,0,01891,David Ogrin,1656.0,1656,1
183,0,01196,Brian Claar,1944.0,1944,1
