92,0,23718,Nathan Green,1.17,88,7500,0
93,0,12652,Cameron Beckman,1.05,53,5000,0
93,0,23353,J.J. Henry,1.05,53,5000,0
93,0,26301,James Nitties,1.05,53,5000,0
93,0,07749,Brett Quigley,1.05,53,5000,0
97,0,20498,Briny Baird,.75,38,5000,0
98,0,20472,Alex Cejka,.18,5,2500,0
98,0,21949,Joe Ogilvie,.18,4,2500,0
100,0,01473,Todd Hamilton,.17,4,2500,0
101,0,23788,D.J. Trahan,.13,7,5000,0
102,0,21350,Ryuji Imada,.09,5,5000,0
