RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
121,0,10569,Mike Brisky,17.34,47,271
122,0,01633,Tom Kite,17.43,38,218
122,0,10585,Scott McCarron,17.43,53,304
124,0,12782,Tim Herron,17.44,60,344
125,0,02008,Lee Rinker,17.48,54,309
126,0,01133,Billy Ray Brown,17.49,39,223
127,0,20259,Hisayuki Sasaki,17.51,38,217
128,0,01156,Curt Byrum,17.58,32,182
129,0,01958,Dan Pohl,17.59,35,199
130,0,08075,Jerry Kelly,17.63,49,278
131,0,02023,Clarence Rose,17.67,47,266
132,0,10203,Bryan Gorman,17.68,35,198
133,0,02159,Curtis Strange,17.90,46,257
134,0,01157,Tom Byrum,17.98,41,228
135,0,06643,Paul Goydos,17.99,50,278
136,0,19913,Ron Whittaker,18.01,29,161
137,0,01196,Brian Claar,18.04,57,316
138,0,11032,Frank Lickliter II,18.12,50,276
138,0,02226,Tray Tyner,18.12,25,138
140,0,02170,Hal Sutton,18.21,55,302
141,0,06577,John Wilson,18.28,49,268
142,0,02135,Mike Standly,18.32,48,262
143,0,01320,Bob Estes,18.39,32,174
144,0,01971,Dillard Pruitt,18.48,39,211
145,0,01006,John Adams,18.52,50,270
145,0,06332,Neal Lancaster,18.52,60,324
147,0,01603,Jeff Julian,18.69,37,198
148,0,01326,Nick Faldo,18.72,38,203
149,0,01723,Andrew Magee,18.75,48,256
150,0,20051,Joe Acosta Jr.,18.87,40,212
150,0,07087,Hugh Royer III,18.87,57,302
152,0,01388,Robert Gamez,18.96,51,269
153,0,08931,Glen Day,19.00,61,321
154,0,06595,Kevin Sutherland,19.06,61,320
155,0,01607,Brian Kamm,19.08,50,262
156,0,01385,Jim Gallagher Jr.,19.11,47,246
157,0,01235,Ben Crenshaw,19.13,35,183
158,0,01414,Bob Gilder,19.32,51,264
159,0,08337,Mike Heinen,19.45,64,329
160,0,01557,John Inman,19.61,40,204
161,0,10505,Shane Bertsch,19.63,42,214
162,0,20095,Carl Paulson,19.70,53,269
163,0,01024,Billy Andrade,19.72,57,289
164,0,06315,Pete Jordan,19.74,46,233
165,0,01035,Tommy Armour III,19.77,34,172
166,0,01200,Keith Clearwater,19.92,49,246
167,0,01072,Chip Beck,20.00,59,295
167,0,01938,David Peoples,20.00,31,155
169,0,10213,Dicky Pride,20.26,46,227
170,0,02186,Brian Tennyson,20.40,51,250
171,0,06140,Sean Murphy,20.41,50,245
172,0,01604,Steve Jurgensen,20.43,57,279
173,0,06657,Steve Rintoul,20.57,43,209
174,0,01905,Joe Ozaki,20.68,49,237
175,0,01068,Andy Bean,20.92,50,239
176,0,10649,Tom Scherrer,21.13,56,265
177,0,01060,Dave Barr,21.33,32,150
178,0,01249,John Daly,21.34,51,239
179,0,01783,Mark McCumber,21.64,37,171
180,0,07101,Dave Stockton Jr.,21.74,65,299
181,0,01261,Jay Delsing,21.89,58,265
182,0,02171,Mike Swartz,22.11,44,199
183,0,02201,Jim Thorpe,22.22,28,126
183,0,02242,Lanny Wadkins,22.22,38,171
185,0,06599,John Elliott,22.30,33,148
186,0,08993,Franklin Langham,22.48,67,298
187,0,12781,Scott Medlin,22.56,30,133
188,0,01725,John Mahaffey,23.08,39,169
189,0,02106,Chris Smith,25.68,57,222
190,0,20505,Lucas Parsons,27.46,39,142
