RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
133,0,01024,Billy Andrade,34.75,106,305
134,0,10107,Deane Pappas,34.68,103,297
135,0,01968,Nick Price,34.57,65,188
136,0,06643,Paul Goydos,34.56,113,327
137,0,10457,Frank Nobilo,34.52,97,281
138,0,06581,David Sutherland,34.49,109,316
139,0,10425,Jay Williamson,34.47,101,293
140,0,06809,Bob Burns,34.43,105,305
140,0,01457,Jay Haas,34.43,94,273
142,0,01157,Tom Byrum,34.41,107,311
143,0,06251,Chris DiMarco,34.36,123,358
144,0,23614,Rich Beem,34.33,80,233
145,0,06332,Neal Lancaster,34.13,114,334
146,0,08553,Lee Porter,34.08,106,311
147,0,02223,Bob Tway,33.96,108,318
148,0,07781,Ty Armstrong,33.95,92,271
149,0,06064,Jeff Gallagher,33.84,111,328
150,0,01748,Doug Martin,33.73,114,338
151,0,01891,David Ogrin,33.33,67,201
151,0,02007,Larry Rinker,33.33,102,306
151,0,06613,Tommy Tolles,33.33,93,279
154,0,02099,Scott Simpson,33.17,66,199
155,0,22292,David Seawell,33.16,62,187
156,0,20498,Briny Baird,32.75,94,287
156,0,01376,Bob Friend,32.75,132,403
158,0,01996,Mike Reid,32.70,86,263
159,0,01266,Clark Dennis,32.69,101,309
160,0,01533,P.H. Horgan III,32.59,117,359
161,0,06140,Sean Murphy,32.57,100,307
162,0,06078,Esteban Toledo,32.51,118,363
163,0,01388,Robert Gamez,32.42,71,219
164,0,08123,Jeff Brehaut,32.38,91,281
165,0,21959,Ted Purdy,32.33,75,232
166,0,01374,Robin Freeman,32.28,92,285
166,0,12663,Phil Tataurangi,32.28,82,254
168,0,19846,Brian Gay,32.27,81,251
169,0,02321,Fuzzy Zoeller,32.07,59,184
170,0,10213,Dicky Pride,32.00,96,300
171,0,20124,Alan Bratton,31.98,79,247
172,0,02279,Mark Wiebe,31.82,84,264
173,0,06315,Pete Jordan,31.79,103,324
174,0,01219,John Cook,31.05,86,277
175,0,01905,Joe Ozaki,30.95,52,168
176,0,01139,Olin Browne,30.77,88,286
177,0,10733,Kent Jones,30.71,74,241
178,0,10569,Mike Brisky,30.65,80,261
179,0,01771,Blaine McCallister,30.61,101,330
180,0,06655,Geoffrey Sisk,30.60,82,268
181,0,02131,Mike Springer,30.59,93,304
182,0,01705,Tim Loustalot,30.25,72,238
183,0,02267,D.A. Weibring,29.94,53,177
184,0,01599,Steve Jones,29.74,58,195
185,0,01604,Steve Jurgensen,29.53,57,193
186,0,02023,Clarence Rose,29.38,52,177
187,0,07101,Dave Stockton Jr.,29.26,91,311
188,0,02242,Lanny Wadkins,28.14,56,199
189,0,01633,Tom Kite,27.92,55,197
190,0,01975,Tom Purtzer,27.51,52,189
191,0,10963,Jimmy Green,26.82,70,261
192,0,02294,Willie Wood,24.39,60,246
